state,election_date,county,precinct,contest_name,votes_for,votes_against,total,pct_for
NC,2016-11-08,BUNCOMBE,21.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,364,197,561,64.88
NC,2016-11-08,BUNCOMBE,22.2,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,266,158,424,62.74
NC,2016-11-08,BUNCOMBE,23.2,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,15,9,24,62.5
NC,2016-11-08,BUNCOMBE,23.3,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,120,88,208,57.69
NC,2016-11-08,BUNCOMBE,24.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,285,175,460,61.96
NC,2016-11-08,BUNCOMBE,25.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,310,174,484,64.05
NC,2016-11-08,BUNCOMBE,26.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,252,104,356,70.79
NC,2016-11-08,BUNCOMBE,28.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,272,73,345,78.84
NC,2016-11-08,BUNCOMBE,29.2,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,336,143,479,70.15
NC,2016-11-08,BUNCOMBE,43.2,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,4,0,4,100.0
NC,2016-11-08,BUNCOMBE,44.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,88,44,132,66.67
NC,2016-11-08,BUNCOMBE,45.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,8,5,13,61.54
NC,2016-11-08,BUNCOMBE,54.2,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,61,38,99,61.62
NC,2016-11-08,BUNCOMBE,55.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,21,2,23,91.3
NC,2016-11-08,BUNCOMBE,56.2,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,0,0,0,
NC,2016-11-08,BUNCOMBE,62.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,45,17,62,72.58
NC,2016-11-08,BUNCOMBE,70.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,3,1,4,75.0
NC,2016-11-08,BUNCOMBE,71.1,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,7,3,10,70.0
NC,2016-11-08,BUNCOMBE,ABSENTEE,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,0,0,0,
NC,2016-11-08,BUNCOMBE,OS ABTC,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,355,73,428,82.94
NC,2016-11-08,BUNCOMBE,OS ACCC,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,133,68,201,66.17
NC,2016-11-08,BUNCOMBE,OS AVML,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,3176,911,4087,77.71
NC,2016-11-08,BUNCOMBE,OS BMBL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,177,65,242,73.14
NC,2016-11-08,BUNCOMBE,OS BTFD,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,162,81,243,66.67
NC,2016-11-08,BUNCOMBE,OS ECBL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,739,464,1203,61.43
NC,2016-11-08,BUNCOMBE,OS FCAM,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,2094,302,2396,87.4
NC,2016-11-08,BUNCOMBE,OS FVBL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,131,69,200,65.5
NC,2016-11-08,BUNCOMBE,OS LCBL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,70,44,114,61.4
NC,2016-11-08,BUNCOMBE,OS MORC,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,1106,381,1487,74.38
NC,2016-11-08,BUNCOMBE,OS NABL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,3870,1061,4931,78.48
NC,2016-11-08,BUNCOMBE,OS NHPC,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,1865,631,2496,74.72
NC,2016-11-08,BUNCOMBE,OS PACK,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,1767,298,2065,85.57
NC,2016-11-08,BUNCOMBE,OS PCBC,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,26,36,62,41.94
NC,2016-11-08,BUNCOMBE,OS SBBL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,2469,937,3406,72.49
NC,2016-11-08,BUNCOMBE,OS UNCA,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,2067,340,2407,85.87
NC,2016-11-08,BUNCOMBE,OS WABL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,5113,1208,6321,80.89
NC,2016-11-08,BUNCOMBE,OS WGSC,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,1706,327,2033,83.92
NC,2016-11-08,BUNCOMBE,OS WOCO,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,84,30,114,73.68
NC,2016-11-08,BUNCOMBE,OS WVTH,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,102,20,122,83.61
NC,2016-11-08,BUNCOMBE,PROVISIONAL,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,0,0,0,
NC,2016-11-08,BUNCOMBE,TRANSFER,ASHEVILLE GENERAL OBLIGATION PARKS AND RECREATION BONDS,0,0,0,
NC,2016-11-08,BUNCOMBE,01.1,ASHEVILLE GENERAL OBLIGATION TRANSPORTATION BONDS,292,75,367,79.56
NC,2016-11-08,BUNCOMBE,02.1,ASHEVILLE GENERAL OBLIGATION TRANSPORTATION BONDS,345,117,462,74.68
NC,2016-11-08,BUNCOMBE,03.1,ASHEVILLE GENERAL OBLIGATION TRANSPORTATION BONDS,331,119,450,73.56
NC,2016-11-08,BUNCOMBE,04.1,ASHEVILLE GENERAL OBLIGATION TRANSPORTATION BONDS,213,77,290,73.45
NC,2016-11-08,BUNCOMBE,05.1,ASHEVILLE GENERAL OBLIGATION TRANSPORTATION BONDS,255,146,401,63.59
NC,2016-11-08,BUNCOMBE,06.1,ASHEVILLE GENERAL OBLIGATION TRANSPORTATION BONDS,214,92,306,69.93
NC,2016-11-08,BUNCOMBE,07.1,ASHEVILLE GENERAL OBLIGATION TRANSPORTATION BONDS,330,110,440,75.0
