state_fips,county_fips,share65,frac,medinc
39,055,0.1847,0.0825,76315.0
39,057,0.1598,0.2814,61250.0
39,059,0.1824,0.0996,41630.0
39,061,0.1440,0.4937,51070.0
39,063,0.1607,0.1929,55265.0
39,065,0.1506,0.0875,44101.0
39,067,0.1994,0.0911,44221.0
39,069,0.1720,0.1782,56986.0
39,071,0.1728,0.0870,41494.0
39,073,0.1774,0.0659,43598.0
39,075,0.1266,0.0395,53540.0
39,077,0.1582,0.1737,48838.0
39,079,0.1606,0.0734,42828.0
39,081,0.2002,0.1745,43306.0
39,083,0.1673,0.0858,50914.0
39,085,0.1841,0.2009,60782.0
39,087,0.1774,0.0976,39698.0
39,089,0.1551,0.1631,59119.0
39,091,0.1656,0.1190,49690.0
39,093,0.1676,0.3618,52779.0
39,095,0.1497,0.4748,43136.0
39,097,0.1431,0.2075,63736.0
39,099,0.1947,0.3889,42443.0
39,101,0.1652,0.2083,43529.0
39,103,0.1611,0.1106,70576.0
39,105,0.1826,0.0612,38479.0
39,107,0.1666,0.0802,56124.0
39,109,0.1759,0.1376,51685.0
39,111,0.2175,0.0504,41754.0
39,113,0.1694,0.4425,46696.0
39,115,0.2016,0.1428,39969.0
39,117,0.1581,0.0761,52312.0
39,119,0.1678,0.1543,43324.0
39,121,0.2515,0.0897,47714.0
39,123,0.2292,0.1402,58793.0
39,125,0.1722,0.1371,49796.0
39,127,0.1529,0.0605,44738.0
39,129,0.1487,0.1318,58472.0
39,131,0.1683,0.0893,39851.0
39,133,0.1497,0.1868,53609.0
39,135,0.1769,0.0663,51042.0
39,137,0.1595,0.1377,60036.0
39,139,0.1848,0.2512,45273.0
39,141,0.1546,0.1864,45615.0
39,143,0.1728,0.2668,49994.0
39,145,0.1708,0.1219,37277.0
39,147,0.1683,0.1807,48617.0
39,149,0.1513,0.1307,59149.0
39,151,0.1814,0.2373,48976.0
39,153,0.1655,0.3705,51434.0
39,155,0.1984,0.2272,42831.0
39,157,0.1829,0.0973,47588.0
39,159,0.1136,0.1733,76116.0
39,161,0.1791,0.1103,51264.0
39,163,0.1630,0.0654,41675.0
39,165,0.1323,0.2323,81383.0
39,167,0.1957,0.0915,44697.0
39,169,0.1655,0.1171,52717.0
39,171,0.1773,0.1321,49031.0
39,173,0.1417,0.2086,57390.0
39,175,0.1811,0.0912,51109.0
40,001,0.1493,0.6448,31572.0
40,003,0.1818,0.2717,52551.0
40,005,0.1887,0.4576,34850.0
40,007,0.1791,0.4000,59544.0
40,009,0.1238,0.4057,51394.0
40,011,0.1832,0.4357,43540.0
40,013,0.1750,0.4578,40875.0
40,015,0.1608,0.6038,43548.0
40,017,0.1225,0.3882,63291.0
40,019,0.1563,0.4773,45287.0
40,021,0.1538,0.6390,40600.0
40,023,0.1955,0.5759,30572.0
40,025,0.2297,0.4028,44023.0
40,027,0.1218,0.4519,59417.0
40,029,0.2013,0.4810,38954.0
40,031,0.1157,0.6270,46821.0
40,033,0.1920,0.4004,42901.0
40,035,0.1893,0.5363,41119.0
40,037,0.1690,0.3926,47395.0
40,039,0.1280,0.4862,47745.0
40,041,0.2383,0.5293,38840.0
40,043,0.1908,0.3027,53004.0
40,045,0.2013,0.2264,57524.0
40,047,0.1517,0.4144,49070.0
40,049,0.1700,0.4027,46139.0
40,051,0.1509,0.3193,53208.0
40,053,0.2011,0.2109,50729.0
40,055,0.1771,0.4113,36495.0
40,057,0.1912,0.5668,33144.0
40,059,0.1762,0.3866,52635.0
40,061,0.1957,0.4586,36888.0
40,063,0.1837,0.5476,37676.0
40,065,0.1403,0.5346,44723.0
40,067,0.2017,0.3719,36227.0
40,069,0.1861,0.4752,38980.0
40,071,0.1832,0.4096,43373.0
40,073,0.1520,0.3803,59462.0
40,075,0.1926,0.4218,37721.0
40,077,0.2077,0.5119,38313.0
40,079,0.1697,0.4587,38261.0
40,081,0.1732,0.3031,46976.0
40,083,0.1445,0.3772,57892.0
40,085,0.1836,0.4507,45223.0
40,087,0.1485,0.3538,56700.0
40,089,0.1714,0.5668,31723.0
40,091,0.2448,0.4941,35775.0
40,093,0.1933,0.2598,55020.0
40,095,0.2163,0.5202,41312.0
40,097,0.1741,0.5170,46373.0
40,099,0.1873,0.4404,45560.0
40,101,0.1617,0.6239,40340.0
40,103,0.1826,0.3211,51977.0
40,105,0.1883,0.5068,43341.0
40,107,0.1699,0.5702,37289.0
40,109,0.1271,0.6197,49750.0
40,111,0.1749,0.5634,39825.0
40,113,0.1825,0.5551,46093.0
40,115,0.1763,0.5260,36166.0
40,117,0.1844,0.3854,45184.0
40,119,0.1147,0.3941,41747.0
40,121,0.1896,0.4818,43257.0
40,123,0.1590,0.5185,44798.0
40,125,0.1561,0.4455,43587.0
40,127,0.2185,0.4402,34910.0
40,129,0.1937,0.2851,57063.0
40,131,0.1523,0.4514,63263.0
40,133,0.1700,0.5332,39102.0
40,135,0.1728,0.5449,36718.0
40,137,0.1814,0.3352,47949.0
40,139,0.1057,0.5896,51092.0
40,141,0.1903,0.5571,38247.0
40,143,0.1324,0.5686,51366.0
40,145,0.1520,0.4556,57948.0
40,147,0.1863,0.4409,52056.0
40,149,0.1684,0.2820,49606.0
40,151,0.1599,0.2991,52920.0
40,153,0.1412,0.3374,60290.0
41,001,0.2488,0.1651,40855.0
41,003,0.1457,0.3281,54773.0
41,005,0.1653,0.3032,69523.0
41,007,0.2004,0.2530,47340.0
41,009,0.1781,0.1995,52060.0
41,011,0.2442,0.2595,38934.0
41,013,0.2430,0.2072,45046.0
41,015,0.3187,0.2424,38126.0
41,017,0.1861,0.2204,56911.0
41,019,0.2409,0.2137,41696.0
41,021,0.2639,0.2017,50694.0
41,023,0.2814,0.1537,43105.0
41,025,0.2252,0.2296,40468.0
41,027,0.1424,0.4884,53726.0
41,029,0.2059,0.3108,44855.0
41,031,0.1823,0.5713,42325.0
41,033,0.2498,0.2286,40569.0
41,035,0.1985,0.3588,42384.0
41,037,0.2356,0.2551,39878.0
41,039,0.1775,0.3035,47254.0
41,041,0.2595,0.3003,41118.0
41,043,0.1761,0.2532,47757.0
41,045,0.1610,0.5061,37604.0
41,047,0.1466,0.4876,51623.0
41,049,0.1512,0.5068,53774.0
41,051,0.1223,0.4750,58764.0
41,053,0.1702,0.3549,55342.0
41,055,0.2534,0.1928,51448.0
41,057,0.2417,0.2700,44972.0
41,059,0.1453,0.4812,49016.0
41,061,0.1901,0.2011,46378.0
41,063,0.2679,0.1216,44045.0
41,065,0.1957,0.3968,45110.0
41,067,0.1209,0.5082,70417.0
41,069,0.3401,0.2168,34157.0
41,071,0.1606,0.3668,52806.0
42,001,0.1851,0.1939,60558.0
42,003,0.1770,0.3530,54412.0
42,005,0.2048,0.0533,44893.0
42,007,0.1999,0.1888,50131.0
42,009,0.2132,0.0590,45988.0
42,011,0.1627,0.4201,56167.0
42,013,0.1942,0.0971,44880.0
42,015,0.1994,0.0758,49367.0
42,017,0.1710,0.2698,80512.0
42,019,0.1721,0.0937,67892.0
42,021,0.2080,0.1309,43786.0
42,023,0.2506,0.0672,42452.0
42,025,0.1981,0.1406,52121.0
42,027,0.1288,0.2549,55084.0
42,029,0.1496,0.3432,90555.0
42,031,0.1821,0.0736,39988.0
42,033,0.1908,0.1294,44336.0
42,035,0.1750,0.0919,45897.0
42,037,0.1792,0.1238,44763.0
42,039,0.1882,0.0950,45989.0
42,041,0.1742,0.2395,63926.0
42,043,0.1568,0.5081,54198.0
42,045,0.1532,0.4867,67184.0
42,047,0.2068,0.0473,47826.0
42,049,0.1619,0.2699,47118.0
42,051,0.1962,0.1507,40293.0
42,053,0.2089,0.4216,37388.0
42,055,0.1848,0.2057,56975.0
42,057,0.2036,0.0714,49378.0
42,059,0.1734,0.1240,50714.0
42,061,0.1932,0.1678,44875.0
42,063,0.1759,0.1146,45448.0
42,065,0.1953,0.0518,45499.0
42,067,0.1903,0.1012,50008.0
42,069,0.1894,0.2403,48000.0
42,071,0.1673,0.3005,59231.0
42,073,0.2059,0.1425,43944.0
42,075,0.1846,0.2862,52829.0
42,077,0.1594,0.4983,56352.0
42,079,0.1908,0.2843,49589.0
42,081,0.1786,0.1707,49941.0
42,083,0.1801,0.1236,46039.0
42,085,0.2022,0.1767,46319.0
42,087,0.2046,0.0743,42296.0
42,089,0.1586,0.4991,57152.0
42,091,0.1663,0.3925,83258.0
42,093,0.2017,0.1503,57056.0
42,095,0.1784,0.3685,62129.0
42,097,0.2003,0.1318,44221.0
42,099,0.1685,0.0802,54818.0
42,101,0.1292,0.6785,41210.0
42,103,0.2097,0.3229,60436.0
42,105,0.2224,0.0639,41754.0
42,107,0.1938,0.1523,45733.0
42,109,0.1745,0.0913,49803.0
42,111,0.2076,0.1037,43608.0
42,113,0.2636,0.1272,43844.0
42,115,0.2142,0.0702,50141.0
42,117,0.2021,0.0719,48186.0
42,119,0.1642,0.2820,57862.0
42,121,0.2033,0.0751,44916.0
42,123,0.2122,0.0588,45362.0
42,125,0.1918,0.1391,57622.0
42,127,0.2230,0.1716,49927.0
42,129,0.2102,0.1123,53422.0
42,131,0.1912,0.0806,51797.0
42,133,0.1623,0.2782,58527.0
44,001,0.1889,0.1409,75324.0
44,003,0.1751,0.1899,65332.0
44,005,0.2033,0.2486,66096.0
44,007,0.1440,0.5464,50364.0
44,009,0.1860,0.1630,71951.0
45,001,0.1981,0.4477,35932.0
45,003,0.1788,0.4898,48012.0
45,005,0.1736,0.4121,27089.0
45,007,0.1726,0.3677,44745.0
45,009,0.1983,0.5034,29642.0
45,011,0.1672,0.5450,33280.0
45,013,0.2486,0.4977,60071.0
45,015,0.1262,0.5265,55876.0
45,017,0.2050,0.5432,41277.0
45,019,0.1492,0.5106,56244.0
45,021,0.1554,0.4208,37098.0
45,023,0.1736,0.5175,35006.0
45,025,0.1661,0.5237,36520.0
45,027,0.2122,0.5443,34654.0
45,029,0.1860,0.5363,33745.0
45,031,0.1720,0.5275,36719.0
45,033,0.1524,0.5690,31094.0
45,035,0.1259,0.5105,55595.0
45,037,0.1736,0.5501,46430.0
45,039,0.1888,0.5188,36622.0
45,041,0.1539,0.5449,41197.0
45,043,0.2509,0.4935,44395.0
45,045,0.1460,0.4821,52017.0
45,047,0.1741,0.5340,42240.0
45,049,0.1664,0.5482,30772.0
45,051,0.2125,0.3799,47083.0
45,053,0.1639,0.6250,37231.0
45,055,0.1718,0.4613,48233.0
45,057,0.1962,0.4546,47279.0
45,059,0.1709,0.4697,39731.0
45,061,0.1699,0.4900,31525.0
45,063,0.1463,0.4008,55413.0
45,065,0.3111,0.5278,41589.0
45,067,0.1781,0.5334,30528.0
45,069,0.1610,0.5852,32485.0
45,071,0.1836,0.5380,41120.0
45,073,0.2188,0.2707,44819.0
45,075,0.1792,0.5052,37651.0
45,077,0.1560,0.2497,44091.0
45,079,0.1152,0.5916,51065.0
45,081,0.1850,0.5764,41409.0
45,083,0.1541,0.4764,45768.0
45,085,0.1499,0.5680,41058.0
45,087,0.1902,0.4771,35467.0
45,089,0.1828,0.4824,28943.0
45,091,0.1339,0.4485,57302.0
46,003,0.2001,0.1664,50392.0
46,005,0.1686,0.3536,47592.0
46,007,0.1223,0.5598,40529.0
46,009,0.2035,0.2283,48900.0
46,011,0.1085,0.1695,55749.0
46,013,0.1627,0.2018,52065.0
46,015,0.1678,0.2703,50604.0
46,017,0.0744,0.3514,22894.0
46,019,0.1859,0.1511,43572.0
46,021,0.2682,0.0786,49569.0
46,023,0.1810,0.5070,41005.0
46,025,0.2053,0.1050,60544.0
46,027,0.1114,0.2116,43902.0
46,029,0.1603,0.1328,53073.0
46,031,0.1047,0.5225,31621.0
46,033,0.2652,0.1757,54309.0
46,035,0.1760,0.1571,47591.0
46,037,0.2460,0.2446,45131.0
46,039,0.2093,0.1007,54087.0
46,041,0.0971,0.4490,38337.0
46,043,0.2405,0.1020,51915.0
46,045,0.2097,0.0832,56304.0
46,047,0.2693,0.2677,44065.0
46,049,0.2302,0.0503,47802.0
46,051,0.2013,0.1220,51251.0
46,053,0.2469,0.2188,36150.0
46,055,0.2270,0.1372,50221.0
46,057,0.1598,0.1175,57278.0
46,059,0.2423,0.0582,52718.0
46,061,0.1423,0.0517,59508.0
46,063,0.1646,0.1369,57053.0
46,065,0.1594,0.2951,60582.0
46,067,0.2313,0.0900,49558.0
46,069,0.2395,0.2324,49820.0
46,071,0.1354,0.5711,36308.0
46,073,0.2552,0.1162,49054.0
46,075,0.2312,0.1567,47362.0
46,077,0.2189,0.0924,54543.0
46,079,0.1957,0.1158,55300.0
46,081,0.1930,0.1658,51553.0
46,083,0.1128,0.1210,77540.0
46,085,0.1533,0.5429,39527.0
46,087,0.1873,0.1045,56382.0
46,089,0.2778,0.0589,43859.0
46,091,0.1964,0.2969,50216.0
46,093,0.1394,0.2186,55515.0
46,095,0.1600,0.5756,34241.0
46,097,0.2139,0.0981,47970.0
46,099,0.1212,0.2902,55605.0
46,101,0.1771,0.3766,54729.0
46,102,0.0647,0.1835,30391.0
46,103,0.1596,0.3383,52217.0
46,105,0.2245,0.0967,44132.0
46,107,0.2810,0.1149,54655.0
46,109,0.1842,0.5395,42744.0
46,111,0.1793,0.0835,49638.0
46,115,0.1974,0.1194,46504.0
46,117,0.1893,0.2245,62015.0
46,119,0.2013,0.1283,58230.0
46,121,0.0711,0.2823,29193.0
46,123,0.2241,0.3105,48289.0
46,125,0.2023,0.0783,54134.0
46,127,0.1664,0.1329,74439.0
46,129,0.2393,0.3330,44480.0
46,135,0.1779,0.1976,48991.0
46,137,0.0860,0.4706,33239.0
47,001,0.1909,0.1913,44488.0
47,003,0.1464,0.3748,44734.0
47,005,0.2307,0.1301,36201.0
47,007,0.1728,0.2039,39730.0
47,009,0.1886,0.1632,49532.0
47,011,0.1612,0.2415,43772.0
47,013,0.1977,0.0646,33092.0
47,015,0.1765,0.1043,43864.0
47,017,0.1962,0.2675,38412.0
47,019,0.2033,0.0933,35053.0
47,021,0.1377,0.1251,56447.0
47,023,0.1651,0.2501,43452.0
47,025,0.1866,0.0859,35193.0
47,027,0.2339,0.1020,32750.0
47,029,0.1989,0.1222,31355.0
47,031,0.1692,0.1979,44452.0
47,033,0.1775,0.4142,38474.0
47,035,0.2927,0.1021,39472.0
47,037,0.1140,0.5924,51999.0
47,039,0.2230,0.1474,38771.0
47,041,0.1779,0.2047,43804.0
47,043,0.1514,0.1886,47621.0
47,045,0.1684,0.3334,43391.0
47,047,0.1937,0.4588,56710.0
47,049,0.2024,0.0627,31824.0
47,051,0.1911,0.2021,47286.0
47,053,0.1735,0.3716,40789.0
47,055,0.1921,0.2664,42207.0
47,057,0.1927,0.1018,38103.0
47,059,0.2049,0.1272,36309.0
47,061,0.2045,0.0728,33595.0
47,063,0.1784,0.3128,39566.0
47,065,0.1649,0.4477,48943.0
47,067,0.1961,0.0546,27987.0
47,069,0.1688,0.5263,37729.0
47,071,0.2176,0.1491,36765.0
47,073,0.1958,0.0895,38708.0
47,075,0.1648,0.5506,35216.0
47,077,0.1718,0.2305,41328.0
47,079,0.2217,0.2267,38328.0
47,081,0.1618,0.1718,39682.0
47,083,0.2000,0.1476,39999.0
47,085,0.1958,0.1344,43657.0
47,087,0.2143,0.0783,34651.0
47,089,0.1899,0.1416,42669.0
47,091,0.2147,0.1086,33402.0
47,093,0.1476,0.3024,52136.0
47,095,0.1476,0.4674,29908.0
47,097,0.1440,0.5125,34715.0
47,099,0.1738,0.1150,40076.0
47,101,0.1986,0.1222,38198.0
47,103,0.1853,0.2313,43694.0
47,105,0.2491,0.2109,52787.0
47,107,0.1889,0.1918,39207.0
47,109,0.1966,0.1853,37337.0
47,111,0.1555,0.1403,37865.0
47,113,0.1551,0.5390,46694.0
47,115,0.1856,0.1489,41090.0
47,117,0.1549,0.2568,46788.0
47,119,0.1513,0.3435,50868.0
47,121,0.1986,0.1071,41061.0
47,123,0.1994,0.1624,37867.0
47,125,0.0869,0.5343,49603.0
47,127,0.2067,0.1306,52911.0
47,129,0.1646,0.1258,46067.0
47,131,0.1929,0.2886,39946.0
47,133,0.1965,0.0722,36316.0
47,135,0.2120,0.1413,34445.0
47,137,0.2565,0.0617,34714.0
47,139,0.1980,0.0843,38923.0
47,141,0.1612,0.2038,40629.0
47,143,0.1789,0.1694,39863.0
47,145,0.2197,0.1295,43939.0
47,147,0.1370,0.2821,53413.0
47,149,0.0969,0.4422,60022.0
47,151,0.1577,0.0485,33254.0
47,153,0.1892,0.1129,43207.0
47,155,0.1815,0.1729,41987.0
47,157,0.1219,0.5777,46998.0
47,159,0.1574,0.1255,44556.0
47,161,0.1899,0.1452,44266.0
47,163,0.2070,0.1195,42277.0
47,165,0.1490,0.2622,59816.0
47,167,0.1342,0.3869,54077.0
47,169,0.1564,0.2608,47531.0
47,171,0.2209,0.1165,36641.0
47,173,0.1699,0.0676,36878.0
47,175,0.2174,0.0767,39348.0
47,177,0.1684,0.2519,39357.0
47,179,0.1720,0.2008,45261.0
47,181,0.1817,0.1847,34895.0
47,183,0.1745,0.2312,38025.0
47,185,0.1942,0.1153,38649.0
47,187,0.1205,0.2624,104367.0
47,189,0.1480,0.2501,65372.0
48,001,0.1406,0.5707,43062.0
48,003,0.0979,0.5207,72184.0
48,005,0.1511,0.5566,45428.0
48,007,0.2607,0.4675,41560.0
48,009,0.1932,0.2086,60414.0
48,011,0.2173,0.2149,55198.0
48,013,0.1387,0.4778,49047.0
48,015,0.1782,0.5210,57960.0
48,017,0.1365,0.4768,38299.0
48,019,0.2526,0.3410,53662.0
48,021,0.1407,0.5706,56866.0
48,023,0.2433,0.3016,38231.0
48,025,0.1154,0.5497,42540.0
48,027,0.0999,0.6706,48894.0
48,029,0.1136,0.5555,52230.0
48,031,0.2340,0.3562,53449.0
48,033,0.2366,0.3347,63358.0
48,035,0.2411,0.3479,47135.0
48,037,0.1582,0.5177,42515.0
48,039,0.1104,0.6481,71230.0
48,041,0.0829,0.6001,44767.0
48,043,0.2093,0.5344,41785.0
48,045,0.2503,0.4652,42261.0
48,047,0.1745,0.1731,30124.0
48,049,0.1913,0.4266,41981.0
48,051,0.1966,0.5158,50113.0
48,053,0.2103,0.4001,53086.0
48,055,0.1349,0.5709,46093.0
48,057,0.1630,0.5802,50873.0
48,059,0.2014,0.2386,44450.0
48,061,0.1246,0.1935,34044.0
48,063,0.1732,0.5941,40768.0
48,065,0.1728,0.2390,61083.0
48,067,0.2110,0.3857,39274.0
48,069,0.1460,0.4846,43372.0
48,071,0.1107,0.4829,77282.0
48,073,0.1657,0.5523,41355.0
48,075,0.1474,0.5691,37732.0
48,077,0.2068,0.1774,51234.0
48,079,0.1498,0.5271,39398.0
48,081,0.2631,0.3796,42498.0
48,083,0.2387,0.3726,35922.0
48,085,0.1001,0.5974,86823.0
48,087,0.1738,0.5340,38775.0
48,089,0.2091,0.5758,47783.0
48,091,0.1745,0.4543,68362.0
48,093,0.2373,0.4292,41155.0
48,095,0.1567,0.5275,39945.0
48,097,0.1765,0.3855,54534.0
48,099,0.0907,0.5853,45989.0
48,101,0.2370,0.5068,35602.0
48,103,0.1057,0.4924,65883.0
48,105,0.1558,0.4687,53903.0
48,107,0.1751,0.5321,34562.0
48,109,0.1877,0.4003,35192.0
48,111,0.1048,0.5406,47559.0
48,113,0.0993,0.6974,51824.0
48,115,0.1432,0.5438,42589.0
48,117,0.1213,0.4188,45713.0
48,119,0.2113,0.3224,42846.0
48,121,0.0914,0.5734,75898.0
48,123,0.1878,0.5641,47365.0
48,125,0.2142,0.5148,39169.0
48,127,0.1458,0.2457,40040.0
48,129,0.2356,0.3164,36862.0
48,131,0.1757,0.1931,36986.0
48,133,0.2146,0.3334,41944.0
48,135,0.0927,0.5335,62519.0
48,137,0.2613,0.5107,37567.0
48,139,0.1207,0.5316,66811.0
48,141,0.1134,0.3094,43101.0
48,143,0.1353,0.3868,45663.0
48,145,0.1701,0.6254,37912.0
48,147,0.1855,0.3536,43733.0
48,149,0.2354,0.4351,53173.0
48,151,0.2352,0.4695,43082.0
48,153,0.1864,0.5204,36859.0
48,155,0.2588,0.3936,36466.0
48,157,0.0962,0.7440,95117.0
48,159,0.2088,0.3402,43569.0
48,161,0.1875,0.4960,48057.0
48,163,0.1160,0.3600,38809.0
48,165,0.0855,0.5164,53297.0
48,167,0.1309,0.5863,66173.0
48,169,0.1113,0.5687,54606.0
48,171,0.2853,0.3755,54180.0
48,173,0.1449,0.5013,74854.0
48,175,0.2092,0.5251,52612.0
48,177,0.1607,0.5664,43519.0
48,179,0.1528,0.5054,49415.0
48,181,0.1721,0.3925,48164.0
48,183,0.1433,0.5861,48561.0
48,185,0.1602,0.5738,44226.0
48,187,0.1309,0.5871,64252.0
48,189,0.1300,0.5328,41999.0
48,191,0.2301,0.5579,32158.0
48,193,0.2545,0.2569,46181.0
48,195,0.1417,0.5184,55215.0
48,197,0.2082,0.4664,38154.0
48,199,0.1570,0.2323,56201.0
48,201,0.0946,0.6882,56670.0
48,203,0.1563,0.5292,46593.0
48,205,0.1449,0.4899,66231.0
48,207,0.2116,0.4854,36085.0
48,209,0.1015,0.5467,61121.0
48,211,0.1284,0.4764,71177.0
48,213,0.2135,0.3577,44944.0
48,215,0.1039,0.1524,35441.0
48,217,0.2057,0.4440,44965.0
48,219,0.1362,0.5520,48768.0
48,221,0.2408,0.2620,61371.0
48,223,0.1729,0.4205,43284.0
48,225,0.2126,0.5400,37536.0
48,227,0.1209,0.5752,47148.0
48,229,0.1689,0.3479,33048.0
48,231,0.1558,0.4356,46632.0
48,233,0.1534,0.4396,53085.0
48,235,0.1983,0.4296,64777.0
48,237,0.1597,0.3641,51711.0
48,239,0.1662,0.5380,53667.0
48,241,0.1868,0.4094,46541.0
48,243,0.3097,0.5029,47654.0
48,245,0.1364,0.6742,47620.0
48,247,0.1635,0.1396,36048.0
48,249,0.1426,0.3234,43028.0
48,251,0.1346,0.4112,58685.0
48,253,0.1439,0.5605,41871.0
48,255,0.1403,0.5694,47129.0
48,257,0.1179,0.5006,60438.0
48,259,0.1859,0.4028,79108.0
48,261,0.1905,0.3782,40082.0
48,263,0.2637,0.3693,45338.0
48,265,0.2661,0.4456,47389.0
48,267,0.2765,0.3914,37448.0
48,269,0.1809,0.3061,69588.0
48,271,0.2466,0.5045,40840.0
48,273,0.1270,0.4314,40066.0
48,275,0.1899,0.5317,43238.0
48,277,0.1857,0.4111,39433.0
48,279,0.1613,0.5368,41807.0
48,281,0.1834,0.4284,50985.0
48,283,0.1303,0.2552,42500.0
48,285,0.2239,0.4126,49752.0
48,287,0.1759,0.5267,54747.0
48,289,0.2337,0.3852,47740.0
48,291,0.1279,0.5046,53552.0
48,293,0.1806,0.5757,40655.0
48,295,0.1492,0.4929,60955.0
48,297,0.1954,0.5452,53184.0
48,299,0.3511,0.2296,46366.0
48,301,0.1008,0.3726,59499.0
48,303,0.1172,0.5772,47139.0
48,305,0.1711,0.5349,38922.0
48,307,0.2120,0.4800,39900.0
48,309,0.1360,0.5912,46264.0
48,311,0.2041,0.5200,60709.0
48,313,0.1518,0.5991,40857.0
48,315,0.2456,0.4503,35152.0
48,317,0.1102,0.5324,60815.0
48,319,0.2842,0.4021,45340.0
48,321,0.1595,0.6155,45073.0
48,323,0.1104,0.0919,34687.0
48,325,0.1580,0.5364,52831.0
48,327,0.2882,0.4897,34308.0
48,329,0.1006,0.5864,79829.0
48,331,0.1970,0.5264,46433.0
48,333,0.2585,0.3313,40958.0
48,335,0.1414,0.6009,41977.0
48,337,0.2170,0.2446,49653.0
48,339,0.1223,0.4805,72428.0
48,341,0.1036,0.5817,49345.0
48,343,0.2112,0.5153,37236.0
48,345,0.2914,0.3377,40575.0
48,347,0.1337,0.5705,39556.0
48,349,0.1654,0.5866,41047.0
48,351,0.1918,0.4144,40345.0
48,353,0.1727,0.5395,40052.0
48,355,0.1327,0.5100,50188.0
48,357,0.1012,0.5226,67136.0
48,359,0.1420,0.3608,53797.0
48,361,0.1517,0.3223,51156.0
48,363,0.1867,0.3900,42932.0
48,365,0.1717,0.4271,50057.0
48,367,0.1483,0.2695,67545.0
48,369,0.1321,0.4868,46827.0
48,371,0.1236,0.4614,45839.0
48,373,0.1865,0.4623,42746.0
48,375,0.1156,0.6426,40353.0
48,377,0.2228,0.2791,33218.0
48,379,0.2391,0.2504,46698.0
48,381,0.1393,0.4167,62080.0
48,383,0.1064,0.4629,65948.0
48,385,0.2927,0.4367,34031.0
48,387,0.2318,0.4313,36347.0
48,389,0.1162,0.4172,44470.0
48,391,0.2038,0.5710,45562.0
48,393,0.1813,0.2405,71859.0
48,395,0.1865,0.5853,53635.0
48,397,0.1167,0.4415,92150.0
48,399,0.2008,0.4995,39404.0
48,401,0.1559,0.5255,49347.0
48,403,0.2998,0.2445,36813.0
48,405,0.2522,0.4738,33156.0
48,407,0.2050,0.4118,42371.0
48,409,0.1412,0.5210,52952.0
48,411,0.2209,0.4901,42559.0
48,413,0.1596,0.5199,53886.0
48,415,0.1401,0.5485,57385.0
48,417,0.1944,0.2565,51685.0
48,419,0.1663,0.5522,41519.0
48,421,0.1400,0.5184,54010.0
48,423,0.1559,0.5676,49364.0
48,425,0.1799,0.3679,58040.0
48,427,0.1106,0.0746,28292.0
48,429,0.1914,0.4227,45410.0
48,431,0.1530,0.5203,62759.0
48,433,0.2575,0.3762,45928.0
48,435,0.1602,0.4829,60310.0
48,437,0.1789,0.5820,40584.0
48,439,0.1044,0.6576,60735.0
48,441,0.1389,0.5194,47388.0
48,443,0.2549,0.5411,43815.0
48,445,0.1473,0.5436,43357.0
48,447,0.2623,0.2735,43225.0
48,449,0.1344,0.6002,41538.0
48,451,0.1450,0.5502,47756.0
48,453,0.0879,0.6296,65244.0
48,455,0.2567,0.3554,37213.0
48,457,0.2125,0.3470,40820.0
48,459,0.1736,0.3327,45494.0
48,461,0.1361,0.5336,57085.0
48,463,0.1609,0.4233,37700.0
48,465,0.1379,0.3137,42465.0
48,467,0.1986,0.2740,47252.0
48,469,0.1480,0.5751,55406.0
48,471,0.1202,0.5927,41429.0
48,473,0.1135,0.6622,50746.0
48,475,0.1395,0.5541,57570.0
48,477,0.2018,0.5305,51879.0
48,479,0.0872,0.0871,39237.0
48,481,0.1591,0.6144,45198.0
48,483,0.1721,0.4685,51114.0
48,485,0.1401,0.5133,45430.0
48,487,0.1712,0.5610,43073.0
48,489,0.1299,0.2188,30287.0
48,491,0.1114,0.5595,78531.0
48,493,0.1470,0.5119,68805.0
48,495,0.1121,0.5103,55331.0
48,497,0.1459,0.3603,58367.0
48,499,0.2647,0.2984,45753.0
48,501,0.1126,0.4709,59752.0
48,503,0.1936,0.3478,49079.0
48,505,0.1206,0.1130,35754.0
48,507,0.1314,0.1207,27711.0
49,001,0.1417,0.2539,50492.0
49,003,0.1214,0.2298,58380.0
49,005,0.0878,0.2774,51951.0
49,007,0.1569,0.2937,47894.0
49,009,0.2096,0.1485,57368.0
49,011,0.0933,0.2727,72268.0
49,013,0.1056,0.2639,63149.0
49,015,0.1548,0.1560,54086.0
49,017,0.2035,0.1871,45509.0
49,019,0.1655,0.3043,44858.0
49,021,0.1182,0.2427,45118.0
49,023,0.1168,0.1389,55201.0
49,025,0.2239,0.1537,47530.0
49,027,0.1616,0.2853,52206.0
49,029,0.1122,0.0915,81358.0
49,031,0.2414,0.2042,39507.0
49,033,0.1674,0.1616,58645.0
49,035,0.0996,0.4412,65549.0
49,037,0.1282,0.5752,39305.0
49,039,0.1308,0.2458,46929.0
49,041,0.1547,0.1462,48711.0
49,043,0.1073,0.2677,93235.0
49,045,0.0867,0.2815,67938.0
49,047,0.0911,0.3199,67561.0
49,049,0.0727,0.2923,65425.0
49,051,0.0988,0.2773,75112.0
49,053,0.2004,0.2645,54398.0
49,055,0.1900,0.1589,41596.0
