vintage,state_fips,geo_type,geo_id,name,gini
2010,06,school district (unified),06780,"Cabrillo Unified School District, California",0.4360
2010,06,school district (unified),06870,"Calaveras Unified School District, California",0.4000
2010,06,school district (unified),06900,"Calexico Unified School District, California",0.4660
2010,06,school district (unified),06990,"Calipatria Unified School District, California",0.4660
2010,06,school district (unified),07020,"Calistoga Joint Unified School District, California",0.5370
2010,06,school district (unified),07440,"Capistrano Unified School District, California",0.4420
2010,06,school district (unified),07500,"Carlsbad Unified School District, California",0.4520
2010,06,school district (unified),07530,"Carmel Unified School District, California",0.5200
2010,06,school district (unified),07560,"Carpinteria Unified School District, California",0.4860
2010,06,school district (unified),07800,"Castro Valley Unified School District, California",0.4110
2010,06,school district (unified),07900,"Center Joint Unified School District, California",0.3440
2010,06,school district (unified),07970,"Central Unified School District, California",0.4030
2010,06,school district (unified),08130,"Ceres Unified School District, California",0.4240
2010,06,school district (unified),08190,"Charter Oak Unified School District, California",0.3720
2010,06,school district (unified),08370,"Chico Unified School District, California",0.4660
2010,06,school district (unified),08460,"Chino Valley Unified School District, California",0.3620
2010,06,school district (unified),08760,"Claremont Unified School District, California",0.4610
2010,06,school district (unified),08970,"Cloverdale Unified School District, California",0.4110
2010,06,school district (unified),09030,"Clovis Unified School District, California",0.4260
2010,06,school district (unified),09070,"Coachella Valley Unified School District, California",0.5260
2010,06,school district (unified),09120,"Coalinga-Huron Joint Unified School District, California",0.4540
2010,06,school district (unified),09390,"Colton Joint Unified School District, California",0.4030
2010,06,school district (unified),09570,"Colusa Unified School District, California",0.4070
2010,06,school district (unified),09620,"Compton Unified School District, California",0.4150
2010,06,school district (unified),09640,"Conejo Valley Unified School District, California",0.4390
2010,06,school district (unified),09665,"Leggett Valley Unified School District, California",0.5360
2010,06,school district (unified),09690,"Corcoran Joint Unified School District, California",0.4530
2010,06,school district (unified),09850,"Corona-Norco Unified School District, California",0.3890
2010,06,school district (unified),09870,"Coronado Unified School District, California",0.4490
2010,06,school district (unified),09940,"Cotati-Rohnert Park Unified School District, California",0.4140
2010,06,school district (unified),10050,"Covina-Valley Unified School District, California",0.4040
2010,06,school district (unified),10260,"Culver City Unified School District, California",0.4260
2010,06,school district (unified),10350,"Cutler-Orosi Joint Unified School District, California",0.4230
2010,06,school district (unified),10620,"Davis Joint Unified School District, California",0.4920
2010,06,school district (unified),10680,"Death Valley Unified School District, California",0.3950
2010,06,school district (unified),10770,"Del Norte County Unified School District, California",0.4480
2010,06,school district (unified),11040,"Denair Unified School District, California",0.4200
2010,06,school district (unified),11100,"Desert Center Unified School District, California",0.4000
2010,06,school district (unified),11110,"Desert Sands Unified School District, California",0.4880
2010,06,school district (unified),11280,"Dixon Unified School District, California",0.3780
2010,06,school district (unified),11460,"Downey Unified School District, California",0.4040
2010,06,school district (unified),11520,"Duarte Unified School District, California",0.4300
2010,06,school district (unified),11730,"Durham Unified School District, California",0.4180
2010,06,school district (unified),11870,"Eastern Sierra Unified School District, California",0.4020
2010,06,school district (unified),12180,"El Rancho Unified School District, California",0.3720
2010,06,school district (unified),12210,"El Segundo Unified School District, California",0.3960
2010,06,school district (unified),12330,"Elk Grove Unified School District, California",0.3950
2010,06,school district (unified),12630,"Emery Unified School District, California",0.4940
2010,06,school district (unified),12840,"Escalon Unified School District, California",0.4070
2010,06,school district (unified),12930,"Esparto Unified School District, California",0.4330
2010,06,school district (unified),13360,"Fairfield-Suisun Unified School District, California",0.3970
2010,06,school district (unified),13470,"Fall River Joint Unified School District, California",0.4430
2010,06,school district (unified),13800,"Fillmore Unified School District, California",0.3930
2010,06,school district (unified),13840,"Firebaugh-Las Deltas Joint Unified School District, California",0.4190
2010,06,school district (unified),13890,"Folsom-Cordova Unified School District, California",0.4180
2010,06,school district (unified),13920,"Fontana Unified School District, California",0.3880
2010,06,school district (unified),14070,"Fort Bragg Unified School District, California",0.4510
2010,06,school district (unified),14250,"Fowler Unified School District, California",0.4160
2010,06,school district (unified),14400,"Fremont Unified School District, California",0.3860
2010,06,school district (unified),14550,"Fresno Unified School District, California",0.4700
2010,06,school district (unified),14880,"Garden Grove Unified School District, California",0.4010
2010,06,school district (unified),14950,"Gateway Unified School District, California",0.4620
2010,06,school district (unified),15150,"Geyserville Unified School District, California",0.4740
2010,06,school district (unified),15180,"Gilroy Unified School District, California",0.4490
2010,06,school district (unified),15240,"Glendale Unified School District, California",0.4830
2010,06,school district (unified),15270,"Glendora Unified School District, California",0.4570
2010,06,school district (unified),16323,"Gustine Unified School District, California",0.4700
2010,06,school district (unified),16325,"Hacienda La Puente Unified School District, California",0.3980
2010,06,school district (unified),16740,"Hayward Unified School District, California",0.4170
2010,06,school district (unified),16920,"Hemet Unified School District, California",0.4410
2010,06,school district (unified),17220,"Hilmar Unified School District, California",0.4360
2010,06,school district (unified),17430,"Holtville Unified School District, California",0.4780
2010,06,school district (unified),18210,"Imperial Unified School District, California",0.4290
2010,06,school district (unified),18390,"Inglewood Unified School District, California",0.4420
2010,06,school district (unified),18990,"John Swett Unified School District, California",0.3860
2010,06,school district (unified),19260,"Jurupa Unified School District, California",0.3870
2010,06,school district (unified),19320,"Kelseyville Unified School District, California",0.4060
2010,06,school district (unified),19490,"Kerman Unified School District, California",0.4510
2010,06,school district (unified),19700,"Kings Canyon Joint Unified School District, California",0.4340
2010,06,school district (unified),19950,"Klamath-Trinity Joint Unified School District, California",0.4520
2010,06,school district (unified),20070,"Konocti Unified School District, California",0.4470
2010,06,school district (unified),20130,"La Ca?ada Unified School District, California",0.5180
2010,06,school district (unified),20220,"La Honda-Pescadero Unified School District, California",0.4170
2010,06,school district (unified),20370,"Laguna Beach Unified School District, California",0.5820
2010,06,school district (unified),20640,"Lake Tahoe Unified School District, California",0.4300
2010,06,school district (unified),20670,"Lakeport Unified School District, California",0.4630
2010,06,school district (unified),21000,"Las Virgenes Unified School District, California",0.4820
2010,06,school district (unified),21150,"Laton Joint Unified School District, California",0.3810
2010,06,school district (unified),21690,"Lincoln Unified School District, California",0.4650
2010,06,school district (unified),21810,"Linden Unified School District, California",0.4630
2010,06,school district (unified),21870,"Lindsay Unified School District, California",0.4580
2010,06,school district (unified),22050,"Live Oak Unified School District, California",0.4310
2010,06,school district (unified),22110,"Livermore Valley Joint Unified School District, California",0.3910
2010,06,school district (unified),22230,"Lodi Unified School District, California",0.4370
2010,06,school district (unified),22410,"Lompoc Unified School District, California",0.4160
2010,06,school district (unified),22440,"Lone Pine Unified School District, California",0.4200
2010,06,school district (unified),22500,"Long Beach Unified School District, California",0.4600
2010,06,school district (unified),22590,"Los Alamitos Unified School District, California",0.4790
2010,06,school district (unified),22710,"Los Angeles Unified School District, California",0.5140
2010,06,school district (unified),22740,"Los Banos Unified School District, California",0.4150
2010,06,school district (unified),22860,"Los Molinos Unified School District, California",0.4500
2010,06,school district (unified),23080,"Lucia Mar Unified School District, California",0.4440
2010,06,school district (unified),23160,"Lynwood Unified School District, California",0.3870
2010,06,school district (unified),23340,"Madera Unified School District, California",0.4320
2010,06,school district (unified),23530,"Mammoth Unified School District, California",0.3930
2010,06,school district (unified),23610,"Manteca Unified School District, California",0.3740
2010,06,school district (unified),23820,"Maricopa Unified School District, California",0.3920
2010,06,school district (unified),23940,"Mariposa County Unified School District, California",0.4310
2010,06,school district (unified),24030,"Martinez Unified School District, California",0.4360
2010,06,school district (unified),24090,"Marysville Joint Unified School District, California",0.4230
2010,06,school district (unified),24150,"Maxwell Unified School District, California",0.5190
2010,06,school district (unified),24230,"McFarland Unified School District, California",0.3970
2010,06,school district (unified),24480,"Mendocino Unified School District, California",0.4340
2010,06,school district (unified),24500,"Milpitas Unified School District, California",0.3930
2010,06,school district (unified),24750,"Middletown Unified School District, California",0.3840
2010,06,school district (unified),25190,"Modoc Joint Unified School District, California",0.4210
2010,06,school district (unified),25230,"Mojave Unified School District, California",0.4410
2010,06,school district (unified),25320,"Monrovia Unified School District, California",0.4140
2010,06,school district (unified),25470,"Montebello Unified School District, California",0.4190
2010,06,school district (unified),25530,"Monterey Peninsula Unified School District, California",0.4130
2010,06,school district (unified),25690,"Moorpark Unified School District, California",0.3880
2010,06,school district (unified),25800,"Moreno Valley Unified School District, California",0.3980
2010,06,school district (unified),25830,"Morgan Hill Unified School District, California",0.4270
2010,06,school district (unified),25860,"Morongo Unified School District, California",0.4340
2010,06,school district (unified),26100,"Mountain Empire Unified School District, California",0.4070
2010,06,school district (unified),26370,"Mount Diablo Unified School District, California",0.4270
2010,06,school district (unified),26490,"Muroc Joint Unified School District, California",0.4030
2010,06,school district (unified),26640,"Napa Valley Unified School District, California",0.4410
2010,06,school district (unified),26760,"Needles Unified School District, California",0.4810
2010,06,school district (unified),26910,"New Haven Unified School District, California",0.3760
2010,06,school district (unified),27060,"Newark Unified School District, California",0.3550
2010,06,school district (unified),27200,"Newman-Crows Landing Unified School District, California",0.4120
2010,06,school district (unified),27240,"Newport-Mesa Unified School District, California",0.5310
2010,06,school district (unified),27590,"North Monterey County Unified School District, California",0.3920
2010,06,school district (unified),27690,"Norwalk-La Mirada Unified School District, California",0.3910
2010,06,school district (unified),27720,"Novato Unified School District, California",0.4550
2010,06,school district (unified),27850,"Oak Park Unified School District, California",0.4050
2010,06,school district (unified),28050,"Oakland Unified School District, California",0.5100
2010,06,school district (unified),28250,"Oceanside Unified School District, California",0.4050
2010,06,school district (unified),28270,"Ojai Unified School District, California",0.4570
2010,06,school district (unified),28650,"Orange Unified School District, California",0.4330
2010,06,school district (unified),29190,"Owens Valley Unified School District, California",0.3460
2010,06,school district (unified),29370,"Pacific Grove Unified School District, California",0.5150
2010,06,school district (unified),29490,"Pajaro Valley Joint Unified School District, California",0.4620
2010,06,school district (unified),29550,"Palm Springs Unified School District, California",0.5000
2010,06,school district (unified),29610,"Palo Alto Unified School District, California",0.5050
2010,06,school district (unified),29640,"Palo Verde Unified School District, California",0.4520
2010,06,school district (unified),29700,"Palos Verdes Peninsula Unified School District, California",0.4960
2010,06,school district (unified),29820,"Paradise Unified School District, California",0.4270
2010,06,school district (unified),29850,"Paramount Unified School District, California",0.3980
2010,06,school district (unified),29910,"Parlier Unified School District, California",0.4270
2010,06,school district (unified),29940,"Pasadena Unified School District, California",0.4870
2010,06,school district (unified),30030,"Patterson Joint Unified School District, California",0.4150
2010,06,school district (unified),30330,"Piedmont City Unified School District, California",0.4290
2010,06,school district (unified),30360,"Pierce Joint Unified School District, California",0.4230
2010,06,school district (unified),30600,"Pittsburg Unified School District, California",0.4040
2010,06,school district (unified),30660,"Placentia-Yorba Linda Unified School District, California",0.4380
2010,06,school district (unified),31170,"Plumas Unified School District, California",0.4390
2010,06,school district (unified),31320,"Pomona Unified School District, California",0.4060
2010,06,school district (unified),31400,"Potter Valley Community Unified School District, California",0.3750
2010,06,school district (unified),31530,"Poway Unified School District, California",0.4010
2010,06,school district (unified),31620,"Princeton Joint Unified School District, California",0.4400
2010,06,school district (unified),31710,"Ramona City Unified School District, California",0.3900
2010,06,school district (unified),32070,"Redlands Unified School District, California",0.4300
2010,06,school district (unified),32270,"Reef-Sunset Unified School District, California",0.4070
2010,06,school district (unified),32370,"Rialto Unified School District, California",0.3850
2010,06,school district (unified),32550,"West Contra Costa Unified School District, California",0.4320
2010,06,school district (unified),32610,"Rim of the World Unified School District, California",0.4540
2010,06,school district (unified),32880,"Ripon Unified School District, California",0.4420
2010,06,school district (unified),33110,"River Delta Joint Unified School District, California",0.4300
2010,06,school district (unified),33150,"Riverside Unified School District, California",0.4380
2010,06,school district (unified),33720,"Round Valley Unified School District, California",0.4290
2010,06,school district (unified),33750,"Rowland Unified School District, California",0.4050
2010,06,school district (unified),33840,"Sacramento City Unified School District, California",0.4490
2010,06,school district (unified),33860,"Saddleback Valley Unified School District, California",0.4200
2010,06,school district (unified),34170,"San Bernardino City Unified School District, California",0.4320
2010,06,school district (unified),34320,"San Diego City Unified School District, California",0.4630
2010,06,school district (unified),34410,"San Francisco Unified School District, California",0.5070
2010,06,school district (unified),34425,"San Gabriel Unified School District, California",0.4360
2010,06,school district (unified),34440,"San Jacinto Unified School District, California",0.4370
2010,06,school district (unified),34590,"San Jose Unified School District, California",0.4630
2010,06,school district (unified),34620,"San Juan Unified School District, California",0.4490
2010,06,school district (unified),34680,"San Leandro Unified School District, California",0.4100
2010,06,school district (unified),34710,"San Lorenzo Unified School District, California",0.3820
2010,06,school district (unified),34740,"San Lorenzo Valley Unified School District, California",0.4100
2010,06,school district (unified),34800,"San Luis Coastal Unified School District, California",0.5000
2010,06,school district (unified),34860,"San Marino Unified School District, California",0.4970
2010,06,school district (unified),34880,"San Marcos Unified School District, California",0.4420
2010,06,school district (unified),35070,"San Pasqual Valley Unified School District, California",0.4260
2010,06,school district (unified),35130,"San Ramon Valley Unified School District, California",0.4200
2010,06,school district (unified),35250,"Sanger Unified School District, California",0.4260
2010,06,school district (unified),35310,"Santa Ana Unified School District, California",0.4140
2010,06,school district (unified),35430,"Santa Clara Unified School District, California",0.4090
2010,06,school district (unified),35700,"Santa Monica-Malibu Unified School District, California",0.5560
2010,06,school district (unified),36270,"Selma Unified School District, California",0.4140
2010,06,school district (unified),36450,"Shandon Joint Unified School District, California",0.4060
2010,06,school district (unified),36670,"Shoreline Unified School District, California",0.4640
2010,06,school district (unified),36780,"Sierra-Plumas Joint Unified School District, California",0.4380
2010,06,school district (unified),36800,"Sierra Sands Unified School District, California",0.4250
2010,06,school district (unified),36805,"Sierra Unified School District, California",0.3480
2010,06,school district (unified),36820,"Silver Valley Unified School District, California",0.3380
2010,06,school district (unified),36840,"Simi Valley Unified School District, California",0.3810
2010,06,school district (unified),36970,"Snowline Joint Unified School District, California",0.4190
2010,06,school district (unified),37050,"Soledad Unified School District, California",0.3750
2010,06,school district (unified),37200,"Sonoma Valley Unified School District, California",0.5040
2010,06,school district (unified),37500,"South Pasadena Unified School District, California",0.4710
2010,06,school district (unified),37530,"South San Francisco Unified School District, California",0.3820
2010,06,school district (unified),37590,"Southern Humboldt Joint Unified School District, California",0.4330
2010,06,school district (unified),37620,"Southern Kern Unified School District, California",0.4310
2010,06,school district (unified),37630,"Southern Trinity Joint Unified School District, California",0.3980
2010,06,school district (unified),37830,"St. Helena Unified School District, California",0.5240
2010,06,school district (unified),38010,"Stockton Unified School District, California",0.4270
2010,06,school district (unified),38070,"Stony Creek Joint Unified School District, California",0.4140
2010,06,school district (unified),38520,"Surprise Valley Joint Unified School District, California",0.4600
2010,06,school district (unified),38770,"Tahoe-Truckee Joint Unified School District, California",0.4250
2010,06,school district (unified),38880,"Tehachapi Unified School District, California",0.4480
2010,06,school district (unified),38980,"Temple City Unified School District, California",0.4210
2010,06,school district (unified),39000,"Templeton Unified School District, California",0.4350
2010,06,school district (unified),39420,"Torrance Unified School District, California",0.4120
2010,06,school district (unified),39630,"Travis Unified School District, California",0.3190
2010,06,school district (unified),39840,"Trona Joint Unified School District, California",0.4530
2010,06,school district (unified),39940,"Tulelake Basin Joint Unified School District, California",0.4080
2010,06,school district (unified),40150,"Tustin Unified School District, California",0.4490
2010,06,school district (unified),40300,"Ukiah Unified School District, California",0.4340
2010,06,school district (unified),40590,"Vacaville Unified School District, California",0.3970
2010,06,school district (unified),40740,"Vallejo City Unified School District, California",0.4210
2010,06,school district (unified),40980,"Ventura Unified School District, California",0.4230
2010,06,school district (unified),41160,"Visalia Unified School District, California",0.4420
2010,06,school district (unified),41190,"Vista Unified School District, California",0.3960
2010,06,school district (unified),41280,"Walnut Valley Unified School District, California",0.3740
2010,06,school district (unified),41580,"Washington Unified School District, California",0.4120
2010,06,school district (unified),42000,"West Covina Unified School District, California",0.3790
2010,06,school district (unified),42140,"Western Placer Unified School District, California",0.3840
2010,06,school district (unified),42300,"Westwood Unified School District, California",0.4700
2010,06,school district (unified),42540,"Williams Unified School District, California",0.4210
2010,06,school district (unified),42560,"Willits Unified School District, California",0.4580
2010,06,school district (unified),42580,"Laytonville Unified School District, California",0.4440
2010,06,school district (unified),42710,"Willows Unified School District, California",0.4560
2010,06,school district (unified),42930,"Winters Joint Unified School District, California",0.4560
2010,06,school district (unified),00001,"Acton-Agua Dulce Unified School District, California",0.4030
2010,06,school district (unified),00009,"Cuyama Joint Unified School District, California",0.3650
2010,06,school district (unified),00011,"Fort Sage Unified School District, California",0.4330
2010,06,school district (unified),00013,"Rocklin Unified School District, California",0.3760
2010,06,school district (unified),00014,"Hesperia Unified School District, California",0.4040
2010,06,school district (unified),00015,"Lucerne Valley Unified School District, California",0.4470
2010,06,school district (unified),00016,"Upland Unified School District, California",0.4210
2010,06,school district (unified),00017,"Apple Valley Unified School District, California",0.4400
2010,06,school district (unified),00018,"Mountain Valley Unified School District, California",0.3930
2010,06,school district (unified),00019,"Dublin Unified School District, California",0.3540
2010,06,school district (unified),00020,"Pleasanton Unified School District, California",0.4060
2010,06,school district (unified),00021,"Sunol Glen Unified School District, California",0.5140
2010,06,school district (unified),00022,"Mendota Unified School District, California",0.3700
2010,06,school district (unified),00025,"Manhattan Beach Unified School District, California",0.5030
2010,06,school district (unified),00026,"El Tejon Unified School District, California",0.3940
2010,06,school district (unified),00027,"Lake Elsinore Unified School District, California",0.3980
2010,06,school district (unified),00028,"Temecula Valley Unified School District, California",0.3730
2010,06,school district (unified),00029,"Murrieta Valley Unified School District, California",0.3910
2010,06,school district (unified),00031,"Pacific Unified School District, California",0.4110
2010,06,school district (unified),00032,"Redondo Beach Unified School District, California",0.4220
2010,06,school district (unified),00033,"Dos Palos-Oro Loma Joint Unified School District, California",0.3840
2010,06,school district (unified),00034,"Windsor Unified School District, California",0.3840
2010,06,school district (unified),00035,"Farmersville Unified School District, California",0.3820
2010,06,school district (unified),00036,"Natomas Unified School District, California",0.4000
2010,06,school district (unified),00037,"Ferndale Unified School District, California",0.5220
2010,06,school district (unified),00038,"Mattole Unified School District, California",0.4220
2010,06,school district (unified),00039,"Delhi Unified School District, California",0.3790
2010,06,school district (unified),00040,"Riverdale Joint Unified School District, California",0.3920
2010,06,school district (unified),00042,"Warner Unified School District, California",0.4840
2010,06,school district (unified),00043,"Scotts Valley Unified School District, California",0.4510
2010,06,school district (unified),00044,"Healdsburg Unified School District, California",0.4700
2010,06,school district (unified),00045,"Orland Joint Unified School District, California",0.4020
2010,06,school district (unified),00046,"Gonzales Unified School District, California",0.3640
2010,06,school district (unified),43080,"Woodland Joint Unified School District, California",0.4320
2010,06,school district (unified),43470,"Yuba City Unified School District, California",0.4200
2010,06,school district (unified),43560,"Yucaipa-Calimesa Joint Unified School District, California",0.4250
2010,06,school district (unified),84500,"Irvine Unified School District, California",0.4440
2010,06,school district (unified),91134,"Golden Plains Unified School District, California",0.3640
2010,06,school district (unified),91135,"Val Verde Unified School District, California",0.3580
2010,06,school district (unified),91136,"Aromas-San Juan Unified School District, California",0.4620
2010,06,school district (unified),91137,"Big Oak Flat-Groveland Unified School District, California",0.3950
2010,06,school district (unified),99997,"School District Not Defined, California",0.4270
2010,06,school district (unified),99999,"Remainder of California, California",0.4610
2010,06,school district (elementary),10710,"Dehesa Elementary School District, California",0.4080
2010,06,school district (elementary),10740,"Del Mar Union Elementary School District, California",0.4500
2010,06,school district (elementary),10890,"Delano Union Elementary School District, California",0.4270
2010,06,school district (elementary),10980,"Delphic Elementary School District, California",0.3990
2010,06,school district (elementary),11130,"Di Giorgio Elementary School District, California",0.3760
2010,06,school district (elementary),11220,"Dixie Elementary School District, California",0.4440
2010,06,school district (elementary),11430,"Douglas City Elementary School District, California",0.4250
2010,06,school district (elementary),11490,"Dry Creek Joint Elementary School District, California",0.3560
2010,06,school district (elementary),11550,"Ducor Union Elementary School District, California",0.4010
2010,06,school district (elementary),11610,"Dunham Elementary School District, California",0.4070
2010,06,school district (elementary),11670,"Dunsmuir Elementary School District, California",0.4410
2010,06,school district (elementary),11760,"Earlimart Elementary School District, California",0.3920
2010,06,school district (elementary),11850,"East Whittier City Elementary School District, California",0.3880
2010,06,school district (elementary),11910,"Eastside Union Elementary School District, California",0.4460
2010,06,school district (elementary),11940,"Edison Elementary School District, California",0.3620
2010,06,school district (elementary),12030,"El Centro Elementary School District, California",0.4780
2010,06,school district (elementary),12090,"El Monte City Elementary School District, California",0.4080
2010,06,school district (elementary),12150,"El Nido Elementary School District, California",0.5740
2010,06,school district (elementary),12360,"Elk Hills Elementary School District, California",0.4450
2010,06,school district (elementary),12420,"Elkins Elementary School District, California",0.3710
2010,06,school district (elementary),12600,"Elverta Joint Elementary School District, California",0.3400
2010,06,school district (elementary),12690,"Empire Union Elementary School District, California",0.3940
2010,06,school district (elementary),12750,"Encinitas Union Elementary School District, California",0.4720
2010,06,school district (elementary),12810,"Enterprise Elementary School District, California",0.4060
2010,06,school district (elementary),12880,"Escondido Union Elementary School District, California",0.4450
2010,06,school district (elementary),12960,"Etiwanda Elementary School District, California",0.3360
2010,06,school district (elementary),13080,"Eureka Union Elementary School District, California",0.4540
2010,06,school district (elementary),13140,"Evergreen Elementary School District, California",0.4340
2010,06,school district (elementary),13170,"Evergreen Union Elementary School District, California",0.4430
2010,06,school district (elementary),13200,"Exeter Union Elementary School District, California",0.4060
2010,06,school district (elementary),13290,"Fairfax Elementary School District, California",0.3730
2010,06,school district (elementary),13500,"Fallbrook Union Elementary School District, California",0.4450
2010,06,school district (elementary),13710,"Feather Falls Union Elementary School District, California",0.5450
2010,06,school district (elementary),13740,"Fieldbrook Elementary School District, California",0.4030
2010,06,school district (elementary),13860,"Flournoy Union Elementary School District, California",0.5420
2010,06,school district (elementary),13980,"Foresthill Union Elementary School District, California",0.4100
2010,06,school district (elementary),14010,"Forestville Union Elementary School District, California",0.4140
2010,06,school district (elementary),14040,"Forks of Salmon Elementary School District, California",0.7190
2010,06,school district (elementary),14130,"Fort Ross Elementary School District, California",0.5040
2010,06,school district (elementary),14160,"Fortuna Union Elementary School District, California",0.4660
2010,06,school district (elementary),14220,"Fountain Valley Elementary School District, California",0.4130
2010,06,school district (elementary),14340,"Franklin Elementary School District, California",0.4320
2010,06,school district (elementary),14370,"Franklin-McKinley Elementary School District, California",0.4230
2010,06,school district (elementary),14490,"French Gulch-Whiskeytown Elementary School District, California",0.3330
2010,06,school district (elementary),14520,"Freshwater Elementary School District, California",0.4560
2010,06,school district (elementary),14580,"West Fresno Elementary School District, California",0.3810
2010,06,school district (elementary),14700,"Fruitvale Elementary School District, California",0.3940
2010,06,school district (elementary),14730,"Fullerton Elementary School District, California",0.4410
2010,06,school district (elementary),14790,"Galt Joint Union Elementary School District, California",0.3640
2010,06,school district (elementary),14910,"Garfield Elementary School District, California",0.3600
2010,06,school district (elementary),14940,"Garvey Elementary School District, California",0.4190
2010,06,school district (elementary),14970,"Gazelle Union Elementary School District, California",0.4100
2010,06,school district (elementary),15000,"General Shafter Elementary School District, California",0.4830
2010,06,school district (elementary),15090,"Gerber Union Elementary School District, California",0.4440
2010,06,school district (elementary),15390,"Gold Oak Union Elementary School District, California",0.3830
2010,06,school district (elementary),15450,"Gold Trail Union Elementary School District, California",0.3950
2010,06,school district (elementary),15480,"Golden Feather Union Elementary School District, California",0.4990
2010,06,school district (elementary),15510,"Goleta Union Elementary School District, California",0.4620
2010,06,school district (elementary),15600,"Gorman Elementary School District, California",0.3460
2010,06,school district (elementary),15690,"Grant Elementary School District, California",0.4150
2010,06,school district (elementary),15780,"Grass Valley Elementary School District, California",0.4280
2010,06,school district (elementary),15810,"Gratton Elementary School District, California",0.3760
2010,06,school district (elementary),15840,"Gravenstein Union Elementary School District, California",0.4100
2010,06,school district (elementary),15870,"Graves Elementary School District, California",0.0980
2010,06,school district (elementary),15990,"Green Point Elementary School District, California",0.4800
2010,06,school district (elementary),16050,"Greenfield Union Elementary School District (Kern County), California",0.3670
2010,06,school district (elementary),16080,"Greenfield Union Elementary School District (Monterey County), California",0.4010
2010,06,school district (elementary),16110,"Grenada Elementary School District, California",0.4490
2010,06,school district (elementary),16260,"Guadalupe Union Elementary School District, California",0.3290
2010,06,school district (elementary),16300,"Cucamonga Elementary School District, California",0.3620
2010,06,school district (elementary),16320,"Guerneville Elementary School District, California",0.4830
2010,06,school district (elementary),16410,"Hamilton Union Elementary School District, California",0.4410
2010,06,school district (elementary),16470,"Hanford Elementary School District, California",0.4030
2010,06,school district (elementary),16530,"Happy Camp Union Elementary School District, California",0.4150
2010,06,school district (elementary),16560,"Happy Valley Elementary School District, California",0.4840
2010,06,school district (elementary),16570,"Happy Valley Union Elementary School District, California",0.3840
2010,06,school district (elementary),16620,"Harmony Union Elementary School District, California",0.4650
2010,06,school district (elementary),16650,"Hart-Ransom Union Elementary School District, California",0.3810
2010,06,school district (elementary),16680,"Hawthorne Elementary School District, California",0.3960
2010,06,school district (elementary),16830,"Heber Elementary School District, California",0.3810
2010,06,school district (elementary),16860,"Helendale Elementary School District, California",0.3820
2010,06,school district (elementary),17040,"Hermosa Beach City Elementary School District, California",0.4560
2010,06,school district (elementary),17160,"Hickman Elementary School District, California",0.4200
2010,06,school district (elementary),17190,"Hillsborough City Elementary School District, California",0.4990
2010,06,school district (elementary),17340,"Hollister School District, California",0.3970
2010,06,school district (elementary),17490,"Hope Elementary School District (Santa Barbara County), California",0.5190
2010,06,school district (elementary),17520,"Hope Elementary School District (Tulare County), California",0.3800
2010,06,school district (elementary),17580,"Horicon Elementary School District, California",0.4260
2010,06,school district (elementary),17620,"Hornbrook Elementary School District, California",0.4170
2010,06,school district (elementary),17640,"Hot Springs Elementary School District, California",0.4410
2010,06,school district (elementary),17760,"Howell Mountain Elementary School District, California",0.5550
2010,06,school district (elementary),17850,"Hueneme Elementary School District, California",0.4100
2010,06,school district (elementary),17880,"Hughes-Elizabeth Lakes Union Elementary School District, California",0.3490
2010,06,school district (elementary),18030,"Huntington Beach City Elementary School District, California",0.4440
2010,06,school district (elementary),18120,"Hydesville Elementary School District, California",0.4090
2010,06,school district (elementary),18160,"Igo, Ono, Platina Union Elementary School District; California",0.4650
2010,06,school district (elementary),18240,"Indian Diggings Elementary School District, California",0.4720
2010,06,school district (elementary),18270,"Indian Springs Elementary School District, California",0.4570
2010,06,school district (elementary),18510,"Island Union Elementary School District, California",0.5040
2010,06,school district (elementary),18660,"Jacoby Creek Elementary School District, California",0.4330
2010,06,school district (elementary),18690,"Jamestown Elementary School District, California",0.4410
2010,06,school district (elementary),18730,"Jamul-Dulzura Union Elementary School District, California",0.3890
2010,06,school district (elementary),18780,"Janesville Union Elementary School District, California",0.3870
2010,06,school district (elementary),18810,"Jefferson Elementary School District (San Benito County), California",0.4760
2010,06,school district (elementary),18840,"Jefferson Elementary School District (San Joaquin County), California",0.3410
2010,06,school district (elementary),18870,"Jefferson Elementary School District (San Mateo County), California",0.3730
2010,06,school district (elementary),19050,"Johnstonville Elementary School District, California",0.3610
2010,06,school district (elementary),19140,"Julian Union Elementary School District, California",0.4490
2010,06,school district (elementary),19170,"Junction City Elementary School District, California",0.4090
2010,06,school district (elementary),19200,"Junction Elementary School District (Shasta County), California",0.4590
2010,06,school district (elementary),19230,"Junction Elementary School District (Siskiyou County), California",0.3880
2010,06,school district (elementary),19380,"Kentfield Elementary School District, California",0.5420
2010,06,school district (elementary),19410,"Kenwood Elementary School District, California",0.4320
2010,06,school district (elementary),19440,"Keppel Union Elementary School District, California",0.4230
2010,06,school district (elementary),19590,"Kernville Union Elementary School District, California",0.4980
2010,06,school district (elementary),19620,"Keyes Union Elementary School District, California",0.4900
2010,06,school district (elementary),19680,"King City Union Elementary School District, California",0.3590
2010,06,school district (elementary),19740,"Kings River Union Elementary School District, California",0.5250
2010,06,school district (elementary),19770,"Kings River-Hardwick Union Elementary School District, California",0.4180
2010,06,school district (elementary),19800,"Kingsburg Joint Union Elementary School District, California",0.4390
2010,06,school district (elementary),19860,"Kirkwood Elementary School District, California",0.2660
