vintage,state_fips,geo_type,geo_id,name,tenure_tot,tenure_own,pop,medinc,nhwhite,nhblack,nhasian,hisp,pop65
2019,06,school district (elementary),19680,"King City Union Elementary School District, California",4249,2249,16789,54804,2301,144,241,13811,1335
2019,06,school district (elementary),19740,"Kings River Union Elementary School District, California",902,506,3141,49063,971,11,33,2087,304
2019,06,school district (elementary),19770,"Kings River-Hardwick Union Elementary School District, California",800,581,2461,99527,1359,10,90,935,317
2019,06,school district (elementary),19860,"Kirkwood Elementary School District, California",122,92,415,69375,317,0,5,85,45
2019,06,school district (elementary),19890,"Kit Carson Union Elementary School District, California",728,411,2232,56071,1215,16,1,979,272
2019,06,school district (elementary),19920,"Klamath River Union Elementary School District, California",216,164,410,24732,370,0,3,17,171
2019,06,school district (elementary),19980,"Kneeland Elementary School District, California",140,112,375,76250,357,1,1,1,70
2019,06,school district (elementary),20010,"Knights Ferry Elementary School District, California",253,192,605,54375,426,4,3,166,141
2019,06,school district (elementary),24780,"Midway Elementary School District, California",156,108,471,45000,367,0,2,72,93
2019,06,school district (elementary),24870,"Mill Valley Elementary School District, California",13420,9243,32486,155203,26921,324,2036,1769,6858
2019,06,school district (elementary),24900,"Millbrae Elementary School District, California",8983,5301,25592,120850,8100,151,12240,3736,4653
2019,06,school district (elementary),24930,"Millville Elementary School District, California",599,466,1412,67396,1299,3,2,68,389
2019,06,school district (elementary),25110,"Mission Union Elementary School District, California",127,55,328,51875,136,0,0,183,64
2019,06,school district (elementary),16650,"Hart-Ransom Union Elementary School District, California",1295,907,3926,90550,2518,35,215,1148,595
2019,06,school district (elementary),16470,"Hanford Elementary School District, California",15546,8276,47731,58056,15457,2327,1757,26122,5914
2019,06,school district (elementary),16530,"Happy Camp Union Elementary School District, California",469,278,999,35884,500,2,11,68,209
2019,06,school district (elementary),16560,"Happy Valley Elementary School District, California",531,414,1630,160750,1359,12,26,124,301
2019,06,school district (elementary),16570,"Happy Valley Union Elementary School District, California",2212,1893,5626,62955,4709,0,2,707,1353
2019,06,school district (elementary),16680,"Hawthorne Elementary School District, California",24831,4657,75391,50580,5472,18076,5359,44516,6185
2019,06,school district (elementary),16830,"Heber Elementary School District, California",1936,1160,7830,47021,63,0,55,7712,919
2019,06,school district (elementary),16860,"Helendale Elementary School District, California",2590,1991,6713,69976,4277,482,230,1461,1641
2019,06,school district (elementary),17040,"Hermosa Beach City Elementary School District, California",8956,4245,19539,136702,15235,192,1013,1831,2414
2019,06,school district (elementary),17190,"Hillsborough City Elementary School District, California",3604,3374,11383,250001,6520,124,3567,422,2486
2019,06,school district (elementary),17340,"Hollister School District, California",13797,8597,47587,84369,13792,410,1455,30863,5027
2019,06,school district (elementary),17490,"Hope Elementary School District (Santa Barbara County), California",6575,3924,15395,82342,10534,246,631,3528,4035
2019,06,school district (elementary),07950,"Central Elementary School District, California",14149,7804,41159,71427,14008,4377,3600,17479,5137
2019,06,school district (elementary),23550,"Manchester Union Elementary School District, California",301,206,789,51250,401,0,5,230,178
2019,06,school district (elementary),23700,"Manzanita Elementary School District, California",381,259,1267,83162,696,2,20,511,153
2019,06,school district (elementary),23730,"Maple Creek Elementary School District, California",9,6,31,45750,26,0,0,0,11
2019,06,school district (elementary),23760,"Maple Elementary School District, California",164,85,546,63750,286,0,8,245,38
2019,06,school district (elementary),23800,"Marcum-Illinois Union Elementary School District, California",433,255,1058,60875,767,21,2,244,177
2019,06,school district (elementary),23970,"Mark Twain Union Elementary School District, California",4017,2964,9418,66239,7796,84,71,995,2817
2019,06,school district (elementary),24000,"Mark West Union Elementary School District, California",4932,3057,13172,83167,8261,74,425,3646,2552
2019,06,school district (elementary),24180,"McCabe Union Elementary School District, California",1545,1280,7070,102672,1212,22,554,5200,575
2019,06,school district (elementary),24210,"McCloud Union Elementary School District, California",611,444,1235,36635,1089,1,0,86,417
2019,06,school district (elementary),24300,"McKinleyville Union Elementary School District, California",6673,4162,17462,55567,13557,59,478,1463,2436
2019,06,school district (elementary),24330,"McKittrick Elementary School District, California",56,40,144,45000,114,1,0,26,36
2019,06,school district (elementary),24360,"McSwain Union Elementary School District, California",1935,1637,5570,102138,3239,157,640,1376,1133
2019,06,school district (elementary),24390,"Meadows Union Elementary School District, California",595,432,2672,37543,131,15,4,2509,227
2019,06,school district (elementary),24570,"Menlo Park City Elementary School District, California",10152,6414,28245,193119,19685,295,4805,1855,4279
2019,06,school district (elementary),24600,"Merced City Elementary School District, California",26987,11729,88714,48316,25670,4012,10193,46202,9513
2019,06,school district (elementary),24630,"Merced River Union Elementary School District, California",334,140,1102,55938,582,0,0,513,99
2019,06,school district (elementary),24690,"Meridian Elementary School District, California",250,152,670,63750,498,11,3,138,96
2019,06,school district (elementary),24720,"Mesa Union Elementary School District, California",1125,966,4010,155250,2033,319,216,1361,985
2019,06,school district (elementary),31680,"Raisin City Elementary School District, California",482,199,1725,39706,335,28,19,1324,180
2019,06,school district (elementary),31740,"Rancho Santa Fe Elementary School District, California",1955,1705,5340,157617,4577,20,173,523,1705
2019,06,school district (elementary),31830,"Ravendale-Termo Elementary School District, California",38,26,78,33750,58,0,0,14,34
2019,06,school district (elementary),31860,"Ravenswood City Elementary School District, California",9219,3732,36322,66201,3986,4416,1686,22988,2597
2019,06,school district (elementary),31920,"Raymond-Knowles Union Elementary School District, California",467,379,1149,55625,723,6,34,200,283
2019,06,school district (elementary),31980,"Red Bluff Union Elementary School District, California",7754,4181,20992,40419,15696,313,407,3516,3616
2019,06,school district (elementary),32040,"Redding Elementary School District, California",15204,7877,35695,51265,29264,544,1179,3122,6857
2019,06,school district (elementary),32130,"Redwood City Elementary School District, California",35281,18442,102966,112451,46532,1483,9128,42056,13545
2019,06,school district (elementary),32160,"Reed Union Elementary School District, California",6084,3953,14482,161892,12012,127,617,854,3896
2019,06,school district (elementary),25130,"Modesto City Elementary School District, California",37429,18281,115984,49425,39323,3599,5835,63158,13912
2019,06,school district (elementary),25290,"Monroe Elementary School District, California",308,149,1217,51346,213,10,255,726,170
2019,06,school district (elementary),25350,"Monson-Sultana Joint Union Elementary School District, California",597,218,2553,42875,440,26,17,1956,235
2019,06,school district (elementary),25380,"Montague Elementary School District, California",793,522,1964,48911,1541,0,10,244,409
2019,06,school district (elementary),04860,"Big Creek Elementary School District, California",115,54,320,74583,262,8,4,38,51
2019,06,school district (elementary),04650,"Bennett Valley Union Elementary School District, California",3813,2684,9603,105191,8002,119,509,825,2471
2019,06,school district (elementary),04800,"Berryessa Union Elementary School District, California",25066,17804,85131,123184,10519,1320,56146,14419,12380
2019,06,school district (elementary),04890,"Big Lagoon Union Elementary School District, California",213,164,408,47679,387,0,2,15,142
2019,06,school district (elementary),04980,"Big Springs Union Elementary School District, California",796,582,1719,53452,1313,49,69,194,417
2019,06,school district (elementary),05190,"Bitterwater-Tully Union Elementary School District, California",53,33,193,81875,139,0,0,52,39
2019,06,school district (elementary),05220,"Black Butte Union Elementary School District, California",2018,1776,4500,50032,3970,22,0,279,1557
2019,06,school district (elementary),05250,"Blake Elementary School District, California",48,46,109,82500,84,5,0,18,33
2019,06,school district (elementary),05280,"Blochman Union Elementary School District, California",290,185,940,94000,476,3,6,367,175
2019,06,school district (elementary),05400,"Blue Lake Union Elementary School District, California",955,600,2243,51994,1735,0,21,118,453
2019,06,school district (elementary),05490,"Bogus Elementary School District, California",186,162,447,50357,361,0,7,37,136
2019,06,school district (elementary),05520,"Bolinas-Stinson Union Elementary School District, California",930,568,1856,87083,1610,17,22,90,835
2019,06,school district (elementary),05580,"Santa Maria-Bonita Elementary School District, California",27094,13153,105942,63134,15547,1113,5039,82872,9914
2019,06,school district (elementary),05640,"Bonny Doon Union Elementary School District, California",1192,1053,3339,109306,2730,43,95,307,791
2019,06,school district (elementary),05730,"Bradley Union Elementary School District, California",138,105,598,76667,419,30,27,88,112
2019,06,school district (elementary),20700,"Lakeside Joint Elementary School District, California",928,824,2366,177222,1848,6,188,127,523
2019,06,school district (elementary),11760,"Earlimart Elementary School District, California",2571,1252,10356,33092,140,95,552,9569,847
2019,06,school district (elementary),11490,"Dry Creek Joint Elementary School District, California",18349,13529,55007,89743,36903,2325,5794,7067,7815
2019,06,school district (elementary),11550,"Ducor Union Elementary School District, California",348,266,1088,30882,224,5,0,838,202
2019,06,school district (elementary),11610,"Dunham Elementary School District, California",368,273,873,93750,817,13,4,35,192
2019,06,school district (elementary),11670,"Dunsmuir Elementary School District, California",926,571,1954,34716,1488,1,46,298,518
2019,06,school district (elementary),11850,"East Whittier City Elementary School District, California",21868,15755,75982,86520,18527,703,4334,50151,10493
2019,06,school district (elementary),11910,"Eastside Union Elementary School District, California",7292,4484,25869,49603,7081,4036,1177,13033,2361
2019,06,school district (elementary),11940,"Edison Elementary School District, California",1684,1112,6019,66731,1865,0,15,4103,461
2019,06,school district (elementary),12030,"El Centro Elementary School District, California",10757,5192,39901,43948,3235,689,489,35023,5784
2019,06,school district (elementary),21960,"Little Shasta Elementary School District, California",131,98,279,41458,227,0,0,24,106
2019,06,school district (elementary),21990,"Live Oak Elementary School District, California",8880,4870,22857,73229,14138,189,727,7161,3606
2019,06,school district (elementary),22320,"Loleta Union Elementary School District, California",505,330,1247,54306,860,26,10,158,197
2019,06,school district (elementary),21240,"Le Grand Union Elementary School District, California",635,451,2046,48750,377,10,37,1605,233
2019,06,school district (elementary),21330,"Lemon Grove Elementary School District, California",11650,6004,36947,63911,10034,6280,3026,15643,4748
2019,06,school district (elementary),21360,"Lemoore Union Elementary School District, California",9424,5029,28180,65107,11830,1326,2046,11815,2895
2019,06,school district (elementary),21420,"Lennox Elementary School District, California",6854,1950,27064,49978,403,887,846,24257,1686
2019,06,school district (elementary),21480,"Lewiston Elementary School District, California",726,515,1799,41136,1399,80,82,100,436
2019,06,school district (elementary),21540,"Liberty Elementary School District (Sonoma County), California",822,593,2325,93750,1906,8,11,338,436
2019,06,school district (elementary),21570,"Liberty Elementary School District (Tulare County), California",887,655,2331,52386,1190,126,52,783,586
2019,06,school district (elementary),21660,"Lincoln Elementary School District, California",82,63,180,91000,166,0,10,4,70
2019,06,school district (elementary),21900,"Linns Valley-Poso Flat Union School District, California",251,180,574,45139,495,70,0,9,198
2019,06,school district (elementary),21930,"Little Lake City Elementary School District, California",9690,7098,36740,75046,5080,1571,2995,26561,5024
2019,06,school district (elementary),30450,"Piner-Olivet Union Elementary School District, California",5620,3945,16004,99269,10021,375,510,4523,2163
2019,06,school district (elementary),30630,"Pixley Union Elementary School District, California",1430,576,5111,33750,383,149,0,4567,437
2019,06,school district (elementary),30480,"Pioneer Union Elementary School District (El Dorado County), California",2257,1998,5443,57169,4427,16,50,623,1735
2019,06,school district (elementary),30510,"Pioneer Union Elementary School District (Kings County), California",3683,2687,10107,96620,5792,492,661,2940,1270
2019,06,school district (elementary),30520,"Pioneer Union Elementary School District (Butte County), California",590,482,1422,34279,1248,0,30,87,402
2019,06,school district (elementary),30720,"Placer Hills Union Elementary School District, California",5940,5234,15077,90825,12810,103,180,1451,3788
2019,06,school district (elementary),30780,"Placerville Union Elementary School District, California",6060,4065,15192,61880,11958,116,428,2357,3503
2019,06,school district (elementary),30810,"Plainsburg Union Elementary School District, California",144,88,414,41944,229,0,0,183,48
2019,06,school district (elementary),19800,"Kingsburg Elementary Charter School District, California",5058,3179,15327,65988,6811,38,563,7322,2195
2019,06,school district (elementary),20040,"Knightsen Elementary School District, California",1151,937,3636,122844,2333,65,46,1073,526
2019,06,school district (elementary),20190,"La Habra City Elementary School District, California",15299,9191,50302,77824,12926,614,5772,30038,6738
2019,06,school district (elementary),20250,"La Mesa-Spring Valley School District, California",48004,25473,139692,70997,62931,12397,10309,47134,20196
2019,06,school district (elementary),20310,"Lafayette Elementary School District, California",10816,7894,29873,176919,22557,168,3281,2566,5544
2019,06,school district (elementary),35590,"Santa Cruz City Elementary School District, California",23351,11272,66684,78451,41393,1250,6609,13730,8587
2019,06,school district (elementary),35220,"San Ysidro Elementary School District, California",9694,3890,43493,59926,3940,2673,3156,33308,3944
2019,06,school district (elementary),35490,"Santa Clara Elementary School District, California",55,23,149,100625,86,0,0,60,28
2019,06,school district (elementary),35790,"Santa Rita Union Elementary School District, California",6569,3471,25096,68918,3568,446,2163,18446,2737
2019,06,school district (elementary),35810,"Santa Rosa Elementary School District, California",28037,12627,75293,67131,39393,2167,3251,26359,10786
2019,06,school district (elementary),35910,"Saratoga Union Elementary School District, California",7383,6285,20338,195784,9448,82,9520,668,4714
2019,06,school district (elementary),35940,"Saucelito Elementary School District, California",60,22,162,49375,63,0,0,99,12
2019,06,school district (elementary),03870,"Banta Elementary School District, California",979,700,5657,93631,1838,785,363,2467,381
2019,06,school district (elementary),04200,"Bayshore Elementary School District, California",1682,1134,5648,89074,204,121,3513,1236,948
2019,06,school district (elementary),04260,"Beardsley Elementary School District, California",6425,2430,17673,30445,11397,528,241,4519,2185
2019,06,school district (elementary),04350,"Bella Vista Elementary School District, California",1490,1308,3976,64726,3583,34,16,190,898
2019,06,school district (elementary),04500,"Belleview Elementary School District, California",764,585,1681,58654,1446,0,2,176,521
2019,06,school district (elementary),04530,"Belmont-Redwood Shores Elementary School District, California",16976,10869,43067,161430,21480,449,13760,4621,6708
2019,06,school district (elementary),04560,"Belridge Elementary School District, California",14,2,60,62500,4,0,12,44,4
2019,06,school district (elementary),12880,"Escondido Union Elementary School District, California",52763,29016,168267,67323,64989,3200,11790,81194,22184
2019,06,school district (elementary),12690,"Empire Union Elementary School District, California",8768,5424,26932,59458,12743,1031,970,10954,3523
2019,06,school district (elementary),12750,"Encinitas Union Elementary School District, California",28140,19020,74929,126239,59136,462,3724,8961,14134
2019,06,school district (elementary),12810,"Enterprise Elementary School District, California",12655,6027,33520,55296,23620,769,2313,4175,5074
2019,06,school district (elementary),12960,"Etiwanda Elementary School District, California",26948,19800,98051,111790,26083,12827,17230,37436,8809
2019,06,school district (elementary),13080,"Eureka Union Elementary School District, California",10822,7959,29403,125027,21689,860,2199,3327,4782
2019,06,school district (elementary),13140,"Evergreen Elementary School District, California",28432,22701,102744,134950,13949,2070,59765,23997,16556
2019,06,school district (elementary),13170,"Evergreen Union Elementary School District, California",3716,2963,9431,49611,7279,48,329,1417,2165
2019,06,school district (elementary),13290,"Fairfax Elementary School District, California",4129,2620,17047,42329,2194,623,191,13797,1189
2019,06,school district (elementary),13500,"Fallbrook Union Elementary School District, California",16496,9200,61615,68750,34258,2506,1545,21929,8473
2019,06,school district (elementary),13710,"Feather Falls Union Elementary School District, California",165,121,316,21648,242,12,20,9,91
2019,06,school district (elementary),13740,"Fieldbrook Elementary School District, California",344,307,888,71176,746,3,6,29,203
2019,06,school district (elementary),13860,"Flournoy Union Elementary School District, California",92,68,284,49000,223,0,0,56,62
2019,06,school district (elementary),13980,"Foresthill Union Elementary School District, California",2699,2157,6851,80772,5869,0,88,816,1504
2019,06,school district (elementary),14010,"Forestville Union Elementary School District, California",3383,2363,7414,66971,6165,9,150,692,1763
2019,06,school district (elementary),36360,"Sequoia Union Elementary School District, California",602,443,1591,70119,1093,10,12,430,370
2019,06,school district (elementary),36420,"Shaffer Union Elementary School District, California",773,678,10006,57526,3504,1960,181,4122,513
2019,06,school district (elementary),36570,"Shasta Union Elementary School District, California",742,588,1893,53529,1615,20,33,78,462
2019,06,school district (elementary),36660,"Shiloh Elementary School District, California",266,145,807,52500,499,0,0,251,151
2019,06,school district (elementary),36810,"Silver Fork Elementary School District, California",81,75,167,58438,134,0,5,3,49
2019,06,school district (elementary),36960,"Snelling-Merced Falls Union Elementary School District, California",205,102,546,52750,321,0,2,206,90
2019,06,school district (elementary),36990,"Solana Beach Elementary School District, California",14427,10050,36947,141600,25559,151,6489,3422,6712
2019,06,school district (elementary),37110,"Solvang Elementary School District, California",2540,1634,6095,89104,4097,68,179,1585,1427
2019,06,school district (elementary),37140,"Somis Union Elementary School District, California",1081,667,3301,101205,1804,4,78,1381,785
2019,06,school district (elementary),37230,"Sonora Elementary School District, California",4047,2080,9200,50089,7200,120,359,1258,2338
2019,06,school district (elementary),37290,"Soquel Elementary School District, California",11089,6751,27614,82557,19747,146,801,5538,5923
2019,06,school district (elementary),37320,"Soulsbyville Elementary School District, California",1924,1577,5143,81161,4024,0,28,829,804
2019,06,school district (elementary),37560,"South Whittier Elementary School District, California",7157,4135,29358,65829,2668,48,1526,24420,3230
2019,06,school district (elementary),37650,"Southside Elementary School District, California",590,505,1692,108143,911,15,30,711,363
2019,06,school district (elementary),37680,"Spencer Valley Elementary School District, California",161,128,429,79519,264,0,0,138,110
2019,06,school district (elementary),37710,"Spreckels Union Elementary School District, California",2176,1719,6121,144219,3999,4,371,1553,1108
2019,06,school district (elementary),23040,"Lucerne Elementary School District, California",1307,843,3202,43722,2246,108,8,498,553
2019,06,school district (elementary),23130,"Luther Burbank Elementary School District, California",1561,433,3878,73766,1084,63,421,1920,310
2019,06,school district (elementary),23430,"Magnolia Elementary School District, California",18550,6648,67624,62044,12491,2839,14712,35770,7481
2019,06,school district (elementary),23460,"Magnolia Union Elementary School District, California",42,21,110,50500,40,0,0,70,14
2019,06,school district (elementary),25740,"Moraga Elementary School District, California",5881,4846,17606,141366,12312,103,2798,1352,3739
2019,06,school district (elementary),25500,"Montecito Union Elementary School District, California",2507,1611,5427,161360,4843,46,82,376,2111
2019,06,school district (elementary),25650,"Montgomery Elementary School District, California",396,288,856,42857,745,4,0,69,260
2019,06,school district (elementary),25980,"Mother Lode Union Elementary School District, California",6293,4958,15526,70359,13198,20,294,1273,4027
2019,06,school district (elementary),26040,"Mount Shasta Union Elementary School District, California",3473,2026,7117,47425,6155,50,39,753,1933
2019,06,school district (elementary),26070,"Mountain Elementary School District, California",477,355,1359,106250,1103,0,55,111,308
2019,06,school district (elementary),26130,"Mountain House Elementary School District, California",86,54,286,100625,241,0,2,40,48
2019,06,school district (elementary),14220,"Fountain Valley Elementary School District, California",18659,13638,54953,97113,29295,306,13852,8669,10801
2019,06,school district (elementary),14340,"Franklin Elementary School District, California",1006,828,2664,79844,1877,70,114,561,560
2019,06,school district (elementary),14370,"Franklin-McKinley Elementary School District, California",26589,14549,94650,75898,9215,1906,40292,40363,11076
2019,06,school district (elementary),14490,"French Gulch-Whiskeytown Elementary School District, California",215,164,502,43516,441,1,21,24,126
2019,06,school district (elementary),14520,"Freshwater Elementary School District, California",1073,822,2566,56771,2266,0,55,102,559
2019,06,school district (elementary),14700,"Fruitvale Elementary School District, California",7477,3850,20160,74154,11811,482,1263,5676,2489
2019,06,school district (elementary),14730,"Fullerton Elementary School District, California",38993,21525,121622,82576,39554,2698,29904,45209,16999
2019,06,school district (elementary),14790,"Galt Joint Union Elementary School District, California",9953,7274,32039,75907,15024,500,1523,13432,4133
2019,06,school district (elementary),14910,"Garfield Elementary School District, California",133,110,393,94028,381,0,2,5,62
2019,06,school district (elementary),14940,"Garvey Elementary School District, California",14562,5933,53171,52463,1407,183,34250,16736,8518
2019,06,school district (elementary),14970,"Gazelle Union Elementary School District, California",131,89,303,43625,251,0,1,28,62
2019,06,school district (elementary),15000,"General Shafter Elementary School District, California",288,143,970,59375,247,0,0,723,92
2019,06,school district (elementary),15090,"Gerber Union Elementary School District, California",1261,882,3474,45134,1793,0,0,1411,684
2019,06,school district (elementary),15390,"Gold Oak Union Elementary School District, California",3197,2756,8906,79487,7699,51,51,864,2126
2019,06,school district (elementary),15450,"Gold Trail Union Elementary School District, California",2195,1913,5782,95995,4926,21,174,341,1292
2019,06,school district (elementary),15480,"Golden Feather Union Elementary School District, California",968,822,2375,52917,2049,0,8,189,591
2019,06,school district (elementary),15510,"Goleta Union Elementary School District, California",23957,11337,81560,82599,44019,2247,10158,22364,9769
2019,06,school district (elementary),15600,"Gorman Elementary School District, California",14,10,41,82500,30,4,0,7,9
2019,06,school district (elementary),15690,"Grant Elementary School District, California",1056,981,2895,104500,2340,0,108,263,647
2019,06,school district (elementary),15780,"Grass Valley Elementary School District, California",10891,6269,24736,51177,21041,103,462,2181,6787
2019,06,school district (elementary),15810,"Gratton Elementary School District, California",195,140,614,84750,411,0,14,171,113
2019,06,school district (elementary),01420,"Fortuna Elementary School District, California",5326,3205,14001,46453,10352,39,72,2650,2544
2019,06,school district (elementary),01427,"Penn Valley Union Elementary School District, California",5109,4120,11876,61581,10555,142,62,946,3936
2019,06,school district (elementary),22170,"Livingston Union School District, California",4553,2278,17432,55392,2132,17,3120,12015,1956
2019,06,school district (elementary),24540,"Menifee Union School District, California",30179,22701,95520,72993,45387,6994,5870,32786,16136
2019,06,school district (elementary),25770,"Moreland School District, California",18022,9328,49563,116056,20825,1958,16443,7822,6550
2019,06,school district (elementary),29100,"Oroville City Elementary School District, California",10387,6736,27183,45501,19670,522,1397,3139,6336
2019,06,school district (elementary),29160,"Outside Creek Elementary School District, California",250,200,1043,71181,311,0,7,714,130
2019,06,school district (elementary),29220,"Oxnard Elementary School District, California",32574,17628,124756,71043,20381,3289,7398,90739,14582
2019,06,school district (elementary),29280,"Pacheco Union Elementary School District, California",3308,2733,9011,69886,7710,2,254,780,2167
2019,06,school district (elementary),29340,"Pacific Elementary School District, California",259,162,681,66484,380,0,27,244,156
2019,06,school district (elementary),29400,"Pacific Union Elementary School District (Fresno County), California",872,462,3479,53750,808,42,394,2096,467
2019,06,school district (elementary),29430,"Pacific Union Elementary School District (Humboldt County), California",2192,1144,4525,43299,3478,14,60,827,1135
2019,06,school district (elementary),29540,"Palermo Union Elementary School District, California",2604,2049,7060,42336,4232,75,302,1730,1381
2019,06,school district (elementary),29580,"Palmdale Elementary School District, California",36556,22375,133339,56472,20616,16193,5297,88151,12100
2019,06,school district (elementary),31050,"Pleasant View Elementary School District, California",654,303,2249,33750,380,0,488,1288,233
2019,06,school district (elementary),31290,"Pollock Pines Elementary School District, California",3287,2688,8309,76066,6872,52,136,725,1605
2019,06,school district (elementary),31350,"Pond Union Elementary School District, California",139,53,497,36125,125,6,6,347,44
2019,06,school district (elementary),31380,"Pope Valley Union Elementary School District, California",269,197,742,57250,484,0,0,255,161
2019,06,school district (elementary),31470,"Portola Valley Elementary School District, California",2495,2003,7017,240956,5799,17,450,499,1812
2019,06,school district (elementary),04080,"Bass Lake Joint Union Elementary School District, California",4764,3420,11976,56864,9679,0,256,1750,3381
2019,06,school district (elementary),20760,"Lakeside Union Elementary School District (Kings County), California",642,388,2335,47763,534,93,69,1590,305
2019,06,school district (elementary),35010,"San Miguel Joint Union Elementary School District, California",1938,1368,6937,67962,3712,267,82,2684,597
2019,06,school district (elementary),37770,"Springville Union Elementary School District, California",1818,1398,3482,49871,2835,9,0,543,1073
2019,06,school district (elementary),37890,"Standard Elementary School District, California",8532,3181,24453,43297,16778,188,172,5997,2478
2019,06,school district (elementary),37950,"Stanislaus Union Elementary School District, California",10790,6004,32114,60337,13398,1635,3411,11567,5086
2019,06,school district (elementary),38040,"Stone Corral Elementary School District, California",175,55,848,41250,123,0,0,689,39
2019,06,school district (elementary),38130,"Strathmore Union Elementary School District, California",1566,1000,5403,33145,1407,0,55,3941,892
2019,06,school district (elementary),38220,"Sulphur Springs Union Elementary School District, California",19529,13323,61956,89165,24984,2767,6254,25282,7190
2019,06,school district (elementary),38250,"Summerville Elementary School District, California",1838,1322,4488,63333,3653,2,45,551,854
2019,06,school district (elementary),38340,"Sundale Union Elementary School District, California",743,436,2356,60461,1037,0,70,1213,361
2019,06,school district (elementary),38430,"Sunnyside Union Elementary School District, California",804,513,2584,32500,784,7,24,1724,438
2019,06,school district (elementary),38460,"Sunnyvale Elementary School District, California",34515,13733,93205,138762,27115,1497,40842,19558,9593
2019,06,school district (elementary),38550,"Susanville Elementary School District, California",3779,2092,8790,53610,6842,208,135,657,1371
2019,06,school district (elementary),02310,"Alum Rock Union Elementary School District, California",28899,15032,117527,79946,8612,1700,34816,69382,14970
2019,06,school district (elementary),02360,"Alview-Dairyland Union Elementary School District, California",441,183,1481,47344,639,0,18,752,184
2019,06,school district (elementary),02370,"Alvina Elementary School District, California",210,99,723,50000,253,8,79,369,69
2019,06,school district (elementary),02610,"Anaheim Elementary School District, California",55470,21856,204413,66504,35484,3898,29195,131570,19228
2019,06,school district (elementary),02760,"Antelope Elementary School District, California",2439,1599,5766,37956,4272,30,94,990,1363
2019,06,school district (elementary),03000,"Arcata Elementary School District, California",5677,2002,15204,36287,10314,385,639,2391,1453
2019,06,school district (elementary),03060,"Arcohe Union Elementary School District, California",1513,1277,4247,87477,2495,84,246,1179,830
2019,06,school district (elementary),03090,"Arena Union Elementary School District, California",1578,1077,3399,57897,2607,31,16,605,1197
2019,06,school district (elementary),03180,"Armona Union Elementary School District, California",2093,1082,7299,50043,1623,332,286,4734,704
2019,06,school district (elementary),03420,"Atwater Elementary School District, California",10535,5520,34622,55277,11388,1622,1472,19244,3903
2019,06,school district (elementary),03480,"Auburn Union Elementary School District, California",14198,9338,34701,67410,28368,146,699,4269,8832
2019,06,school district (elementary),03720,"Ballard Elementary School District, California",518,414,1475,134924,1282,6,15,140,287
2019,06,school district (elementary),03750,"Ballico-Cressey Elementary School District, California",719,377,2174,72946,1156,10,112,829,253
2019,06,school district (elementary),33660,"Ross Elementary School District, California",928,786,2578,238036,2310,69,88,99,719
2019,06,school district (elementary),33690,"Round Valley Joint Elementary School District, California",499,363,1298,87679,872,30,1,266,282
2019,06,school district (elementary),33900,"Salida Union Elementary School District, California",6246,4076,20056,76157,8427,423,969,9678,1787
2019,06,school district (elementary),33930,"Salinas City Elementary School District, California",23825,10342,82342,61037,14898,1288,3933,60537,8632
2019,06,school district (elementary),34050,"San Antonio Union Elementary School District, California",569,363,2541,52569,1611,134,111,541,320
2019,06,school district (elementary),34080,"San Ardo Union Elementary School District, California",206,70,746,50278,177,0,0,569,60
2019,06,school district (elementary),34230,"San Bruno Park Elementary School District, California",13530,8192,38382,110290,13116,366,11285,10274,5769
2019,06,school district (elementary),34290,"San Carlos Elementary School District, California",10656,7643,28839,181324,19351,176,4618,2725,4597
2019,06,school district (elementary),34770,"San Lucas Union Elementary School District, California",150,77,656,56591,107,0,0,544,47
2019,06,school district (elementary),34920,"San Mateo-Foster City Elementary School District, California",51630,28919,140329,134671,56559,2843,41480,28902,22276
2019,06,school district (elementary),35040,"San Pasqual Union Elementary School District, California",1027,870,3400,133375,2273,122,209,710,442
2019,06,school district (elementary),35090,"San Rafael City Elementary School District, California",19845,9620,53582,90462,28985,1618,2959,17627,9431
2019,06,school district (elementary),06270,"Buckeye Union Elementary School District, California",13973,10942,39576,110615,30192,604,3040,3814,7100
2019,06,school district (elementary),06330,"Buellton Union Elementary School District, California",2347,1519,6325,90560,3941,44,60,2124,1110
2019,06,school district (elementary),29670,"Palo Verde Union Elementary School District, California",720,231,2792,40658,631,51,29,2046,165
2019,06,school district (elementary),29770,"Panoche Elementary School District, California",52,27,161,36250,58,0,0,98,28
2019,06,school district (elementary),30390,"Pine Ridge Elementary School District, California",343,310,782,88125,672,20,3,45,250
2019,06,school district (elementary),29790,"Paradise Elementary School District, California",296,195,782,72917,460,0,25,260,148
2019,06,school district (elementary),30090,"Peninsula Union Elementary School District, California",167,49,408,41985,283,0,2,29,63
2019,06,school district (elementary),30180,"Perris Elementary School District, California",11153,5977,48310,53010,4246,3331,1092,39204,3495
2019,06,school district (elementary),30230,"Petaluma City Elementary School District, California",13274,8104,32551,84474,22925,283,1004,6978,6448
2019,06,school district (elementary),06510,"Burnt Ranch Elementary School District, California",345,279,682,42969,618,0,0,5,210
2019,06,school district (elementary),06540,"Burrel Union Elementary School District, California",121,41,467,45625,85,17,2,353,49
2019,06,school district (elementary),06570,"Burton Elementary School District, California",5293,3454,18973,63193,5992,105,1600,10264,2304
2019,06,school district (elementary),06690,"Butteville Union Elementary School District, California",805,660,1755,68365,1474,10,30,181,533
