state_fips,place_fips5,name,homeown,share65,frac,medinc,pop
40,13800,"Chester CDP, Oklahoma",0.8750,0.1729,0.1391,,133
40,19150,"Dale CDP, Oklahoma",0.1220,0.1389,0.3962,36094,180
40,10460,"Butler CDP, Oklahoma",0.9155,0.2439,0.4854,,164
40,19665,"Deer Lick CDP, Oklahoma",1.0000,0.4828,0.4994,,29
40,21676,"Drowning Creek CDP, Oklahoma",0.8291,0.3443,0.2630,30461,244
40,11650,"Canute town, Oklahoma",0.8093,0.1544,0.2537,46875,531
40,78250,"Wann town, Oklahoma",0.7500,0.1930,0.5354,41667,114
40,46900,"Maud city, Oklahoma",0.7238,0.1169,0.4073,48889,1044
40,80550,"Wewoka city, Oklahoma",0.5236,0.2040,0.6261,27791,3323
40,24200,"Erick city, Oklahoma",0.5889,0.3051,0.5441,45417,839
40,36090,"Horntown town, Oklahoma",0.7727,0.2199,0.3273,56250,141
40,41250,"Lamar town, Oklahoma",0.8226,0.2188,0.5057,42500,160
40,34900,"Hitchita town, Oklahoma",0.8333,0.1695,0.4964,55833,59
40,62950,"Rentiesville town, Oklahoma",0.8125,0.2131,0.6359,30500,122
40,72950,"Texanna CDP, Oklahoma",0.8769,0.3333,0.4254,44417,2286
40,21750,"Drumright city, Oklahoma",0.6184,0.1840,0.2943,35042,2870
40,43950,"Longdale town, Oklahoma",0.6271,0.1414,0.4950,35750,290
40,57100,"Paoli town, Oklahoma",0.5615,0.1201,0.4261,40000,691
40,65500,"Sasakwa town, Oklahoma",0.6667,0.1619,0.4629,51250,105
40,28900,"Geary city, Oklahoma",0.5564,0.1232,0.5555,37679,1218
40,82950,"Yukon city, Oklahoma",0.7195,0.1579,0.3648,66419,26943
40,19000,"Cyril town, Oklahoma",0.7221,0.0948,0.4397,48661,981
40,30600,"Gracemont town, Oklahoma",0.6606,0.2110,0.4498,28750,237
40,67850,"Skiatook city, Oklahoma",0.6493,0.1216,0.4293,47798,7962
40,11990,"Carlton Landing town, Oklahoma",0.5000,0.0000,0.3200,,10
40,31750,"Guymon city, Oklahoma",0.6337,0.0763,0.5707,53164,11488
40,12960,"Cedar Valley city, Oklahoma",0.9745,0.3592,0.3882,101250,490
40,33750,"Henryetta city, Oklahoma",0.6497,0.2143,0.4472,32589,5633
40,81575,"Winchester town, Oklahoma",0.8789,0.0938,0.3414,61406,640
40,79100,"Watts town, Oklahoma",0.5644,0.0839,0.5775,22917,322
40,78650,"Warwick town, Oklahoma",0.9195,0.1152,0.1010,41250,191
40,42200,"Lehigh city, Oklahoma",0.8269,0.1092,0.4265,49000,284
40,17950,"Coyle town, Oklahoma",0.5833,0.0820,0.3557,34412,427
40,46650,"Marshall town, Oklahoma",0.8861,0.0625,0.0647,63365,240
40,79900,"Wellston town, Oklahoma",0.7377,0.1728,0.1935,47917,793
40,02550,"Arcadia town, Oklahoma",0.6667,0.2217,0.5773,44896,203
40,65400,"Sapulpa city, Oklahoma",0.6463,0.1823,0.4327,51655,21041
40,66600,"Shamrock town, Oklahoma",1.0000,1.0000,0.0000,,2
40,46700,"Martha town, Oklahoma",0.7593,0.1014,0.4763,39063,138
40,17300,"Corn town, Oklahoma",0.7586,0.3626,0.2451,52969,637
40,46000,"Manchester town, Oklahoma",0.9394,0.1290,0.0421,,93
40,12100,"Carney town, Oklahoma",0.7116,0.1820,0.1769,40391,643
40,71000,"Stroud city, Oklahoma",0.6089,0.2097,0.3146,45292,2714
40,40800,"Lake Aluma town, Oklahoma",0.8438,0.6230,0.0000,228750,61
40,22350,"Eagletown CDP, Oklahoma",0.6938,0.2041,0.4398,35313,539
40,23575,"Elm Grove CDP, Oklahoma",0.4262,0.1212,0.4501,29297,231
40,25850,"Felt CDP, Oklahoma",0.4054,0.1682,0.3337,49107,107
40,29300,"Gideon CDP, Oklahoma",1.0000,0.6000,0.0000,,10
40,52100,"Ninnekah town, Oklahoma",0.7834,0.2081,0.3402,60000,1014
40,30750,"Grainola town, Oklahoma",1.0000,0.1228,0.6316,36875,57
40,54200,"Okemah city, Oklahoma",0.4576,0.1734,0.5534,33942,3178
40,66050,"Scraper CDP, Oklahoma",0.8254,0.4821,0.3711,50625,195
40,39050,"Kemp town, Oklahoma",0.5253,0.4568,0.3673,16797,162
40,50150,"Mutual town, Oklahoma",0.8000,0.0615,0.1836,117692,130
40,05400,"Bennington town, Oklahoma",0.6147,0.1393,0.5509,29063,280
40,38475,"Justice CDP, Oklahoma",0.9044,0.2174,0.3832,79883,1481
40,02250,"Antlers city, Oklahoma",0.5325,0.1866,0.4046,25223,2556
40,69300,"Sperry town, Oklahoma",0.6613,0.1224,0.4401,42629,1275
40,48500,"Mill Creek town, Oklahoma",0.7170,0.0997,0.5134,47000,311
40,49250,"Mooreland town, Oklahoma",0.7929,0.1607,0.2228,51544,1344
40,01900,"Amber town, Oklahoma",0.7439,0.1510,0.3122,43214,437
40,35400,"Holdenville city, Oklahoma",0.6526,0.1353,0.6006,32433,5559
40,21150,"Dotyville CDP, Oklahoma",1.0000,0.3738,0.5800,72778,107
40,70800,"Stratford town, Oklahoma",0.5462,0.1472,0.4186,34500,1433
40,36600,"Hunter town, Oklahoma",0.7821,0.1613,0.2778,37083,186
40,17850,"Cowlington town, Oklahoma",0.6944,0.1111,0.5353,26667,90
40,62200,"Redbird town, Oklahoma",0.8000,0.2099,0.6145,41875,81
40,73850,"Tipton town, Oklahoma",0.7261,0.2654,0.4393,33977,731
40,45750,"Madill city, Oklahoma",0.5709,0.1445,0.6170,41193,3937
40,56800,"Paden town, Oklahoma",0.8182,0.1795,0.5335,40833,468
40,72050,"Taft town, Oklahoma",0.5067,0.2069,0.4299,31875,145
40,10950,"Calera town, Oklahoma",0.5015,0.1229,0.4867,46385,2741
40,00250,"Adair town, Oklahoma",0.7276,0.1091,0.4820,59250,816
40,27450,"Foss town, Oklahoma",0.9143,0.1565,0.3351,34583,147
40,39150,"Kendrick town, Oklahoma",0.9118,0.2551,0.2593,41875,98
40,32750,"Harrah city, Oklahoma",0.6849,0.1945,0.3306,59605,6189
40,57875,"Peavine CDP, Oklahoma",0.8163,0.1830,0.4952,38250,377
40,13500,"Chandler city, Oklahoma",0.6988,0.1548,0.4422,46510,3107
40,46050,"Mangum city, Oklahoma",0.6350,0.1962,0.4087,38054,2778
40,70350,"Stilwell city, Oklahoma",0.4031,0.1330,0.5373,26721,4045
40,31900,"Haileyville city, Oklahoma",0.7089,0.1939,0.4732,36429,722
40,19350,"Davenport town, Oklahoma",0.7133,0.1615,0.3208,40000,867
40,58500,"Phillips town, Oklahoma",0.7755,0.1339,0.4364,31607,127
40,28950,"Gene Autry town, Oklahoma",0.7000,0.0784,0.5756,39167,153
40,12200,"Carrier town, Oklahoma",1.0000,0.1818,0.0000,90417,44
40,25450,"Fargo town, Oklahoma",0.7563,0.1412,0.2258,42750,354
40,30915,"Grandview CDP, Oklahoma",0.4851,0.0000,0.4511,33564,358
40,31000,"Grant CDP, Oklahoma",0.8175,0.0883,0.6801,30781,351
40,36945,"Indianola CDP, Oklahoma",1.0000,0.5000,0.0000,,26
40,37350,"Isabella CDP, Oklahoma",0.4603,0.3571,0.0000,,112
40,39400,"Kenton CDP, Oklahoma",1.0000,1.0000,0.0000,,5
40,39450,"Kenwood CDP, Oklahoma",0.8726,0.1150,0.4600,50625,1113
40,41400,"Lane CDP, Oklahoma",0.9223,0.1070,0.3571,43036,243
40,41950,"Lebanon CDP, Oklahoma",0.7627,0.3836,0.2793,38056,292
40,44350,"Lucien CDP, Oklahoma",0.4310,0.1709,0.3054,121875,117
40,49825,"Mulberry CDP, Oklahoma",0.7111,0.1077,0.1676,28625,130
40,50250,"Nardin CDP, Oklahoma",1.0000,1.0000,0.0000,,11
40,50975,"Nescatunga CDP, Oklahoma",1.0000,0.3125,0.2372,51250,80
40,51900,"Nicut CDP, Oklahoma",0.7946,0.2347,0.4758,26250,277
40,55285,"Old Green CDP, Oklahoma",0.7611,0.0934,0.4806,72663,396
40,57950,"Peggs CDP, Oklahoma",0.8108,0.1667,0.5072,46875,1014
40,59100,"Piney CDP, Oklahoma",0.7742,0.6458,0.4575,,48
40,60750,"Proctor CDP, Oklahoma",0.8857,0.0264,0.4874,65958,454
40,63950,"Rose CDP, Oklahoma",1.0000,0.2781,0.5132,,356
40,70037,"Steely Hollow CDP, Oklahoma",0.9143,0.3072,0.4487,54531,153
40,71950,"Swink CDP, Oklahoma",0.6250,0.2000,0.2408,12500,50
40,71965,"Sycamore CDP, Oklahoma",1.0000,0.0000,0.4610,,111
40,72800,"Teresita CDP, Oklahoma",0.7846,0.2267,0.5478,45313,172
40,73950,"Titanic CDP, Oklahoma",1.0000,0.1089,0.4928,58750,349
40,75200,"Turpin CDP, Oklahoma",0.6299,0.1432,0.4539,63281,412
40,75300,"Tuskahoma CDP, Oklahoma",0.7143,0.2796,0.4694,32500,93
40,79150,"Wauhillau CDP, Oklahoma",0.8468,0.1097,0.4966,33929,474
40,80850,"White Oak CDP, Oklahoma",0.8198,0.1853,0.5390,40536,259
40,80900,"Whitesboro CDP, Oklahoma",0.6818,0.1713,0.4998,,216
40,80912,"White Water CDP, Oklahoma",0.4490,0.0455,0.3343,,132
40,65700,"Sayre city, Oklahoma",0.6270,0.0954,0.5220,46406,4549
40,06950,"Bluejacket town, Oklahoma",0.8137,0.1086,0.5375,36875,304
40,03350,"Atwood town, Oklahoma",0.8077,0.2143,0.5457,45000,70
40,71050,"Stuart town, Oklahoma",0.7833,0.1557,0.1654,36250,167
40,36850,"Indiahoma town, Oklahoma",0.7623,0.1617,0.4253,50000,303
40,78700,"Washington town, Oklahoma",0.8051,0.0926,0.3826,85588,713
40,29600,"Glenpool city, Oklahoma",0.7379,0.0770,0.4439,67703,13666
40,36950,"Indianola town, Oklahoma",0.8333,0.1806,0.3784,41250,144
40,59350,"Pittsburg town, Oklahoma",0.7447,0.1581,0.5503,44000,215
40,65600,"Savanna town, Oklahoma",0.6929,0.1664,0.4904,49917,601
40,63700,"Rocky town, Oklahoma",0.7759,0.3000,0.1351,41250,140
40,19850,"Delaware town, Oklahoma",0.7746,0.1562,0.5170,36786,416
40,52900,"Nowata city, Oklahoma",0.5880,0.2006,0.5310,32404,3639
40,23950,"Enid city, Oklahoma",0.6088,0.1530,0.4697,51952,50394
40,28500,"Garber city, Oklahoma",0.7364,0.1437,0.3102,33125,668
40,43850,"Lone Wolf town, Oklahoma",0.7725,0.1909,0.3152,47750,419
40,49650,"Mountain View town, Oklahoma",0.8209,0.1866,0.4143,30469,718
40,49600,"Mountain Park town, Oklahoma",0.7286,0.0915,0.3954,35673,568
40,75150,"Turley CDP, Oklahoma",0.6589,0.1602,0.6064,34621,2559
40,17700,"Covington town, Oklahoma",0.7286,0.1823,0.1250,40804,532
40,40700,"Lahoma town, Oklahoma",0.8119,0.1578,0.0411,57500,526
40,63900,"Roosevelt town, Oklahoma",0.7031,0.1453,0.3526,38000,289
40,62650,"Red Rock town, Oklahoma",0.7570,0.0547,0.5214,50847,311
40,10400,"Bushyhead CDP, Oklahoma",0.9097,0.1430,0.4607,47950,1280
40,02500,"Arapaho town, Oklahoma",0.8543,0.0927,0.5289,54258,744
40,73450,"Thomas city, Oklahoma",0.7113,0.1624,0.3235,45278,1213
40,33000,"Hastings town, Oklahoma",0.8095,0.3750,0.0540,41250,72
40,05550,"Bernice town, Oklahoma",0.7739,0.3317,0.3585,32292,407
40,28250,"Gage town, Oklahoma",0.7474,0.1742,0.3644,46250,551
40,67625,"Simms CDP, Oklahoma",0.9208,0.1331,0.4989,65288,278
40,77900,"Wainwright town, Oklahoma",0.7917,0.1079,0.3205,29375,139
40,20700,"Dickson town, Oklahoma",0.7943,0.1151,0.3153,64028,1451
40,61250,"Putnam town, Oklahoma",1.0000,0.0741,0.3018,38500,54
40,71350,"Sulphur city, Oklahoma",0.5826,0.1991,0.4378,44000,5023
40,00450,"Addington town, Oklahoma",0.8400,0.2381,0.3297,68214,126
40,63350,"Ringling town, Oklahoma",0.6751,0.1901,0.3170,32411,926
40,50100,"Mustang city, Oklahoma",0.7583,0.1531,0.3292,74071,21459
40,02650,"Arkoma town, Oklahoma",0.5766,0.1867,0.3848,27708,1821
40,10700,"Cache city, Oklahoma",0.6943,0.1330,0.5529,65147,2842
40,79650,"Webbers Falls town, Oklahoma",0.6683,0.1651,0.5344,30000,545
40,61700,"Ramona town, Oklahoma",0.7930,0.1355,0.4207,42321,620
40,67950,"Slaughterville town, Oklahoma",0.8059,0.1321,0.3112,52431,4239
40,65240,"Sand Hill CDP, Oklahoma",0.8594,0.2424,0.5188,42500,330
40,59125,"Pinhook Corner CDP, Oklahoma",1.0000,0.2992,0.4930,,127
40,37410,"IXL town, Oklahoma",0.6364,0.1091,0.5600,38333,55
40,46488,"Marietta CDP, Oklahoma",0.7143,0.0625,0.6532,65500,208
40,11975,"Carlisle CDP, Oklahoma",1.0000,0.2480,0.5330,52951,512
40,70512,"Stoney Point CDP, Oklahoma",0.7500,0.2433,0.4233,38750,263
40,78200,"Wanette town, Oklahoma",0.6875,0.1616,0.2618,39643,297
40,59850,"Ponca City city, Oklahoma",0.6202,0.1804,0.4555,44043,24134
40,13600,"Chattanooga town, Oklahoma",0.7233,0.1391,0.4401,45694,460
40,19400,"Davidson town, Oklahoma",0.8699,0.1768,0.6426,29375,362
40,19900,"Del City city, Oklahoma",0.5707,0.1574,0.5808,46485,21822
40,44500,"Luther town, Oklahoma",0.8333,0.1441,0.4612,69861,1277
40,43450,"Loco town, Oklahoma",0.8837,0.2577,0.3150,21250,97
40,47800,"Meridian town, Oklahoma",0.6667,0.5263,0.3490,,19
40,55850,"Optima town, Oklahoma",0.6780,0.0533,0.3645,53500,413
40,01150,"Alderson town, Oklahoma",0.7841,0.1554,0.5523,51250,193
40,47750,"Meno town, Oklahoma",0.8864,0.1290,0.4551,53500,217
40,18550,"Crowder town, Oklahoma",0.7674,0.2423,0.3058,54375,421
40,43975,"Longtown CDP, Oklahoma",0.9392,0.3259,0.3380,41198,2746
40,42300,"Lenapah town, Oklahoma",0.6970,0.0774,0.5274,33125,297
40,19650,"Deer Creek town, Oklahoma",0.8393,0.0575,0.3430,46250,174
40,41350,"Lamont town, Oklahoma",0.7966,0.1638,0.5074,61000,348
40,47300,"Medford city, Oklahoma",0.8252,0.2161,0.1440,46250,1009
40,05700,"Bethany city, Oklahoma",0.5536,0.1820,0.5444,50867,19366
40,14200,"Choctaw city, Oklahoma",0.8651,0.1679,0.3081,77917,12474
40,51800,"Nichols Hills city, Oklahoma",0.9271,0.2254,0.1412,186912,3891
40,76900,"Velma town, Oklahoma",0.6967,0.1453,0.2790,50313,585
40,15800,"Coalgate city, Oklahoma",0.5333,0.2271,0.5014,30435,1951
40,75050,"Tupelo city, Oklahoma",0.7826,0.1471,0.5400,24107,306
40,73100,"Texhoma town, Oklahoma",0.5809,0.1867,0.4964,35139,809
40,24875,"Fairfield CDP, Oklahoma",0.6816,0.2088,0.5523,34531,613
40,64875,"Salem CDP, Oklahoma",1.0000,0.2558,0.4156,,129
40,28800,"Gate town, Oklahoma",0.7000,0.2118,0.1705,39583,85
40,54000,"Oilton city, Oklahoma",0.6254,0.1635,0.1733,31563,881
40,06650,"Blair town, Oklahoma",0.5667,0.2196,0.4855,49091,765
40,23350,"Eldorado town, Oklahoma",0.8107,0.2081,0.4514,31875,370
40,40300,"Krebs city, Oklahoma",0.5567,0.1715,0.5150,49063,2041
40,20850,"Dill City town, Oklahoma",0.8086,0.1304,0.2784,45000,414
40,23600,"Elmore City town, Oklahoma",0.7109,0.1562,0.2095,44250,928
40,59950,"Pond Creek city, Oklahoma",0.6667,0.1101,0.1971,58796,1153
40,47450,"Meeker town, Oklahoma",0.6198,0.2142,0.5091,37917,1349
40,26350,"Fletcher town, Oklahoma",0.6541,0.1301,0.3105,50441,984
40,02600,"Ardmore city, Oklahoma",0.5781,0.1659,0.5606,47860,24821
40,23450,"Elgin city, Oklahoma",0.5733,0.1068,0.4684,70841,3089
40,70150,"Sterling town, Oklahoma",0.6515,0.1491,0.4645,43750,637
40,47000,"May town, Oklahoma",0.6667,0.0714,0.0000,48750,70
40,51150,"Newcastle city, Oklahoma",0.8270,0.1509,0.2754,81306,9967
40,79300,"Wayne town, Oklahoma",0.5462,0.1331,0.4475,43125,601
40,50200,"Narcissa CDP, Oklahoma",0.8980,0.4206,0.5227,68250,126
40,44100,"Lotsee town, Oklahoma",1.0000,0.5000,0.2778,,6
40,46200,"Mannford town, Oklahoma",0.5932,0.1684,0.3074,53380,3225
40,32900,"Haskell town, Oklahoma",0.6584,0.1741,0.4352,46131,2073
40,63100,"Reydon town, Oklahoma",0.7258,0.1079,0.2997,30833,139
40,33350,"Healdton city, Oklahoma",0.7124,0.2007,0.2558,43188,2720
40,69500,"Springer town, Oklahoma",0.5985,0.1252,0.5090,48292,743
40,08450,"Braman town, Oklahoma",0.8313,0.2778,0.2928,39375,180
40,39800,"Kildare town, Oklahoma",0.9310,0.1882,0.3806,68125,85
40,04450,"Bartlesville city, Oklahoma",0.6710,0.1886,0.4489,54778,36412
40,21760,"Duchess Landing CDP, Oklahoma",1.0000,0.2754,0.4764,,69
40,82500,"Yale city, Oklahoma",0.6623,0.1968,0.2148,27448,1113
40,34850,"Hitchcock town, Oklahoma",0.8611,0.1892,0.3758,,74
40,41850,"Lawton city, Oklahoma",0.4492,0.1103,0.6679,47779,94017
40,66650,"Sharon town, Oklahoma",0.7429,0.1111,0.2453,,117
40,32250,"Hammon town, Oklahoma",0.7733,0.2349,0.5315,39821,596
40,72350,"Taloga town, Oklahoma",0.6410,0.2439,0.1868,54000,328
40,02750,"Armstrong town, Oklahoma",0.8462,0.2233,0.4283,49375,103
40,16050,"Colbert town, Oklahoma",0.5302,0.2097,0.4913,44483,1354
40,65650,"Sawyer town, Oklahoma",0.8110,0.1677,0.4737,51250,316
40,26250,"Fitzhugh town, Oklahoma",0.7671,0.2833,0.2736,44063,180
40,79600,"Webb City town, Oklahoma",0.8800,0.1754,0.0677,26875,57
40,36300,"Hugo city, Oklahoma",0.4732,0.1867,0.6443,25212,5142
40,17350,"Cornish town, Oklahoma",0.8750,0.1946,0.4491,48750,149
40,24850,"Fairfax town, Oklahoma",0.7901,0.2579,0.4693,31944,1330
40,56150,"Osage town, Oklahoma",0.7273,0.2500,0.3695,28750,140
40,64950,"Salina town, Oklahoma",0.5885,0.2065,0.5328,36970,1225
40,02800,"Arnett town, Oklahoma",0.7747,0.3126,0.0959,39861,563
40,08400,"Braggs town, Oklahoma",0.7412,0.1292,0.4989,44844,240
40,78500,"Warr Acres city, Oklahoma",0.6343,0.1341,0.6395,48616,10180
40,58100,"Peoria town, Oklahoma",0.8824,0.2315,0.3244,33125,108
40,20650,"Dibble town, Oklahoma",0.8378,0.1214,0.3488,66625,1038
40,00600,"Afton town, Oklahoma",0.6472,0.1406,0.4244,31823,1138
40,52700,"North Miami town, Oklahoma",0.7293,0.2055,0.5362,31750,326
40,40400,"Kremlin town, Oklahoma",0.8926,0.1667,0.1477,52188,300
40,17050,"Cooperton town, Oklahoma",0.3750,0.1250,0.0000,64000,8
40,14700,"Claremore city, Oklahoma",0.5347,0.1851,0.4949,46295,18753
40,27600,"Foyil town, Oklahoma",0.6810,0.1314,0.5022,41786,350
40,62875,"Remy CDP, Oklahoma",0.8071,0.2205,0.4403,44107,644
40,30400,"Gould town, Oklahoma",0.6400,0.2063,0.5592,,126
40,46500,"Marietta city, Oklahoma",0.5584,0.1577,0.6234,38490,2740
40,26750,"Foraker town, Oklahoma",1.0000,0.1765,0.5190,91667,17
40,08650,"Brent CDP, Oklahoma",0.7949,0.2600,0.4394,51522,896
40,62275,"Redbird Smith CDP, Oklahoma",0.8889,0.2050,0.5303,25313,522
40,46150,"Manitou town, Oklahoma",0.8235,0.2048,0.5640,37639,166
40,60150,"Porter town, Oklahoma",0.5972,0.1908,0.3997,38929,566
40,02000,"Amorita town, Oklahoma",0.7500,0.1795,0.3261,,39
40,38800,"Kaw City city, Oklahoma",0.8714,0.3583,0.3262,45000,321
40,42050,"Leedey town, Oklahoma",0.6433,0.0847,0.5052,58750,567
40,70300,"Stillwater city, Oklahoma",0.3725,0.0916,0.4392,34309,49952
40,43150,"Lindsay city, Oklahoma",0.6365,0.2002,0.3401,44235,2807
40,57550,"Pauls Valley city, Oklahoma",0.5377,0.1940,0.5190,40897,6139
40,51050,"New Alluwe town, Oklahoma",0.7778,0.1231,0.5146,41563,65
40,68600,"South Coffeyville town, Oklahoma",0.6832,0.1569,0.4626,49038,816
40,40200,"Konawa city, Oklahoma",0.5084,0.1774,0.5005,31786,1178
40,43000,"Lima town, Oklahoma",0.9048,0.1818,0.4734,,55
40,23500,"Elk City city, Oklahoma",0.6206,0.1342,0.4001,47850,11824
40,69000,"Spaulding town, Oklahoma",0.8913,0.4034,0.3976,25000,119
40,82650,"Yeager town, Oklahoma",0.8500,0.1058,0.6045,,104
40,32350,"Hanna town, Oklahoma",0.7500,0.0862,0.4946,,116
40,63500,"Ripley town, Oklahoma",0.7544,0.1324,0.1543,46875,287
40,17100,"Copan town, Oklahoma",0.8873,0.1903,0.4542,48611,862
40,24460,"Etowah town, Oklahoma",0.8367,0.1600,0.1736,68750,125
40,42700,"Lexington city, Oklahoma",0.6392,0.1780,0.3996,45000,2202
40,52150,"Noble city, Oklahoma",0.6825,0.1800,0.2669,63150,6837
40,25650,"Faxon town, Oklahoma",0.6667,0.0781,0.2485,63125,64
40,29100,"Geronimo town, Oklahoma",0.6354,0.1583,0.5415,45043,1150
40,23200,"Edmond city, Oklahoma",0.6821,0.1472,0.4139,81473,92009
40,47350,"Medicine Park town, Oklahoma",0.8138,0.3311,0.1095,53438,299
40,64050,"Rosston town, Oklahoma",0.9500,0.0769,0.5292,,65
40,10550,"Byars town, Oklahoma",0.8488,0.1808,0.3054,32143,177
40,61150,"Purcell city, Oklahoma",0.6081,0.1667,0.4779,53155,6401
40,48750,"Minco city, Oklahoma",0.7407,0.1707,0.2889,51125,1617
40,75450,"Tuttle city, Oklahoma",0.9128,0.1655,0.2750,87170,7294
40,04700,"Bearden town, Oklahoma",0.7632,0.1696,0.4469,55000,112
40,15050,"Clearview town, Oklahoma",0.7059,0.4444,0.3676,40625,27
40,00900,"Akins CDP, Oklahoma",0.7419,0.1416,0.5057,49375,586
40,16500,"Commerce city, Oklahoma",0.6800,0.1749,0.5623,32857,2538
40,61400,"Quapaw town, Oklahoma",0.6140,0.2053,0.5272,38438,755
40,21672,"Dripping Springs CDP, Oklahoma",0.7692,0.2000,0.3750,,40
40,26415,"Flint Creek CDP, Oklahoma",0.8257,0.2222,0.3848,40859,801
40,83050,"Zena CDP, Oklahoma",0.6415,0.0000,0.0956,24688,139
40,12930,"Cedar Crest CDP, Oklahoma",0.8553,0.1529,0.4990,35500,157
40,30900,"Grand Lake Towne town, Oklahoma",1.0000,0.4935,0.2530,61563,77
40,82400,"Wynnewood city, Oklahoma",0.5472,0.1961,0.4741,37500,1979
40,62550,"Red Oak town, Oklahoma",0.6583,0.2222,0.4917,32813,576
40,39550,"Ketchum town, Oklahoma",0.6099,0.1946,0.3661,30000,411
40,79750,"Welch town, Oklahoma",0.6912,0.1236,0.5098,48393,631
40,21700,"Drummond town, Oklahoma",0.8417,0.1213,0.3262,59375,371
40,52600,"North Enid town, Oklahoma",0.9221,0.2250,0.1966,74327,889
40,30350,"Gotebo town, Oklahoma",0.8556,0.2021,0.3266,43333,188
40,68400,"Snyder city, Oklahoma",0.6333,0.2272,0.4409,42232,1554
40,06100,"Billings town, Oklahoma",0.5427,0.1025,0.3220,26000,595
40,11100,"Calvin town, Oklahoma",0.6154,0.1975,0.4695,38026,319
40,29150,"Gerty town, Oklahoma",0.8333,0.4444,0.1528,,36
40,80500,"Wetumka city, Oklahoma",0.4892,0.2060,0.5842,27303,1277
40,13650,"Checotah city, Oklahoma",0.5902,0.1827,0.5963,35517,3142
40,76600,"Valley Park town, Oklahoma",0.9000,0.0000,0.0000,168333,118
40,46550,"Marland town, Oklahoma",0.7222,0.1184,0.5665,36250,228
40,66450,"Sequoyah CDP, Oklahoma",0.9393,0.1170,0.4144,88696,957
40,24650,"Eufaula city, Oklahoma",0.5460,0.2998,0.4586,32585,2875
40,18850,"Cushing city, Oklahoma",0.5864,0.1619,0.3780,42106,7746
40,11150,"Camargo town, Oklahoma",0.8644,0.2071,0.0000,46563,169
40,78950,"Watonga city, Oklahoma",0.5564,0.1232,0.6655,42771,2881
40,64000,"Rosedale town, Oklahoma",0.6316,0.2549,0.4790,23438,51
40,58250,"Perry city, Oklahoma",0.7058,0.1619,0.2346,55257,4942
40,37100,"Inola town, Oklahoma",0.7163,0.1548,0.4021,49900,1828
40,80975,"Wickliffe CDP, Oklahoma",1.0000,0.0000,0.4922,,16
40,22500,"Earlsboro town, Oklahoma",0.7914,0.2689,0.4480,43125,476
40,38200,"Johnson town, Oklahoma",0.9070,0.2325,0.4882,59167,228
40,64850,"St. Louis town, Oklahoma",0.7857,0.1584,0.2721,45000,101
40,66800,"Shawnee city, Oklahoma",0.5598,0.1621,0.4817,40473,31235
40,11050,"Calumet town, Oklahoma",0.6209,0.1976,0.2909,58125,420
40,67400,"Short CDP, Oklahoma",0.9750,0.2383,0.1537,73684,298
40,39850,"Kingfisher city, Oklahoma",0.7060,0.1672,0.3754,51679,4875
40,61900,"Ratliff City town, Oklahoma",0.7368,0.2778,0.3457,35000,90
40,61950,"Rattan town, Oklahoma",0.6400,0.1548,0.5189,31875,323
40,70850,"Stringtown town, Oklahoma",0.7346,0.2339,0.4389,42857,372
40,00100,"Achille town, Oklahoma",0.7616,0.2147,0.4276,34583,368
40,07350,"Bokchito town, Oklahoma",0.5837,0.1794,0.3532,34375,641
40,47250,"Mead town, Oklahoma",0.6279,0.2525,0.4163,38125,99
40,21020,"Dodge CDP, Oklahoma",0.6923,0.5714,0.4260,61875,91
40,31600,"Grove city, Oklahoma",0.6894,0.3358,0.3633,41875,6957
40,62000,"Ravia town, Oklahoma",0.6804,0.1703,0.4972,31786,511
40,04075,"Ballou CDP, Oklahoma",1.0000,0.1134,0.5388,96607,335
40,56900,"Panama town, Oklahoma",0.5847,0.1469,0.4524,31346,1334
40,78400,"Warner town, Oklahoma",0.6449,0.1981,0.5142,34000,1509
40,22400,"Eakly town, Oklahoma",0.6134,0.1189,0.5336,40938,412
40,01250,"Alex town, Oklahoma",0.7035,0.1661,0.2471,45000,548
40,13950,"Chickasha city, Oklahoma",0.5725,0.1678,0.4185,42175,16337
40,36150,"Howe town, Oklahoma",0.7356,0.1524,0.3300,43438,1089
40,09650,"Brushy CDP, Oklahoma",0.8812,0.1380,0.5249,41917,1217
40,26525,"Flute Springs CDP, Oklahoma",0.7297,0.1176,0.1107,33750,119
40,43900,"Long CDP, Oklahoma",0.8511,0.2638,0.4930,42969,254
40,77250,"Vian town, Oklahoma",0.5244,0.1607,0.6317,30679,1282
40,15250,"Cleora CDP, Oklahoma",0.8523,0.3582,0.3298,49773,1396
40,16100,"Colcord town, Oklahoma",0.5972,0.1148,0.5388,35192,862
40,20100,"Dennis CDP, Oklahoma",0.9057,0.3056,0.4924,72083,144
40,72075,"Tagg Flats CDP, Oklahoma",,,,,
40,35550,"Hollister town, Oklahoma",1.0000,0.0962,0.1420,35208,52
40,44150,"Loveland town, Oklahoma",1.0000,1.0000,0.0000,,2
40,12000,"Carmen town, Oklahoma",0.7964,0.2324,0.2724,49750,426
40,13750,"Cherokee city, Oklahoma",0.6840,0.2091,0.1568,44531,1554
40,27850,"Freedom town, Oklahoma",0.8475,0.0822,0.0717,61875,353
40,55275,"Old Eucha CDP, Oklahoma",0.8571,0.0000,0.0476,43750,41
