unit9,year,ltd_iss_k,ltd_out_k
191042040,2024,542.0,3176.0
191043041,2024,6573.0,20459.0
191044042,2024,,56909.0
191045043,2024,,127740.0
191047045,2024,,10905.0
191048046,2024,,55260.0
191049047,2024,,51901.0
191050048,2024,,26020.0
191051049,2024,3.0,3922.0
191052050,2024,8612.0,207426.0
191053051,2024,455.0,198613.0
191057055,2024,700.0,21627.0
191058056,2024,,11690.0
191059057,2024,,6499.0
191061059,2024,,3514.0
191062060,2024,,53.0
191063061,2024,,27469.0
191064062,2024,,520.0
192001002,2024,,5110.0
192002701,2024,,331.0
192003002,2024,6672.0,97668.0
192003001,2024,1500.0,2564.0
192005006,2024,,1437.0
192008002,2024,13.0,419127.0
192010006,2024,,6995.0
192010003,2024,88.0,38008.0
192010004,2024,,59018.0
192014003,2024,,961.0
192015003,2024,1336.0,2700.0
192016001,2024,,170.0
192017002,2024,41098.0,1877101.0
192017003,2024,,20708.0
192020002,2024,,965.0
192020003,2024,,977.0
192022003,2024,,22.0
192023003,2024,16023.0,45251.0
192025004,2024,,2199.0
192026004,2024,,2340.0
192026003,2024,290.0,68875.0
192028002,2024,,1272.0
192028004,2024,14189.0,390106.0
192028006,2024,1158.0,69870.0
192029003,2024,,10792.0
192031004,2024,,115511.0
192032002,2024,,41741.0
192032005,2024,1160.0,12527.0
192032001,2024,20.0,3650.0
192035004,2024,,12419.0
192036001,2024,,619075.0
192037002,2024,,25189.0
192037001,2024,,92399.0
192040001,2024,,178038.0
192049007,2024,,7508.0
192051005,2024,,3087.0
192051004,2024,,4236.0
192051003,2024,,2071.0
192052002,2024,,1306.0
192053002,2024,,117.0
192057005,2024,,1269.0
192057001,2024,,3522.0
192063001,2024,,5063.0
194008301,2024,,1302.0
194010504,2024,,470.0
195002001,2024,,19235.0
195003001,2024,,401594.0
195004001,2024,,7510.0
195005001,2024,,521.0
195006001,2024,,62965.0
195007001,2024,,18816.0
195008001,2024,,139885.0
195009001,2024,8500.0,84945.0
195010001,2024,,278938.0
195011001,2024,,4200.0
195012001,2024,,15975.0
195013001,2024,,360.0
195017001,2024,,5693.0
195019001,2024,,6197.0
195020001,2024,6000.0,15080.0
195021001,2024,,5454.0
195022001,2024,,5795.0
195023001,2024,15000.0,78315.0
195024001,2024,,14696.0
195025001,2024,,8500.0
195026001,2024,,134237.0
195027001,2024,,35640.0
195028001,2024,,293845.0
195029001,2024,,190900.0
195031001,2024,10000.0,44087.0
195032001,2024,9000.0,97115.0
195033001,2024,,7414.0
195034001,2024,,6911.0
195035001,2024,,23085.0
195037002,2024,,137025.0
195039001,2024,,67.0
195040001,2024,61000.0,167691.0
195041001,2024,,23840.0
195042001,2024,,36240.0
195043001,2024,,17508.0
195045001,2024,,56025.0
195046001,2024,,10595.0
195047001,2024,2411.0,90042.0
195049001,2024,20632.0,29875.0
195050001,2024,,86905.0
195051001,2024,,22025.0
195052001,2024,5000.0,303255.0
195053001,2024,,14431.0
195055001,2024,,151871.0
195058001,2024,7000.0,21346.0
195060001,2024,,27524.0
195061001,2024,,93184.0
195063001,2024,,47958.0
195064001,2024,,400.0
222001201,2024,,100267.0
222003004,2024,74321.0,221786.0
222003002,2024,13768.0,330915.0
222003001,2024,,165305.0
222005002,2024,45535.0,192934.0
222005008,2024,5435.0,119172.0
222005003,2024,36380.0,157985.0
222007301,2024,,86705.0
222008001,2024,11577.0,38012.0
222009011,2024,1460.0,75682.0
222009007,2024,10700.0,46956.0
222009008,2024,30357.0,328776.0
222009009,2024,33135.0,336731.0
222009006,2024,,69101.0
222011201,2024,2689.0,74143.0
222011101,2024,4173.0,174752.0
222011102,2024,17375.0,160781.0
222013101,2024,,45200.0
223001002,2024,,45907.0
223001003,2024,,37640.0
223001009,2024,,10595.0
223001012,2024,691.0,57788.0
223002021,2024,,1997.0
223002029,2024,,4585.0
223003005,2024,16920.0,114786.0
223003003,2024,1840.0,39200.0
223003008,2024,14310.0,64459.0
223004002,2024,1670.0,10651.0
223005003,2024,,9545.0
223005021,2024,,29115.0
223005002,2024,63743.0,364448.0
223005012,2024,777.0,108777.0
223005019,2024,17990.0,26045.0
223005010,2024,,22508.0
223005013,2024,,11732.0
223007009,2024,,63705.0
223007019,2024,,6362.0
223008006,2024,,572.0
223008016,2024,,3486.0
223008015,2024,,31612.0
223009043,2024,,113922.0
223009008,2024,10986.0,172454.0
223009021,2024,12788.0,200298.0
223009028,2024,,32549.0
223009037,2024,22667.0,96676.0
223009002,2024,15483.0,302709.0
223009007,2024,33971.0,270471.0
223009022,2024,,82405.0
223009025,2024,9448.0,142894.0
223009034,2024,,118588.0
223009039,2024,,63649.0
223009041,2024,426.0,86799.0
223009042,2024,,28364.0
223009018,2024,,10334.0
223009010,2024,,58908.0
223009023,2024,,29783.0
223009031,2024,,143878.0
223010001,2024,47594.0,257156.0
223011020,2024,,45018.0
223011004,2024,25944.0,465719.0
223011005,2024,5599.0,59749.0
223011013,2024,95.0,59202.0
223011014,2024,,40670.0
223011024,2024,18578.0,180590.0
223011025,2024,125.0,84115.0
223011007,2024,,117586.0
223011018,2024,17150.0,202974.0
223011016,2024,,108989.0
223012019,2024,33955.0,212763.0
223012024,2024,,32034.0
223012003,2024,,34181.0
223012023,2024,7455.0,114061.0
223012026,2024,,7236.0
223012015,2024,,22712.0
223012014,2024,,104403.0
223012018,2024,,32710.0
223012022,2024,,65254.0
223014045,2024,,21925.0
223014029,2024,,15574.0
223014036,2024,,449.0
223014040,2024,3595.0,116572.0
223014015,2024,,71447.0
223014053,2024,,12333.0
223014027,2024,,184.0
242002001,2024,17090.0,47714.0
242003003,2024,13601.0,36190.0
242004001,2024,,53060.0
242004002,2024,1965.0,3263.0
242010002,2024,527.0,24290.0
242014001,2024,1688.0,9539.0
242014009,2024,16644.0,203940.0
242017006,2024,7531.0,30212.0
242017003,2024,62.0,23628.0
242019801,2024,,30975.0
242019002,2024,714.0,8865.0
242019006,2024,12361.0,145685.0
242027008,2024,10314.0,123282.0
242027002,2024,,40395.0
242027010,2024,4254.0,59348.0
242027016,2024,6540.0,82980.0
242027029,2024,,61600.0
242027020,2024,116913.0,831445.0
242027012,2024,7335.0,82180.0
242027001,2024,,94175.0
242027022,2024,,57680.0
242031009,2024,6795.0,50497.0
242045011,2024,2120.0,5468.0
242046003,2024,187.0,38586.0
242047007,2024,,31722.0
242052005,2024,13384.0,54534.0
242055004,2024,12375.0,287321.0
242056009,2024,,13562.0
242060004,2024,22.0,2465.0
242062008,2024,,14070.0
242062009,2024,360470.0,908963.0
242069008,2024,10059.0,115796.0
242069015,2024,,3830.0
242070006,2024,1620.0,28202.0
242070008,2024,,43960.0
242073029,2024,168.0,14015.0
242073021,2024,15530.0,179462.0
242076001,2024,1764.0,8723.0
242076002,2024,2135.0,2832.0
242077008,2024,1696.0,20365.0
242080006,2024,14.0,7936.0
242082804,2024,34.0,43060.0
242082801,2024,8151.0,39915.0
242082803,2024,2860.0,22665.0
242082016,2024,5356.0,31165.0
245002006,2024,2767.0,75539.0
245002002,2024,,260983.0
245002007,2024,17072.0,85073.0
245002005,2024,7210.0,44021.0
245004001,2024,,35982.0
245004014,2024,,526.0
245006301,2024,27293.0,
245007045,2024,,14151.0
245007201,2024,8957.0,28658.0
245007202,2024,4529.0,57247.0
245007036,2024,114416.0,208316.0
245008072,2024,,44389.0
245009008,2024,49.0,21915.0
245010033,2024,,157839.0
245010037,2024,,7705.0
245010039,2024,6081.0,111971.0
245011012,2024,,49434.0
245011201,2024,,5484.0
245012026,2024,,2372.0
245013201,2024,,62450.0
245014009,2024,,11085.0
245014014,2024,6335.0,8841.0
245014007,2024,,41077.0
245014011,2024,5774.0,200753.0
245015301,2024,,245.0
245017010,2024,,22269.0
245018041,2024,,30725.0
245018006,2024,6855.0,28001.0
245019001,2024,,99251.0
245019004,2024,,62368.0
245019010,2024,311949.0,416508.0
245019503,2024,24590.0,51204.0
245019007,2024,23136.0,116344.0
245019012,2024,,24640.0
245019014,2024,,140128.0
245020003,2024,,12166.0
245021041,2024,,12595.0
245021001,2024,,83870.0
245023301,2024,,3511.0
245023064,2024,,52.0
245023202,2024,1.0,18095.0
245024001,2024,3890.0,34037.0
245024002,2024,,9335.0
245025003,2024,,23795.0
245025010,2024,,14674.0
245025012,2024,,18007.0
245025002,2024,,22592.0
245026010,2024,8111.0,
245027012,2024,13085.0,111760.0
245027002,2024,,155205.0
245027036,2024,,54257.0
245027039,2024,19792.0,205909.0
245027028,2024,,146774.0
245027032,2024,14461.0,186944.0
245027033,2024,47342.0,69126.0
245027037,2024,263257.0,389242.0
245027038,2024,2578.0,136840.0
245027042,2024,,4184.0
245027046,2024,3236.0,205200.0
245027011,2024,1882.0,53197.0
245028008,2024,,11135.0
245028055,2024,13393.0,12750.0
245029021,2024,6070.0,8445.0
245029022,2024,,15883.0
245030004,2024,11675.0,60160.0
245031004,2024,,2730.0
245031002,2024,,19200.0
245031003,2024,4240.0,95805.0
245032301,2024,,32890.0
245033021,2024,,15688.0
245034031,2024,14998.0,31892.0
245034074,2024,,36121.0
245035006,2024,195.0,
245035202,2024,,3215.0
245037066,2024,4896.0,24684.0
245039001,2024,,13662.0
245041010,2024,,5265.0
245041009,2024,,2040.0
245042003,2024,,18174.0
245042014,2024,,42663.0
245043017,2024,,20215.0
245043019,2024,4111.0,64535.0
245045201,2024,1141.0,3099.0
245045801,2024,,1832.0
245046202,2024,,5045.0
245046023,2024,,8852.0
245046001,2024,,31477.0
245047042,2024,1626.0,36245.0
245047022,2024,,14559.0
245048035,2024,13425.0,35567.0
245049016,2024,4781.0,4345.0
245050006,2024,,35816.0
245050016,2024,2442.0,4905.0
245051039,2024,,3534.0
245052029,2024,,102031.0
245052013,2024,,5452.0
245053023,2024,5705.0,6126.0
245055002,2024,25680.0,81748.0
245055005,2024,,31195.0
245055074,2024,,312655.0
245055076,2024,,32253.0
245056037,2024,11133.0,25130.0
245056052,2024,7240.0,
245056135,2024,,3160.0
245057023,2024,,34560.0
245057001,2024,22754.0,
245058050,2024,,4830.0
245058033,2024,,17310.0
245060009,2024,,3722.0
245060008,2024,,5030.0
245060201,2024,,4569.0
245060002,2024,,2300.0
245061003,2024,,12076.0
245062001,2024,45650.0,208419.0
245062002,2024,,418395.0
245062003,2024,19074.0,41585.0
245062004,2024,47262.0,400682.0
245064021,2024,,143.0
245064038,2024,,7478.0
245065202,2024,768.0,1985.0
245066001,2024,11588.0,8984.0
245066003,2024,,42792.0
245067004,2024,22365.0,7190.0
245068001,2024,,11.0
245068008,2024,,47520.0
245068015,2024,1302.0,5680.0
245069005,2024,,37102.0
245069007,2024,,14907.0
245069014,2024,,20036.0
245069009,2024,,784.0
245069006,2024,21708.0,38434.0
245070001,2024,1338.0,11906.0
245070003,2024,,61665.0
245070033,2024,18267.0,128891.0
245070004,2024,,149325.0
245071002,2024,,64185.0
245071001,2024,,55811.0
245072202,2024,74952.0,69317.0
245073073,2024,,16600.0
245074003,2024,,6977.0
245074004,2024,,168418.0
245075004,2024,,10285.0
245076084,2024,18889.0,26465.0
245077007,2024,,22423.0
245077002,2024,8848.0,9810.0
245078011,2024,245.0,
245079045,2024,17431.0,20437.0
245080001,2024,,2080.0
245081001,2024,,4029.0
245081011,2024,,13181.0
245082009,2024,146209.0,305302.0
245082011,2024,179780.0,197419.0
245082005,2024,,55075.0
245083008,2024,,23212.0
245083005,2024,,2720.0
245083001,2024,,267.0
245084008,2024,9599.0,14095.0
245084001,2024,,6751.0
245085036,2024,,4260.0
245086079,2024,,113937.0
245086002,2024,,13945.0
245086042,2024,18133.0,29540.0
245086020,2024,,54727.0
245086076,2024,,31440.0
245086011,2024,46020.0,74760.0
245086001,2024,,2494.0
245087001,2024,1651.0,29807.0
341001001,2024,33280.0,175683.0
341010010,2024,21839.0,380373.0
341011011,2024,76382.0,779014.0
341013013,2024,4356.0,302460.0
341016016,2024,22000.0,53474.0
341017017,2024,187.0,14880.0
341018018,2024,,237623.0
341021021,2024,34999.0,38608.0
341026026,2024,,43956.0
341030030,2024,,58827.0
341032032,2024,302275.0,847478.0
341034034,2024,,701501.0
341039039,2024,2800.0,68729.0
341041041,2024,181440.0,713128.0
341043043,2024,2580.0,240921.0
341049049,2024,,149640.0
341050050,2024,,32426.0
341051051,2024,202299.0,653660.0
341053053,2024,39565.0,101005.0
341060060,2024,3212.0,1607972.0
341063063,2024,8404.0,271400.0
341064064,2024,6547.0,57142.0
341065065,2024,53280.0,394912.0
341068068,2024,11880.0,290340.0
341071071,2024,10368.0,132237.0
341073073,2024,12165.0,17340.0
341074074,2024,15000.0,122202.0
341080080,2024,,69291.0
341088088,2024,5500.0,5830.0
341090090,2024,,846970.0
341092092,2024,1078800.0,3270245.0
341095095,2024,,55390.0
341096096,2024,,143619.0
342001001,2024,,26884.0
342010801,2024,,8508.0
342011802,2024,,5997.0
342011001,2024,26820.0,182564.0
342013001,2024,64000.0,110644.0
342013901,2024,,24899.0
342018005,2024,,72629.0
342023006,2024,,54507.0
342025003,2024,18234.0,37426.0
342026001,2024,500716.0,1144286.0
342032001,2024,444180.0,883550.0
342034002,2024,,778912.0
342036006,2024,37055.0,164112.0
342036009,2024,,18041.0
342041002,2024,404550.0,1148945.0
342041004,2024,5425.0,272546.0
342045001,2024,23514.0,97538.0
342049002,2024,,90289.0
342051002,2024,10500.0,141871.0
342053002,2024,,60865.0
342060801,2024,19300.0,19300.0
342060002,2024,,18572.0
342060004,2024,27410.0,58249.0
342060001,2024,1429320.0,5153278.0
342065003,2024,92980.0,327113.0
342068002,2024,16161.0,104387.0
342090001,2024,,14548.0
342092005,2024,13890.0,95716.0
342092010,2024,5500.0,33942.0
342092002,2024,,405265.0
342092006,2024,,16017.0
342092001,2024,27960.0,140592.0
342092003,2024,130450.0,222771.0
342092004,2024,,51849.0
342092008,2024,,1574300.0
342092007,2024,,36015.0
342092012,2024,,1000.0
342095002,2024,,29542.0
342095001,2024,,12543.0
441004004,2024,,21080.0
441010010,2024,,8670.0
441014014,2024,,136080.0
441015015,2024,379720.0,3804520.0
441018018,2024,,7390.0
441020020,2024,,162770.0
441021021,2024,,53210.0
441029029,2024,,45.0
441031031,2024,,180856.0
441043043,2024,243395.0,722203.0
441046046,2024,,101180.0
441061061,2024,129500.0,624655.0
441068068,2024,,39735.0
441070070,2024,,26380.0
441071071,2024,197211.0,654497.0
441074074,2024,,29690.0
441079079,2024,165843.0,1148591.0
441084084,2024,,170610.0
441101101,2024,579529.0,5304741.0
441105105,2024,,501319.0
441114114,2024,,6200.0
441116116,2024,2501.0,14383.0
441129129,2024,3617.0,213350.0
441133133,2024,5510.0,32140.0
441152152,2024,47373.0,128455.0
441155155,2024,19700.0,155900.0
441163163,2024,,27305.0
441170170,2024,,528845.0
441184184,2024,,125214.0
441199199,2024,11610.0,137325.0
441212212,2024,,28265.0
441220220,2024,437295.0,832955.0
441221221,2024,,54030.0
441225225,2024,,101885.0
441227227,2024,108505.0,1105292.0
441235235,2024,,59369.0
441240240,2024,,101174.0
441243243,2024,,62525.0
441246246,2024,,1110621.0
442014003,2024,37379.0,243598.0
442014005,2024,,109299.0
442015010,2024,1784441.0,13934231.0
442021001,2024,,545480.0
442021002,2024,40994.0,486072.0
442031001,2024,29460.0,482547.0
442043009,2024,,570525.0
442043802,2024,,7200.0
442043008,2024,92453.0,695609.0
442043006,2024,,895610.0
442043001,2024,,141459.0
442046001,2024,68780.0,702317.0
442056001,2024,,8284.0
442057018,2024,,125905.0
442057004,2024,32097.0,224455.0
442057008,2024,,73410.0
442057020,2024,,379215.0
442057001,2024,,133493.0
442057009,2024,,19170.0
442057016,2024,111120.0,995105.0
442057022,2024,31125.0,164370.0
442057007,2024,1936900.0,12900136.0
442057013,2024,,446582.0
442057012,2024,277070.0,1401235.0
442061701,2024,,37105.0
442061402,2024,7183.0,47305.0
442061005,2024,,339258.0
442061002,2024,221765.0,1479470.0
442061006,2024,49750.0,80590.0
442061504,2024,,136020.0
442070006,2024,68090.0,160585.0
442071002,2024,275145.0,3143802.0
442079001,2024,,5862.0
442079006,2024,43787.0,552718.0
442084502,2024,29775.0,122365.0
442084602,2024,,2680.0
442084802,2024,24760.0,270645.0
442084001,2024,117449.0,310502.0
442084003,2024,,18767.0
442092004,2024,,107105.0
442094002,2024,301623.0,533492.0
442101004,2024,,84279.0
442101008,2024,1923168.0,12434613.0
442101013,2024,,25095.0
442101024,2024,,50567.0
442101001,2024,,45739.0
442101701,2024,,25033.0
442105001,2024,,138685.0
442105003,2024,,279070.0
442108007,2024,,6.0
442116006,2024,13296.0,146854.0
442117001,2024,,49025.0
442123001,2024,,290050.0
442126002,2024,48207.0,190026.0
442129006,2024,47787.0,118630.0
442129002,2024,,22290.0
442133001,2024,,56045.0
442141001,2024,,16421.0
442146801,2024,,1115.0
442152002,2024,85424.0,1312095.0
442155010,2024,242003.0,1782769.0
442165001,2024,48113.0,579984.0
442178003,2024,193094.0,1637921.0
442183002,2024,,11000.0
442184002,2024,15585.0,97558.0
442220012,2024,13510.0,147005.0
442220024,2024,15590.0,81560.0
442220002,2024,20800.0,144975.0
442220011,2024,472365.0,2845874.0
442220018,2024,,177780.0
442220028,2024,,7317.0
442220013,2024,,80915.0
442220019,2024,25485.0,145060.0
442220001,2024,331911.0,2366306.0
442220503,2024,13397.0,97330.0
442221001,2024,,389885.0
442226001,2024,61729.0,287467.0
442227406,2024,,27794.0
442227701,2024,339192.0,827852.0
442240001,2024,67930.0,964371.0
442243004,2024,,136901.0
442246005,2024,,45210.0
442246901,2024,,169903.0
442246003,2024,,229190.0
442246601,2024,,204872.0
444002001,2024,,26913.0
444014002,2024,,88480.0
444020017,2024,55800.0,297970.0
444020115,2024,,21038.0
444079615,2024,,91065.0
444079205,2024,,69000.0
444079005,2024,,97020.0
444079402,2024,,49860.0
444079170,2024,,100575.0
444079556,2024,,78890.0
444084006,2024,6532.0,19570.0
444101331,2024,,9120.0
444101376,2024,,13120.0
444101674,2024,,9100.0
444101814,2024,6590.0,63365.0
444101144,2024,,33565.0
444101018,2024,,14170.0
444101219,2024,,12480.0
444101304,2024,,17910.0
444101318,2024,,2885.0
444101346,2024,,25555.0
444101481,2024,,502.0
444101873,2024,,12550.0
444116802,2024,8497.0,48831.0
444129748,2024,,22515.0
444165538,2024,,204281.0
444177301,2024,,21045.0
444227302,2024,,68110.0
444242701,2024,,5880.0
444246105,2024,,50185.0
444246557,2024,,36595.0
444247301,2024,,7090.0
445001007,2024,,11405.0
445001002,2024,,10936.0
445001010,2024,,2445.0
445001012,2024,,2887.0
445001014,2024,,34285.0
445001011,2024,,49315.0
445002001,2024,26770.0,66000.0
445003006,2024,,20420.0
445003008,2024,,7575.0
445003010,2024,,93635.0
445003009,2024,,10030.0
445005005,2024,,1130.0
445005001,2024,,13045.0
445005003,2024,,42615.0
445006001,2024,,750.0
445007007,2024,,44260.0
445007006,2024,,20515.0
445007008,2024,33480.0,53267.0
445007002,2024,,6180.0
445007004,2024,,34796.0
445008008,2024,,9740.0
445008007,2024,,43410.0
445008001,2024,51890.0,61275.0
445009003,2024,,23480.0
445010002,2024,,4430.0
445010001,2024,,9730.0
445011004,2024,142515.0,333285.0
445011015,2024,,33195.0
445011001,2024,,479920.0
445012001,2024,,1170.0
445013001,2024,39150.0,52558.0
445013002,2024,1000.0,990.0
445013003,2024,7020.0,24395.0
445013004,2024,,19375.0
445014001,2024,,83840.0
445014015,2024,,25775.0
445014003,2024,4300.0,24685.0
445014013,2024,110150.0,158725.0
445014004,2024,,369840.0
445014012,2024,,11402.0
445014702,2024,,130083.0
445014005,2024,,6600.0
445014007,2024,,373035.0
445015013,2024,,1376400.0
445015016,2024,,124155.0
445015009,2024,72655.0,1168270.0
445015001,2024,44760.0,202535.0
445015006,2024,29740.0,220822.0
445015018,2024,59600.0,418808.0
445015002,2024,245890.0,829669.0
445015015,2024,,43075.0
445015003,2024,96750.0,262643.0
445015017,2024,,75705.0
445016002,2024,,59285.0
445016001,2024,,41720.0
445018005,2024,783.0,5229.0
445018001,2024,,19295.0
445018008,2024,,14377.0
445018003,2024,,4050.0
445019002,2024,,20475.0
445019012,2024,,22425.0
445019015,2024,,4545.0
445019010,2024,,6585.0
445019009,2024,,465.0
445019013,2024,,75655.0
445019014,2024,,2995.0
445019016,2024,,750.0
445019004,2024,,15895.0
445019701,2024,,11064.0
445020007,2024,,16825.0
445020012,2024,37645.0,103320.0
445020010,2024,71635.0,391175.0
445020001,2024,99145.0,918045.0
445020002,2024,79050.0,287670.0
445020011,2024,40160.0,78640.0
445020801,2024,,45254.0
445021001,2024,94445.0,401685.0
445021901,2024,53890.0,272730.0
445022001,2024,,17660.0
445023003,2024,,4775.0
445024001,2024,,23660.0
445025701,2024,,64645.0
445025001,2024,,4940.0
445025005,2024,,14440.0
445025007,2024,,686.0
445026002,2024,,33288.0
445026008,2024,,10877.0
445026007,2024,,13624.0
445027004,2024,,70250.0
445027003,2024,9390.0,50620.0
445028001,2024,,120276.0
445028002,2024,,29893.0
445029001,2024,23590.0,23590.0
445030001,2024,,19627.0
445030005,2024,,25759.0
445030003,2024,,1889.0
445030002,2024,,15960.0
445031004,2024,,16831.0
445031014,2024,,78235.0
445031007,2024,,69200.0
445031016,2024,,12330.0
445031001,2024,,71850.0
445031015,2024,,12205.0
445031003,2024,,93803.0
445031013,2024,,26825.0
445032001,2024,,13065.0
445033003,2024,,8365.0
445033002,2024,6385.0,6385.0
445033001,2024,,9600.0
445034012,2024,,960.0
445034005,2024,,89.0
445034016,2024,,249.0
445034020,2024,,930.0
445034002,2024,,9721.0
445035003,2024,,110.0
445035001,2024,,27300.0
445035002,2024,,1405.0
445036002,2024,,411620.0
445036001,2024,9425.0,63325.0
445036003,2024,,20826.0
445037015,2024,,6839.0
445037002,2024,,9515.0
445037009,2024,,65370.0
445037024,2024,,2185.0
445039005,2024,,1935.0
445039003,2024,,3130.0
445039001,2024,,4356.0
445040003,2024,,3935.0
445041002,2024,,10120.0
445042401,2024,,435.0
445042007,2024,,615.0
445043008,2024,99470.0,390080.0
445043007,2024,,32140.0
445043002,2024,,589856.0
445043013,2024,9260.0,134600.0
445043019,2024,94860.0,531188.0
445043011,2024,,58665.0
445043023,2024,266785.0,645211.0
445043004,2024,49235.0,316064.0
445043016,2024,65260.0,376525.0
445043015,2024,80300.0,478860.0
445043018,2024,,898035.0
445045008,2024,,12380.0
445045003,2024,,23045.0
445045002,2024,12995.0,16185.0
445046007,2024,,513527.0
445046501,2024,,1027760.0
445047002,2024,,835.0
445047001,2024,28850.0,35607.0
445047005,2024,,855.0
445047003,2024,,1381.0
445048004,2024,,1377.0
445048001,2024,,16925.0
445049005,2024,,19198.0
445049006,2024,,16166.0
445049002,2024,,13280.0
445049007,2024,,11125.0
445050001,2024,,1805.0
445050006,2024,,379.0
445050011,2024,,896.0
445050004,2024,,17500.0
445052001,2024,,37475.0
445054002,2024,,6685.0
445055001,2024,,7610.0
445056003,2024,,1430.0
445056001,2024,,36135.0
445057004,2024,,370871.0
445057007,2024,166020.0,336010.0
445057012,2024,,561185.0
445057003,2024,243400.0,326090.0
445057009,2024,746120.0,1111765.0
445057010,2024,,348715.0
445057014,2024,11940.0,655349.0
445057025,2024,,79583.0
445057801,2024,,318675.0
445057002,2024,,643675.0
445057015,2024,121210.0,1029015.0
445057013,2024,,169138.0
445058003,2024,,5595.0
445058001,2024,,81485.0
445058004,2024,,20550.0
445059001,2024,,15230.0
445059002,2024,,839.0
445060002,2024,,7755.0
445061003,2024,39160.0,2104582.0
445061001,2024,,403087.0
445061008,2024,106435.0,586253.0
445061012,2024,,141332.0
445061007,2024,572645.0,1490300.0
445061011,2024,,68575.0
445061005,2024,86355.0,130957.0
445061009,2024,542855.0,2280248.0
445061002,2024,50910.0,347662.0
445061006,2024,,164916.0
445061010,2024,,44680.0
445062005,2024,27465.0,3955.0
445062001,2024,,41785.0
445062003,2024,,5905.0
445063005,2024,,1090.0
445064002,2024,82645.0,114360.0
445065002,2024,,319.0
445066001,2024,,3420.0
445066601,2024,,19805.0
445066011,2024,5335.0,26310.0
445067008,2024,1372.0,22597.0
445067005,2024,,3020.0
445067004,2024,,8513.0
445069003,2024,11030.0,11030.0
445070008,2024,,11080.0
445070014,2024,197410.0,592222.0
445070005,2024,,67635.0
445070009,2024,,40376.0
445070006,2024,,23063.0
445070010,2024,29795.0,364510.0
445070013,2024,,154985.0
445070012,2024,,15150.0
445070001,2024,,515.0
445071001,2024,,133383.0
445071701,2024,,882870.0
445071008,2024,,33015.0
445071003,2024,,23620.0
445071004,2024,,727905.0
445071702,2024,,2630.0
445071002,2024,,19623.0
445071005,2024,,13712.0
445071006,2024,103980.0,170260.0
445072004,2024,,7256.0
445072002,2024,,4643.0
445072001,2024,,4799.0
445072005,2024,,6456.0
445072008,2024,,105445.0
445073003,2024,13655.0,13251.0
445073005,2024,,29690.0
445074004,2024,,87245.0
445074005,2024,,3330.0
445074020,2024,9445.0,53585.0
445074014,2024,,2971.0
445074901,2024,,6470.0
445074006,2024,,865.0
445075003,2024,,15979.0
445075009,2024,19250.0,23720.0
445075002,2024,,6055.0
445075005,2024,2000.0,29205.0
445076003,2024,,8225.0
445076004,2024,,11560.0
445077002,2024,,27845.0
445077003,2024,,3310.0
445078001,2024,,2340.0
445079002,2024,345090.0,3112195.0
445079006,2024,456470.0,1670170.0
445079004,2024,68640.0,133165.0
445080002,2024,61655.0,74775.0
445081006,2024,,2020.0
445081004,2024,,6729.0
445081008,2024,,5645.0
445082002,2024,,11510.0
445082001,2024,,22390.0
445083003,2024,,24860.0
445083002,2024,,5230.0
445084005,2024,585.0,7800.0
445084011,2024,19070.0,296210.0
445084003,2024,4000.0,187375.0
445084001,2024,238045.0,1065675.0
445084002,2024,52855.0,448075.0
445084010,2024,7055.0,78275.0
445084004,2024,,329760.0
445084006,2024,,60905.0
445085006,2024,,27980.0
445086003,2024,,82670.0
445088002,2024,74435.0,74245.0
445089002,2024,,24834.0
445089001,2024,48170.0,65930.0
445089004,2024,4615.0,6925.0
445090004,2024,,1170.0
445090006,2024,,27115.0
445091002,2024,,40318.0
445091021,2024,,9114.0
445091004,2024,,203470.0
445091024,2024,,650.0
445091003,2024,15335.0,22593.0
445091017,2024,,408200.0
445091018,2024,,25060.0
445091022,2024,,168520.0
445091009,2024,,87865.0
445091025,2024,,18010.0
445092007,2024,190080.0,318593.0
445092003,2024,,26248.0
445092006,2024,,132520.0
445092009,2024,,15405.0
445092011,2024,,16420.0
445092010,2024,,31714.0
445092008,2024,51490.0,86680.0
445093006,2024,,61332.0
445093003,2024,,7465.0
445093001,2024,,21710.0
445094014,2024,65380.0,233205.0
445095003,2024,,3699.0
445095001,2024,3320.0,15995.0
445095005,2024,,60375.0
445095004,2024,,17715.0
445096004,2024,,1890.0
445097005,2024,,2565.0
445098002,2024,,600.0
445098001,2024,14265.0,27065.0
445099001,2024,,7600.0
445100007,2024,,22240.0
445100008,2024,,48315.0
445100004,2024,1225.0,8090.0
445101019,2024,,439135.0
445101003,2024,27995.0,388900.0
445101009,2024,,296095.0
445101013,2024,44930.0,107890.0
445101014,2024,146095.0,1203935.0
445101020,2024,,1118040.0
445101004,2024,,265720.0
445101005,2024,,200145.0
445101015,2024,245915.0,2389810.0
445101016,2024,,1339560.0
445101018,2024,285210.0,902800.0
445101022,2024,,865185.0
445101017,2024,64685.0,389940.0
445101006,2024,389440.0,3376585.0
445101002,2024,344550.0,1251825.0
445101007,2024,67995.0,371325.0
445101011,2024,,1915450.0
445101021,2024,,811065.0
445102005,2024,,296.0
445102007,2024,575.0,575.0
445102702,2024,,111835.0
445102012,2024,,12750.0
445102004,2024,,71410.0
445103002,2024,,3550.0
445104002,2024,15025.0,30470.0
445104004,2024,,6333.0
