election_name,election_year,election_month,jurisdiction_county,gov_unit_name,gov_type,referendum_type,result,amount,amount_verbatim,description
1995 Nonpartisan Election,1995,04,IROQUOIS,Belmont Township,township,Tax,Pass,,,Cemetery
1995 Nonpartisan Election,1995,04,IROQUOIS,Middleport Township,township,Tax,Pass,,,Cemetery
1995 Nonpartisan Election,1995,04,JASPER,Grove Township,township,Tax,Pass,,,Rate increase
1995 Nonpartisan Election,1995,04,JERSEY,Jersey County,county,Tax,Fail,,,Cooperative extension
1995 Nonpartisan Election,1995,04,KANE,Burlington Solid Waste Disposal Dist,other,Tax,Fail,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,KANE,Kane County,county,Tax,Fail,,,Rate increase
1995 Nonpartisan Election,1995,04,KANE,Sugar Grove Park Dist,park,Tax,Fail,,,Corporate
1995 Nonpartisan Election,1995,04,"KANE, *KENDALL",Yorkville Comm Unit School Dist 115,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,LAKE,Beach Park Consolidated Comm School Dist 3,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,LAKE,City of Highwood,city,Tax,Pass,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,LAKE,Grayslake Comm Consolidated School Dist 46,school,Tax,Pass,,,Education
1995 Nonpartisan Election,1995,04,LAKE,Kildeer Countryside Consolidated Comm School Dist 96,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,LAKE,Lake Bluff Mosquito Abatement Dist,special_district,Tax,Fail,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,LAKE,Lake Villa Comm Consolidated School Dist 41,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,LAKE,Round Lake Area Schools - Dist 116,school,Tax,Fail,,,Operations
1995 Nonpartisan Election,1995,04,LAKE,Round Lake Area Schools - Dist 116,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,LAKE,Warren Township,township,Tax,Fail,,,Senior citizens services
1995 Nonpartisan Election,1995,04,LAKE,Warren Township High School Dist 121,school,Tax,Fail,,,Operations
1995 Nonpartisan Election,1995,04,"LAKE, McHENRY",Wauconda Area Public Library Dist,library,Tax,Pass,,,"Build, equip, alter, and repair"
1995 Nonpartisan Election,1995,04,"LOGAN, TAZEWELL",Emden Fire Protection Dist,fire,Tax,Pass,,,Emergency rescue crews & equipment
1995 Nonpartisan Election,1995,04,MACOUPIN,Macoupin County,county,Tax,Pass,,,Cooperative extension
1995 Nonpartisan Election,1995,04,MARSHALL,Evans Township Road Dist,township,Tax,Pass,,,Road purposes
1995 Nonpartisan Election,1995,04,MASSAC,Massac County,county,Tax,Fail,,,Establish or expand 911 system
1995 Nonpartisan Election,1995,04,"MONROE, ST. CLAIR",Waterloo Comm Unit School Dist 5,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,MONTGOMERY,Montgomery County,county,Tax,Pass,,,Cooperative extension
1995 Nonpartisan Election,1995,04,McHENRY,Cary Park Dist,park,Tax,Fail,,,Corporate
1995 Nonpartisan Election,1995,04,McHENRY,Marengo Comm High School Dist 154,school,Tax,Pass,,,Education
1995 Nonpartisan Election,1995,04,McHENRY,Marengo Park Dist,park,Tax,Fail,,,Recreational programs
1995 Nonpartisan Election,1995,04,McHENRY,Prairie Grove Consolidated School Dist 46,school,Tax,Pass,,,Education
1995 Nonpartisan Election,1995,04,McHENRY,Village Of Ringwood,village,Tax,Pass,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,McHENRY,Village Of Union,village,Tax,Fail,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,McHENRY,Woodstock Comm Unit School Dist 200,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,"PEORIA, CITY OF PEORIA",Greater Peoria Mass Transit Dist,special_district,Tax,Pass,,,Rate increase
1995 Nonpartisan Election,1995,04,PIATT,Village Of Bement,village,Tax,Pass,,,Police protection
1995 Nonpartisan Election,1995,04,PIKE,Pearl Township,township,Tax,Pass,,,Rate increase
1995 Nonpartisan Election,1995,04,PIKE,Pleasant Vale Township,township,Tax,Fail,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,ROCK ISLAND,Rock Island County,county,Tax,Pass,,,Cooperative extension
1995 Nonpartisan Election,1995,04,SANGAMON,Sangamon County,county,Tax,Pass,,,Cooperative extension
1995 Nonpartisan Election,1995,04,ST. CLAIR,Belleville Township High School Dist 201,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,ST. CLAIR,Belleville Township High School Dist 201,school,Tax,Fail,,,Operation & maintenance of building
1995 Nonpartisan Election,1995,04,ST. CLAIR,High Mount School Dist 116,school,Tax,Fail,,,Operation & maintenance of building
1995 Nonpartisan Election,1995,04,ST. CLAIR,High Mount School Dist 116,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,ST. CLAIR,High Mount School Dist 116,school,Tax,Fail,,,Transportation
1995 Nonpartisan Election,1995,04,STARK,Stark County,county,Tax,Fail,,,Establish or expand 911 system
1995 Nonpartisan Election,1995,04,STEPHENSON,Stephenson County,county,Tax,Fail,,,Rate increase (highway)
1995 Nonpartisan Election,1995,04,TAZEWELL,Tazewell County,county,Tax,Fail,,,Cooperative extension
1995 Nonpartisan Election,1995,04,UNION,Union County,county,Tax,Fail,,,Tax levy/taxation question (Fund Existing Economic Devlp Corp)
1995 Nonpartisan Election,1995,04,VERMILION,Oakwood Fire Protection Dist,fire,Tax,Fail,,,Rate increase
1995 Nonpartisan Election,1995,04,WARREN,Warren Comm Unit School Dist 222,school,Tax,Pass,,,Capital or city/village improvements
1995 Nonpartisan Election,1995,04,WASHINGTON,Irvington Consolidated Comm School Dist 11,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,WAYNE,Barn Hill Township,township,Tax,Pass,,,Rate increase (Road Purposes)
1995 Nonpartisan Election,1995,04,WHITESIDE,City of Rock Falls,city,Tax,Fail,,,Fire protection plan
1995 Nonpartisan Election,1995,04,WHITESIDE,Clyde Township,township,Tax,Fail,,,Cemetery
1995 Nonpartisan Election,1995,04,WILL,Beecher Public Library Dist,library,Tax,Pass,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,WILL,Chaney-Monge School Dist 88,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,WILL,Channahon School Dist 17,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,WILL,Joliet Park Dist,park,Tax,Fail,,,Corporate
1995 Nonpartisan Election,1995,04,WILL,Joliet Township High School Dist 204,school,Tax,Pass,,,Education
1995 Nonpartisan Election,1995,04,WILL,Richland School Dist 88A,school,Tax,Fail,,,Education
1995 Nonpartisan Election,1995,04,WILL,Steger Estates Fire Protection Dist,fire,Tax,Fail,,,"Fire,emergency,rescue vehcls.&/0r equip."
1995 Nonpartisan Election,1995,04,WILL,Village Of Beecher,village,Tax,Fail,,,Operation & maintenance of building
1995 Nonpartisan Election,1995,04,WILL,Village Of Beecher,village,Tax,Fail,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,WILL,Wheatland Township,township,Tax,Fail,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,WILL,Wilmington Fire Protection Dist,fire,Tax,Fail,,,Tax extension limitation
1995 Nonpartisan Election,1995,04,WOODFORD,Roanoke Park Dist,park,Tax,Pass,,,Rate increase
1996 General Primary,1996,03,COOK,City of Des Plaines,city,Advisory,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,COOK,City of Palos Hts,city,Advisory,Fail,,,Metro train question
1996 General Primary,1996,03,COOK,City of Park Ridge,park,Advisory,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,COOK,Village Of Elk Grove,village,Advisory,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,COOK,Village Of Schiller Park,park,Advisory,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,"COOK, *DuPAGE",Village Of Bensenville,village,Advisory,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,"COOK, *WILL",Frankfort Square Park Dist,park,Advisory,Pass,,,Recreational programs
1996 General Primary,1996,03,DuPAGE,Glen Ellyn Park Dist,park,Advisory,Fail,,,Wellness/fitness center
1996 General Primary,1996,03,DuPAGE,Glen Ellyn Park Dist,park,Advisory,Fail,,,Alternative funding
1996 General Primary,1996,03,DuPAGE,Village Of Addison,village,Advisory,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,HANCOCK,City of Hamilton,city,Advisory,Fail,,,Sell liquor on sundays
1996 General Primary,1996,03,HANCOCK,City of Hamilton,city,Advisory,Pass,,,Police dog program
1996 General Primary,1996,03,MONTGOMERY,City of Litchfield,city,Advisory,Fail,,,Pension issue
1996 General Primary,1996,03,McDONOUGH,McDonough County,county,Advisory,Fail,,,Remodel and/or build addition to bldg(s)
1996 General Primary,1996,03,McHENRY,Nunda Township,township,Advisory,Fail,,,Bond issue
1996 General Primary,1996,03,ROCK ISLAND,Village Of Cordova,village,Advisory,Fail,,,Water and/or sewer projects
1996 General Primary,1996,03,SCHUYLER,City of Rushville,city,Advisory,Pass,,,Street improvements
1996 General Primary,1996,03,"VERMILION, CITY OF DANVILLE",Vermilion County,county,Advisory,Pass,,,Gambling issue - citizens right to vote
1996 General Primary,1996,03,"BOONE, *WINNEBAGO",North Suburban Library Dist,library,Bond,Pass,,,Building bonds
1996 General Primary,1996,03,"CASS, *MENARD, SANGAMON",Porta Comm Unit School Dist 202,school,Bond,Pass,,,Building bonds
1996 General Primary,1996,03,CHAMPAIGN,Carroll Fire Protection Dist,fire,Bond,Pass,,,Fire station improvements
1996 General Primary,1996,03,CHAMPAIGN,Village Of Tolono,village,Bond,Fail,,,Water bonds
1996 General Primary,1996,03,CITY OF ROCKFORD,City of Rockford,city,Bond,Pass,,,Street and storm sewer improvements
1996 General Primary,1996,03,CLARK,Marshall Comm Unit School Dist 2C,school,Bond,Pass,,,Building bonds
1996 General Primary,1996,03,"CLINTON, ST. CLAIR",Wesclin Comm Unit School Dist 3,school,Bond,Fail,,,Building bonds
1996 General Primary,1996,03,COOK,Dolton School Dist 148,school,Bond,Pass,,,Bond issue
1996 General Primary,1996,03,COOK,Lemont Public Library Dist,library,Bond,Pass,,,Bond issue
1996 General Primary,1996,03,COOK,Lemont Township High School Dist 210,school,Bond,Pass,,,Bond issue
1996 General Primary,1996,03,COOK,Oak Park And River Forest School Dist 200,school,Bond,Pass,,,Bond issue
1996 General Primary,1996,03,"COOK, *DuPAGE",Hinsdale Comm Consolidated School Dist 181,school,Bond,Fail,,,Build and equip
1996 General Primary,1996,03,"COOK, *WILL",Mokena Comm Park,park,Bond,Fail,,,Purchases of property or equipment
1996 General Primary,1996,03,"COOK, KANE, *LAKE, McHENRY",Barrington Comm Unit School Dist 220,school,Bond,Fail,,,"Build, equip, alter, and repair"
1996 General Primary,1996,03,"DeKALB, *LEE, OGLE",Lee Center Comm Unit School Dist 271,school,Bond,Fail,,,"Build, equip, alter, and repair"
1996 General Primary,1996,03,"DeKALB, LEE, *OGLE",Rochelle Township High School Dist 212,school,Bond,Fail,,,Build and equip
1996 General Primary,1996,03,DuPAGE,Downers Grove Park Dist,park,Bond,Pass,,,Acquisition of property
1996 General Primary,1996,03,DuPAGE,DuPage County Comm High School Dist 94,school,Bond,Fail,,,"Build, equip, alter, and repair"
1996 General Primary,1996,03,DuPAGE,Village Of Downers Grove Library,library,Bond,Pass,,,Remodel and/or build addition to bldg(s)
1996 General Primary,1996,03,DuPAGE,Woodridge School Dist 68,school,Bond,Pass,,,"Build, equip, alter, and repair"
1996 General Primary,1996,03,"GRUNDY, *LaSALLE",Seneca Cc Grade School Dist 170,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,HANCOCK,Carthage Park Dist,park,Bond,Pass,,,Swimming pool facility
1996 General Primary,1996,03,"HENDERSON, WARREN","Roseville, Swan, Pt. Pleasant, And Ellison Fire Protection Dist",fire,Bond,Pass,,,Issue bonds Ellison Fire Protection Dist
1996 General Primary,1996,03,HENRY,Henry County,county,Bond,Fail,,,General obligation
1996 General Primary,1996,03,"HENRY, WHITESIDE",Geneseo Comm Unit School Dist 228,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,"JEFFERSON, *MARION",Salem Comm High School Dist 600,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,"KANE, *KENDALL",Yorkville Comm Unit School Dist 115,school,Bond,Pass,,,"Build, equip, alter, and repair"
1996 General Primary,1996,03,LAKE,Bannockburn School Dist 106,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,LAKE,City of Zion,city,Bond,Pass,,,Remove/demolish structures
1996 General Primary,1996,03,LAKE,Lake Villa Public Library Dist,library,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,LAKE,Milburn Consolidated Comm School Dist 24,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,LAKE,Oak Grove School Dist 68,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,LAKE,Round Lake Area Schools - Dist 116,school,Bond,Pass,,,Build & equip building or addition Comm Unit School Dist 116
1996 General Primary,1996,03,"LIVINGSTON, *McLEAN",Gridley Comm Unit School Dist 10,school,Bond,Fail,,,Building bonds
1996 General Primary,1996,03,"LOGAN, *MACON",Warrensburg-Latham Comm Unit School Dist 11,school,Bond,Pass,,,Building bonds
1996 General Primary,1996,03,LaSALLE,La Salle Elementary Grade School Dist 122,school,Bond,Pass,,,"Build, equip, alter, and repair"
1996 General Primary,1996,03,"MONROE, *ST. CLAIR",New Athens Comm Unit School Dist 60,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,MONTGOMERY,Litchfield Park Dist,park,Bond,Pass,,,Repairs
1996 General Primary,1996,03,McHENRY,Crystal Lake Park Dist,park,Bond,Pass,,,Renovate or build new
1996 General Primary,1996,03,McHENRY,Woodstock Comm Unit School Dist 200,school,Bond,Fail,,,Building bonds
1996 General Primary,1996,03,OGLE,Village Of Leaf River,village,Bond,Pass,,,Street improvements
1996 General Primary,1996,03,ST. CLAIR,Belleville School Dist 118,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,ST. CLAIR,Freeburg Comm High School Dist 77,school,Bond,Pass,,,Build & equip building or addition
1996 General Primary,1996,03,ST. CLAIR,Grant Comm Consolidated School Dist 110,school,Bond,Fail,,,Build & equip building or addition
1996 General Primary,1996,03,TAZEWELL,Pekin High School Dist 303,school,Bond,Pass,,,Building bonds
1996 General Primary,1996,03,WILL,Frankfort Township,township,Bond,Pass,,,Senior citizens housing
1996 General Primary,1996,03,WILL,New Lenox School Dist 122,school,Bond,Fail,,,Building bonds
1996 General Primary,1996,03,CALHOUN,Point-Richwood Cemetery,special_district,Miscellaneous,Fail,,,Incorporate
1996 General Primary,1996,03,DeWITT,Vespasian Warner Public Library Dist,library,Miscellaneous,Pass,,,"Annexation (Parts Of Wapella , Wilson, Harp, Clintonia & Barnett Townships)"
1996 General Primary,1996,03,DuPAGE,City of Elmhurst,city,Miscellaneous,Fail,,,Appoint rather than elect
1996 General Primary,1996,03,DuPAGE,City of Elmhurst,city,Miscellaneous,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,DuPAGE,City of Wood Dale,city,Miscellaneous,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,DuPAGE,Puffer-Hefty School Dist 69,school,Miscellaneous,Pass,,,Annexation (To Downers Grove Grade Sch Dist 58)
1996 General Primary,1996,03,DuPAGE,Village Of Bloomingdale,village,Miscellaneous,Pass,,,Home rule question
1996 General Primary,1996,03,DuPAGE,Village Of Itasca,village,Miscellaneous,Fail,,,Construct airport or airport runways
1996 General Primary,1996,03,EFFINGHAM,Shumway Fire Protection Dist,fire,Miscellaneous,Pass,,,Elect instead of appoint
1996 General Primary,1996,03,FULTON,Lewistown Comm High School Dist 341,school,Miscellaneous,Pass,,,"Consolidation of a district Lewistown Grade Sch Dist 141, Prichard Clark Cons Elem Sch Dist 340, St David Grade Sch 87"
1996 General Primary,1996,03,GRUNDY,Mazon-Verona-Kinsman Library Dist,library,Miscellaneous,Fail,,,Organize
1996 General Primary,1996,03,"HAMILTON, *SALINE",Galatia Library,library,Miscellaneous,Pass,,,Establish library district
1996 General Primary,1996,03,KANE,Ella Johnson Memorial Public Library,library,Miscellaneous,Pass,,,Annex territory
1996 General Primary,1996,03,KANE,Sugar Grove Fire Protection Dist,fire,Miscellaneous,Pass,,,Elect trustees/members instead appoint
1996 General Primary,1996,03,LOGAN,Mt Pulaski Fire Protection Dist,fire,Miscellaneous,Pass,,,Join fire district
1996 General Primary,1996,03,McHENRY,Cary Park Dist,park,Miscellaneous,Pass,,,Acquisition of property
1996 General Primary,1996,03,McHENRY,City of Mc Henry,city,Miscellaneous,Pass,,,Stagger terms
1996 General Primary,1996,03,McHENRY,Harvard Fire Protection Dist,fire,Miscellaneous,Fail,,,Tax extension limitation
1996 General Primary,1996,03,McHENRY,Lake In The Hills Park Dist,park,Miscellaneous,Fail,,,Form a park district
1996 General Primary,1996,03,McHENRY,Village Of Prairie Grove,village,Miscellaneous,Fail,,,Dissolve
1996 General Primary,1996,03,McHENRY,Village Of Trout Valley,village,Miscellaneous,Pass,,,Create
1996 General Primary,1996,03,"McLEAN, WOODFORD",McLean Comm Unit School Dist 5,school,Miscellaneous,Fail,,,Merge Bloomington School Dist 87
1996 General Primary,1996,03,SALINE,City of Harrisburg,city,Miscellaneous,Fail,,,Adopt managerial form of govt.
1996 General Primary,1996,03,ST. CLAIR,Cottonbelt Fire Protection Dist,fire,Miscellaneous,Pass,,,Increase number of members
1996 General Primary,1996,03,ST. CLAIR,Emerald Mound Fire Protection Dist,fire,Miscellaneous,Pass,,,Annexation
1996 General Primary,1996,03,WILL,Beecher Park,park,Miscellaneous,Fail,,,Form a park district
1996 General Primary,1996,03,WILL,Rockdale Fire Protection Dist,fire,Miscellaneous,Fail,,,Elect instead of appoint
1996 General Primary,1996,03,WILL,Village Of Monee,village,Miscellaneous,Pass,,,Home rule question
1996 General Primary,1996,03,"BOND, *MADISON, MONTGOMERY",Highland Comm Unit School Dist 5,school,Tax,Fail,,,Education
1996 General Primary,1996,03,"BOONE, *WINNEBAGO",North Suburban Library Dist,library,Tax,Fail,,,Property assessment
1996 General Primary,1996,03,BUREAU,Bureau County,county,Tax,Fail,,,Cooperative extension
1996 General Primary,1996,03,CARROLL,Elkhorn Grove Township,township,Tax,Fail,,,Cemetery
1996 General Primary,1996,03,CHAMPAIGN,Rantoul Township High School Dist 193,school,Tax,Fail,,,Education
1996 General Primary,1996,03,"CHAMPAIGN, VERMILION",St Joseph-Ogden Comm High School Dist 305,school,Tax,Fail,,,Education
1996 General Primary,1996,03,"CHRISTIAN, *MACON",Niantic-Harristown Comm Unit School Dist 6,school,Tax,Pass,,,Education
