state,referendum_row_id,unit_id,census_name,census_type,county,election_date,pct_yes,threshold_centered_margin,passed,issued_6y,n_issues_6y,par_6y,go_share_6y,voter_auth_share_6y,os_confirms_election,entity_type,rule_threshold,op_referendum_strict,op_codable,rd_sample
TX,TX:1018,44523200200000,KNIPPA IND SCH DIST 901,school_district,UVALDE,2000-05-06,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1019,44523700100000,ROYAL IND SCH DIST 905,school_district,WALLER,2000-05-06,71.97,21.97,1,1,1,5699621,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1020,44518100700000,ORANGEFIELD IND SCH DIST 905,school_district,ORANGE,2000-05-06,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1021,44516300400000,HONDO IND SCH DIST 904,school_district,MEDINA,2000-05-06,100.00,50.00,1,1,1,4979998,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1023,44422756100000,TRAVIS COUNTY MUD 11,special_district,TRAVIS,2000-05-06,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1024,44520000400000,OLFEN IND SCH DIST 906,school_district,RUNNELS,2000-05-06,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1026,44519300100000,LEAKEY IND SCH DIST 902,school_district,REAL,2000-05-06,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1027,44515501000000,LORENA IND SCH DIST 907,school_district,MCLENNAN,2000-05-06,100.00,50.00,1,1,1,6769997,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1028,44504301600000,MELISSA IND SCH DIST 908,school_district,COLLIN,2000-05-06,0.00,-50.00,0,1,1,4700000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1029,44523200600000,UTOPIA IND SCH DIST 904,school_district,UVALDE,2000-05-06,35.95,-14.05,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1030,44517400400000,CHIRENO IND SCH DIST 901,school_district,NACOGDOCHES,2000-05-06,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1031,44514000600000,SUDAN IND SCH DIST 908,school_district,LAMB,2000-05-06,100.00,50.00,1,1,1,1500000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1033,44524700400000,POTH IND SCH DIST 904,school_district,WILSON,2000-05-06,71.54,21.54,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1034,44508200100000,DILLEY IND SCH DIST 902,school_district,FRIO,2000-05-06,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1035,44519300100000,LEAKEY IND SCH DIST 902,school_district,REAL,2000-05-06,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1037,44524200200000,FORT ELLIOTT IND SCH DIST 906,school_district,WHEELER,2000-05-06,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1039,44422750800000,TRAVIS COUNTY WATER CONTROL AND IMPROVEMENT DISTRICT 18,special_district,TRAVIS,2000-05-06,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1040,44501400100000,ACADEMY IND SCH DIST 901,school_district,BELL,2000-05-06,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1041,44508600300000,FREDERICKSBURG IND SCH DISTRICT 901,school_district,GILLESPIE,2000-05-06,56.32,6.32,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1042,44222740700000,CITY OF BEE CAVE,municipal,TRAVIS,2000-05-06,59.63,9.63,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1043,44516600300000,BUCKHOLTS IND SCH DIST 907,school_district,MILAM,2000-05-06,77.33,27.33,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1044,44513700100000,KINGSVILLE IND SCH DIST 901,school_district,KLEBERG,2000-05-06,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1045,44203400100000,CITY OF ATLANTA,municipal,CASS,2000-05-06,64.05,14.05,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1046,44212600200000,CITY OF BURLESON,municipal,JOHNSON,2000-05-06,100.00,50.00,1,1,3,18335000,0.333,0.333,0,municipality,50.0,1,1,1
TX,TX:1050,44212600200000,CITY OF BURLESON,municipal,JOHNSON,2000-05-06,100.00,50.00,1,1,3,18335000,0.333,0.333,0,municipality,50.0,1,1,1
TX,TX:1051,44212600200000,CITY OF BURLESON,municipal,JOHNSON,2000-05-06,100.00,50.00,1,1,3,18335000,0.333,0.333,0,municipality,50.0,1,1,1
TX,TX:1055,44211700200000,CITY OF STINNETT,municipal,HUTCHINSON,2000-05-12,100.00,50.00,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1056,44503100700000,LOS FRESNOS CONS IND SCH DIST 906,school_district,CAMERON,2000-05-13,100.00,50.00,1,1,1,16929992,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1057,44524900300000,BOYD IND SCH DIST 902,school_district,WISE,2000-05-20,23.68,-26.32,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1058,44521000600000,SHELBYVILLE IND SCH DIST 903,school_district,SHELBY,2000-05-20,100.00,50.00,1,1,1,1734999,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1059,44506400200000,CARRIZO SPRINGS IND SCH DISTRICT 903,school_district,DIMMIT,2000-05-20,77.00,27.00,1,1,1,6584998,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1060,44513901400000,ROXTON IND SCH DIST 908,school_district,LAMAR,2000-05-20,80.13,30.13,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1061,44515500600000,CRAWFORD IND SCH DIST 901,school_district,MCLENNAN,2000-05-20,85.44,35.44,1,1,1,3159997,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1062,44518900300000,PRESIDIO IND SCH DIST 902,school_district,PRESIDIO,2000-05-20,100.00,50.00,1,1,1,8289843,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1064,44520200200000,HEMPHILL IND SCH DIST 903,school_district,SABINE,2000-05-23,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1066,44510900200000,AQUILLA IND SCH DIST 912,school_district,HILL,2000-05-23,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1067,44523600600000,NEW WAVERLY IND SCH DIST 901,school_district,WALKER,2000-05-23,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1068,44516200100000,EAGLE PASS IND SCH DIST 901,school_district,MAVERICK,2000-05-27,100.00,50.00,1,1,1,22294989,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1069,44516200100000,EAGLE PASS IND SCH DIST 901,school_district,MAVERICK,2000-05-27,100.00,50.00,1,1,1,22294989,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1070,44503200100000,PITTSBURG IND SCH DIST 902,school_district,CAMP,2000-05-27,37.09,-12.91,0,1,1,5214999,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1072,44510800900000,MISSION IND SCH DIST 908,school_district,HIDALGO,2000-05-27,100.00,50.00,1,1,1,47725000,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1073,44516200100000,EAGLE PASS IND SCH DIST 901,school_district,MAVERICK,2000-05-27,100.00,50.00,1,1,1,22294989,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1074,44512000300000,INDUSTRIAL IND SCH DIST 905,school_district,JACKSON,2000-05-27,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1075,44504300700000,BLUE RIDGE IND SCH DIST 917,school_district,COLLIN,2000-06-03,84.69,34.69,1,1,1,3289999,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1076,44519401000000,DETROIT IND SCH DIST 905,school_district,RED RIVER,2000-06-03,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1078,44505000100000,COPPERAS COVE IND SCH DIST 910,school_district,CORYELL,2000-06-03,0.00,-50.00,0,1,1,32573682,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1079,44416880100000,MITCHELL COUNTY HOSPITAL DISTRICT,special_district,MITCHELL,2000-06-03,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1080,44507200500000,LINGLEVILLE IND SCH DIST 909,school_district,ERATH,2000-06-03,57.14,7.14,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1082,44503900500000,PETROLIA IND SCH DIST 903,school_district,CLAY,2000-06-10,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1083,44510800200000,DONNA IND SCH DIST 902,school_district,HIDALGO,2000-06-10,100.00,50.00,1,1,1,26870000,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1084,44502400100000,BROOKS IND SCH DISTRICT 901,school_district,BROOKS,2000-06-10,51.32,1.32,1,1,1,2999429,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1086,44525400200000,CRYSTAL CITY IND SCH DIST 901,school_district,ZAVALA,2000-06-10,100.00,50.00,1,1,1,9329999,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1087,44207200200000,CITY OF STEPHENVILLE,municipal,ERATH,2000-07-08,13.36,-36.64,0,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1088,44206140200000,TOWN OF TROPHY CLUB,municipal,DENTON,2000-07-15,55.40,5.40,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1090,44523700400000,WALLER IND SCH DIST 904,school_district,WALLER,2000-08-12,46.04,-3.96,0,1,3,19240000,0.667,0.000,0,school_district,50.0,1,1,1
TX,TX:1091,44223500100000,CITY OF VICTORIA,municipal,VICTORIA,2000-08-12,63.30,13.30,1,1,3,46495000,0.333,0.000,0,municipality,50.0,1,1,1
TX,TX:1092,44506101100000,PONDER IND SCH DISTRICT 906,school_district,DENTON,2000-08-12,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1093,44204300100000,CITY OF ALLEN,municipal,COLLIN,2000-08-12,100.00,50.00,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1094,44407923100000,FORT BEND COUNTY MUD 50,special_district,FORT BEND,2000-08-12,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1095,44417092700000,STANLEY LAKE MUD,special_district,MONTGOMERY,2000-08-18,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1096,44519300100000,LEAKEY IND SCH DIST 902,school_district,REAL,2000-08-22,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1097,44515600200000,MCMULLEN COUNTY IND SCHOOL DIST,school_district,MCMULLEN,2000-08-26,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1098,44508100400000,FAIRFIELD IND SCH DISTRICT 902,school_district,FREESTONE,2000-08-26,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1099,44520102000000,TATUM IND SCH DIST 910,school_district,RUSK,2000-08-26,94.36,44.36,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1100,44518200400000,GRAFORD IND SCH DIST 902,school_district,PALO PINTO,2000-08-26,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1101,44223990100000,CITY OF BURTON,municipal,WASHINGTON,2000-09-02,51.00,1.00,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1102,44517100500000,SUNRAY IND SCH DIST 902,school_district,MOORE,2000-09-09,84.19,34.19,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1103,44522701300000,PFLUGERVILLE IND SCH DIST 904,school_district,TRAVIS,2000-09-09,100.00,50.00,1,1,2,107865000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1104,44514600100000,CLEVELAND IND SCH DIST 901,school_district,LIBERTY,2000-09-15,80.31,30.31,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1105,44514600100000,CLEVELAND IND SCH DIST 901,school_district,LIBERTY,2000-09-15,79.94,29.94,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1106,44522001700000,KELLER IND SCH DIST 907,school_district,TARRANT,2000-09-16,100.00,50.00,1,1,3,305349934,1.000,0.667,0,school_district,50.0,1,1,1
TX,TX:1107,44518400300000,BROCK IND SCH DIST 909,school_district,PARKER,2000-09-16,62.23,12.23,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1108,44507001200000,PALMER IND SCH DISTRICT 910,school_district,ELLIS,2000-09-16,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1109,44510101700000,LA PORTE IND SCH DIST 916,school_district,HARRIS,2000-09-16,100.00,50.00,1,1,2,74455000,0.500,0.500,0,school_district,50.0,1,1,1
TX,TX:1110,44510101700000,LA PORTE IND SCH DIST 916,school_district,HARRIS,2000-09-16,100.00,50.00,1,1,2,74455000,0.500,0.500,0,school_district,50.0,1,1,1
TX,TX:1111,44510102200000,TOMBALL IND SCH DIST 921,school_district,HARRIS,2000-09-16,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1112,44522001700000,KELLER IND SCH DIST 907,school_district,TARRANT,2000-09-16,65.60,15.60,1,1,3,305349934,1.000,0.667,0,school_district,50.0,1,1,1
TX,TX:1113,44510101700000,LA PORTE IND SCH DIST 916,school_district,HARRIS,2000-09-16,100.00,50.00,1,1,2,74455000,0.500,0.500,0,school_district,50.0,1,1,1
TX,TX:1114,44522001700000,KELLER IND SCH DIST 907,school_district,TARRANT,2000-09-16,51.69,1.69,1,1,3,305349934,1.000,0.667,0,school_district,50.0,1,1,1
TX,TX:1115,44517000500000,MONTGOMERY IND SCH DIST 903,school_district,MONTGOMERY,2000-09-23,100.00,50.00,1,1,1,41662100,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1116,44504301800000,PLANO IND SCH DIST 910,school_district,COLLIN,2000-09-23,100.00,50.00,1,1,2,127340000,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:1117,44501500100000,ALAMO HEIGHTS IND SCH DIST 901,school_district,BEXAR,2000-09-23,82.64,32.64,1,1,1,49830647,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1118,44511600700000,GREENVILLE IND SCH DIST 905,school_district,HUNT,2000-09-23,100.00,50.00,1,1,1,20955000,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1119,44517000500000,MONTGOMERY IND SCH DIST 903,school_district,MONTGOMERY,2000-09-23,100.00,50.00,1,1,1,41662100,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1120,44504301800000,PLANO IND SCH DIST 910,school_district,COLLIN,2000-09-23,100.00,50.00,1,1,2,127340000,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:1121,44510100200000,ALDINE IND SCH DISTRICT 902,school_district,HARRIS,2000-09-30,75.34,25.34,1,1,1,62450000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1123,44500700800000,POTEET IND SCH DIST 906,school_district,ATASCOSA,2000-09-30,100.00,50.00,1,1,1,9109996,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1126,44518900200000,MARFA IND SCH DIST 901,school_district,PRESIDIO,2000-09-30,100.00,50.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1127,44501000100000,BANDERA IND SCH DIST,school_district,BANDERA,2000-09-30,39.73,-10.27,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1128,44407921800000,CINCO MUD 10,special_district,FORT BEND,2000-09-30,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1129,44407921800000,CINCO MUD 10,special_district,FORT BEND,2000-09-30,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1130,44512600300000,BURLESON IND SCH DIST 902,school_district,JOHNSON,2000-10-07,51.81,1.81,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1131,44516560100000,MIDLAND COLLEGE,school_district,MIDLAND,2000-10-07,30.36,-19.64,0,1,1,40775000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1132,44510101900000,SHELDON IND SCH DISTRICT 924,school_district,HARRIS,2000-10-07,74.45,24.45,1,1,2,25250000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1133,44509102200000,VAN ALSTYNE IND SCH DISTRICT 908,school_district,GRAYSON,2000-10-07,74.36,24.36,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1135,44522002400000,LAKE WORTH IND SCH DISTRICT 910,school_district,TARRANT,2000-10-07,100.00,50.00,1,1,3,45639993,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1136,44501901300000,PLEASANT GRV IND SCH DIST 912,school_district,BOWIE,2000-10-07,79.81,29.81,1,1,1,5050000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1137,44122722700000,COUNTY OF TRAVIS,county,TRAVIS,2000-11-07,100.00,50.00,1,1,7,320424987,1.000,0.571,0,county,50.0,1,1,1
TX,TX:1138,44103503500000,COUNTY OF CASTRO,county,CASTRO,2000-11-07,49.28,-0.72,0,0,0,,,,0,county,50.0,1,1,1
TX,TX:1139,44100300300000,COUNTY OF ANGELINA,county,ANGELINA,2000-11-07,75.61,25.61,1,0,0,,,,0,county,50.0,1,1,1
TX,TX:1140,44124624600000,COUNTY OF WILLIAMSON,county,WILLIAMSON,2000-11-07,76.51,26.51,1,1,5,301599942,0.600,0.400,0,county,50.0,1,1,1
TX,TX:1141,44108408400000,COUNTY OF GALVESTON,county,GALVESTON,2000-11-07,67.60,17.60,1,0,0,,,,0,county,50.0,1,1,1
TX,TX:1142,44108408400000,COUNTY OF GALVESTON,county,GALVESTON,2000-11-07,56.55,6.55,1,0,0,,,,0,county,50.0,1,1,1
TX,TX:1143,44115515500000,COUNTY OF MCLENNAN,county,MCLENNAN,2000-11-07,56.38,6.38,1,1,1,7315000,1.000,0.000,0,county,50.0,1,1,1
TX,TX:1144,44124624600000,COUNTY OF WILLIAMSON,county,WILLIAMSON,2000-11-07,64.08,14.08,1,1,5,301599942,0.600,0.400,0,county,50.0,1,1,1
TX,TX:1145,44210102400000,CITY OF WEST UNIVERSITY PLACE,municipal,HARRIS,2000-11-07,100.00,50.00,1,1,2,34095000,0.500,0.000,0,municipality,50.0,1,1,1
TX,TX:1146,44108408400000,COUNTY OF GALVESTON,county,GALVESTON,2000-11-07,58.31,8.31,1,0,0,,,,0,county,50.0,1,1,1
TX,TX:1147,44200830100000,CITY OF BRAZOS COUNTRY,municipal,AUSTIN,2000-11-07,100.00,50.00,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1149,44107907900000,COUNTY OF FORT BEND,county,FORT BEND,2000-11-07,79.47,29.47,1,1,1,30245000,1.000,1.000,0,county,50.0,1,1,1
TX,TX:1151,44107907900000,COUNTY OF FORT BEND,county,FORT BEND,2000-11-07,100.00,50.00,1,1,1,30245000,1.000,1.000,0,county,50.0,1,1,1
TX,TX:1152,44524500300000,LYFORD IND SCH DIST 902,school_district,WILLACY,2000-11-11,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1153,44210100200000,CITY OF BELLAIRE,municipal,HARRIS,2000-11-17,100.00,50.00,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1154,44210100200000,CITY OF BELLAIRE,municipal,HARRIS,2000-11-17,100.00,50.00,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1155,44512901400000,TERRELL IND SCH DIST 906,school_district,KAUFMAN,2000-12-09,71.76,21.76,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1156,44509300100000,ANDERSON-SHIRO CONS SCH DIST 901,school_district,GRIMES,2000-12-09,25.99,-24.01,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1158,44507170100000,EL PASO IND SCH DIST 902,school_district,EL PASO,2000-12-12,35.08,-14.92,0,1,2,88810000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1159,44410162500000,CYPRESS HILL MUNICIPAL UTILITY DISTRICT 1,special_district,HARRIS,2000-12-15,100.00,50.00,1,1,2,11800000,1.000,0.000,0,special_district,50.0,1,1,1
TX,TX:1165,44520200200000,HEMPHILL IND SCH DIST 903,school_district,SABINE,2000-12-16,0.00,-50.00,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1166,44523700400000,WALLER IND SCH DIST 904,school_district,WALLER,2000-12-16,51.18,1.18,1,1,3,19240000,0.667,0.000,0,school_district,50.0,1,1,1
TX,TX:1167,44509102100000,TOM BEAN IND SCH DIST 918,school_district,GRAYSON,2000-12-16,42.89,-7.11,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1170,44510900700000,HILLSBORO IND SCH DIST 904,school_district,HILL,2000-12-16,62.40,12.40,1,1,2,18278607,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1171,44515600200000,MCMULLEN COUNTY IND SCHOOL DIST,school_district,MCMULLEN,2000-12-16,70.74,20.74,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1172,44402020900000,BRAZORIA COUNTY MUNICIPAL UTILITY DISTRICT 16,special_district,BRAZORIA,2001-01-20,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1173,44224300400000,CITY OF WICHITA FALLS,municipal,WICHITA,2001-01-20,100.00,50.00,1,1,2,30895000,0.500,0.000,0,municipality,50.0,1,1,1
TX,TX:1174,44410165700000,HARRIS COUNTY MUD 105,special_district,HARRIS,2001-01-20,100.00,50.00,1,1,3,9790000,1.000,0.667,0,special_district,50.0,1,1,1
TX,TX:1175,44201100100000,CITY OF BASTROP,municipal,BASTROP,2001-01-20,62.21,12.21,1,0,0,,,,0,municipality,50.0,1,1,1
TX,TX:1176,44518200400000,GRAFORD IND SCH DIST 902,school_district,PALO PINTO,2001-01-20,60.00,10.00,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1177,44511601100000,BOLES IND SCH DIST 916,school_district,HUNT,2001-01-20,100.00,50.00,1,1,1,4709997,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1178,44402020900000,BRAZORIA COUNTY MUNICIPAL UTILITY DISTRICT 16,special_district,BRAZORIA,2001-01-20,100.00,50.00,1,0,0,,,,0,special_district,50.0,1,1,1
TX,TX:1179,44410102300000,CLEAR BROOK CITY MUD,special_district,HARRIS,2001-01-20,100.00,50.00,1,1,2,20535000,1.000,0.500,0,special_district,50.0,1,1,1
TX,TX:1180,44511601100000,BOLES IND SCH DIST 916,school_district,HUNT,2001-01-20,100.00,50.00,1,1,1,4709997,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1181,44407932900000,GRAND LAKES MUD 1,special_district,FORT BEND,2001-01-20,100.00,50.00,1,1,2,12070000,1.000,0.500,0,special_district,50.0,1,1,1
TX,TX:1182,44407932900000,GRAND LAKES MUD 1,special_district,FORT BEND,2001-01-20,100.00,50.00,1,1,2,12070000,1.000,0.500,0,special_district,50.0,1,1,1
TX,TX:1183,44516900100000,BOWIE IND SCH DIST 901,school_district,MONTAGUE,2001-01-27,43.84,-6.16,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1184,44503101300000,RIO HONDO IND SCH DIST 911,school_district,CAMERON,2001-02-03,100.00,50.00,1,1,2,14614985,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1185,44504301300000,LOVEJOY IND SCH DIST 919,school_district,COLLIN,2001-02-03,100.00,50.00,1,1,1,33824996,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1186,44503101300000,RIO HONDO IND SCH DIST 911,school_district,CAMERON,2001-02-03,100.00,50.00,1,1,2,14614985,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1187,44515200100000,LUBBOCK COOPER IND SCH DISTRICT 906,school_district,LUBBOCK,2001-02-03,100.00,50.00,1,1,1,37309999,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1188,44519900100000,ROCKWALL IND SCH DIST 901,school_district,ROCKWALL,2001-02-03,100.00,50.00,1,1,2,82653257,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:1189,44510102100000,SPRING IND SCH DIST 919,school_district,HARRIS,2001-02-06,100.00,50.00,1,1,4,242105000,1.000,0.250,0,school_district,50.0,1,1,1
TX,TX:1190,44510102100000,SPRING IND SCH DIST 919,school_district,HARRIS,2001-02-06,81.10,31.10,1,1,4,242105000,1.000,0.250,0,school_district,50.0,1,1,1
TX,TX:1191,44510102100000,SPRING IND SCH DIST 919,school_district,HARRIS,2001-02-06,82.36,32.36,1,1,4,242105000,1.000,0.250,0,school_district,50.0,1,1,1
TX,TX:1192,44517000800000,WILLIS IND SCH DIST 904,school_district,MONTGOMERY,2001-02-10,57.02,7.02,1,1,1,26245000,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1193,44522700500000,EANES IND SCH DIST 909,school_district,TRAVIS,2001-02-17,85.73,35.73,1,1,2,81070000,1.000,0.500,0,school_district,50.0,1,1,1
TX,TX:1194,44514301400000,SHINER IND SCH DIST 903,school_district,LAVACA,2001-02-17,25.17,-24.83,0,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1195,44510500300000,HAYS CONS IND SCH DISTRICT 906,school_district,HAYS,2001-02-17,61.57,11.57,1,1,4,226360869,1.000,0.750,0,school_district,50.0,1,1,1
TX,TX:1196,44510500300000,HAYS CONS IND SCH DISTRICT 906,school_district,HAYS,2001-02-17,,,,1,4,226360869,1.000,0.750,0,school_district,50.0,1,1,0
TX,TX:1197,44510000800000,HARDIN-JEFFERSON IND SCHOOL DIST 905,school_district,HARDIN,2001-02-17,51.59,1.59,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1198,44510200400000,HALLSVILLE IND SCH DISTRICT 904,school_district,HARRISON,2001-02-17,78.44,28.44,1,0,0,,,,0,school_district,50.0,1,1,1
TX,TX:1199,44510500300000,HAYS CONS IND SCH DISTRICT 906,school_district,HAYS,2001-02-17,,,,1,4,226360869,1.000,0.750,0,school_district,50.0,1,1,0
TX,TX:1200,44512000100000,EDNA IND SCH DIST 901,school_district,JACKSON,2001-02-17,0.00,-50.00,0,1,2,11890000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1201,44506100900000,NORTHWEST IND SCH DISTRICT 911,school_district,DENTON,2001-02-24,59.94,9.94,1,1,4,208863506,0.750,0.500,0,school_district,50.0,1,1,1
TX,TX:1204,44506100900000,NORTHWEST IND SCH DISTRICT 911,school_district,DENTON,2001-02-24,,,,1,4,208863506,0.750,0.500,0,school_district,50.0,1,1,0
TX,TX:1205,44506100900000,NORTHWEST IND SCH DISTRICT 911,school_district,DENTON,2001-02-24,70.44,20.44,1,1,4,208863506,0.750,0.500,0,school_district,50.0,1,1,1
TX,TX:1206,44522700200000,DEL VALLE IND SCH DIST 910,school_district,TRAVIS,2001-03-03,100.00,50.00,1,1,2,47905000,1.000,1.000,0,school_district,50.0,1,1,1
TX,TX:1207,44505701500000,RICHARDSON IND SCH DISTRICT 916,school_district,DALLAS,2001-03-03,100.00,50.00,1,1,4,121624988,1.000,0.250,0,school_district,50.0,1,1,1
TX,TX:1208,44501101500000,SMITHVILLE IND SCH DIST 904,school_district,BASTROP,2001-03-03,50.80,0.80,1,1,1,8524991,1.000,0.000,0,school_district,50.0,1,1,1
TX,TX:1209,44522700200000,DEL VALLE IND SCH DIST 910,school_district,TRAVIS,2001-03-03,100.00,50.00,1,1,2,47905000,1.000,1.000,0,school_district,50.0,1,1,1
