state,referendum_row_id,unit_id,census_name,census_type,county,election_date,pct_yes,threshold_centered_margin,passed,issued_6y,n_issues_6y,par_6y,go_share_6y,voter_auth_share_6y,os_confirms_election,entity_type,rule_threshold,op_referendum_strict,op_codable,rd_sample,purpose_class,is_resubmission,prior_fail_4y,resubmitted_4y,gfd_year,gfd_pop,gfd_enrollment,gfd_total_rev,gfd_property_tax,gfd_debt_out,gfd_ltd_out,gfd_rev_pc,gfd_debt_pc
MA,MA:2621,22301401700000,TOWN OF HARVARD,township,WORCESTER,1998-03-31,51.63,1.63,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11590,,12210,7454,5580,5580,1053.5,481.4
MA,MA:2622,22301401700000,TOWN OF HARVARD,township,WORCESTER,1998-03-31,67.12,17.12,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11590,,12210,7454,5580,5580,1053.5,481.4
MA,MA:2623,22301401700000,TOWN OF HARVARD,township,WORCESTER,1998-03-31,51.03,1.03,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11590,,12210,7454,5580,5580,1053.5,481.4
MA,MA:2624,22301401700000,TOWN OF HARVARD,township,WORCESTER,1998-03-31,59.55,9.55,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11590,,12210,7454,5580,5580,1053.5,481.4
MA,MA:2625,22301401700000,TOWN OF HARVARD,township,WORCESTER,1998-03-31,58.11,8.11,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,11590,,12210,7454,5580,5580,1053.5,481.4
MA,MA:2626,22300904300000,TOWN OF WINCHESTER,township,MIDDLESEX,1998-03-31,53.56,3.56,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,20318,,48396,33953,13441,12286,2381.9,661.5
MA,MA:2627,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,1998-04-05,68.37,18.37,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,15130,,38218,30800,10990,6975,2526.0,726.4
MA,MA:2628,22300300300000,TOWN OF DARTMOUTH,township,BRISTOL,1998-04-06,50.37,0.37,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,28100,,41722,24177,13293,12007,1484.8,473.1
MA,MA:2629,22301101900000,TOWN OF PLAINVILLE,township,NORFOLK,1998-04-06,71.83,21.83,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7238,,11087,6454,3015,2925,1531.8,416.6
MA,MA:2630,22300801500000,TOWN OF SOUTH HADLEY,township,HAMPSHIRE,1998-04-06,68.11,18.11,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,17047,,37594,12596,7363,4775,2205.3,431.9
MA,MA:2631,22301101100000,TOWN OF HOLBROOK,township,NORFOLK,1998-04-07,56.29,6.29,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11092,,21052,11160,8712,8712,1897.9,785.4
MA,MA:2632,22300400100000,TOWN OF CHILMARK,township,DUKES,1998-04-08,80.58,30.58,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,764,,3415,2678,461,461,4469.9,603.4
MA,MA:2633,22300300300000,TOWN OF DARTMOUTH,township,BRISTOL,1998-04-09,50.37,0.37,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,28100,,41722,24177,13293,12007,1484.8,473.1
MA,MA:2634,22301202200000,TOWN OF ROCKLAND,township,PLYMOUTH,1998-04-11,54.97,4.97,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,1,1,,1997,17236,,31440,13867,13830,13830,1824.1,802.4
MA,MA:2635,22301100100000,TOWN OF AVON,township,NORFOLK,1998-04-13,74.10,24.10,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4611,,10012,7022,0,0,2171.3,0.0
MA,MA:2636,22301100100000,TOWN OF AVON,township,NORFOLK,1998-04-13,71.70,21.70,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4611,,10012,7022,0,0,2171.3,0.0
MA,MA:2637,22300100700000,TOWN OF FALMOUTH,township,BARNSTABLE,1998-04-13,76.26,26.26,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,30451,,65896,42485,17508,8040,2164.0,575.0
MA,MA:2638,22300100700000,TOWN OF FALMOUTH,township,BARNSTABLE,1998-04-13,74.53,24.53,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,30451,,65896,42485,17508,8040,2164.0,575.0
MA,MA:2639,22300100700000,TOWN OF FALMOUTH,township,BARNSTABLE,1998-04-13,70.66,20.66,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,30451,,65896,42485,17508,8040,2164.0,575.0
MA,MA:2640,22301101600000,TOWN OF NEEDHAM,township,NORFOLK,1998-04-13,64.72,14.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,27828,,79377,46094,22929,22659,2852.4,824.0
MA,MA:2641,22300500800000,TOWN OF HAMILTON,township,ESSEX,1998-04-14,68.28,18.28,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7487,,11998,9877,0,0,1602.5,0.0
MA,MA:2642,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,60.47,10.47,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2643,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,68.57,18.57,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2644,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,68.91,18.91,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2645,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,76.15,26.15,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2646,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,68.50,18.50,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2647,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,71.38,21.38,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2648,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,65.64,15.64,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2649,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,64.55,14.55,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2650,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,62.30,12.30,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2651,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,52.98,2.98,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2652,22300400200000,TOWN OF EDGARTOWN,township,DUKES,1998-04-16,42.04,-7.96,0,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,1,1997,3526,,14801,10150,21966,18561,4197.7,6229.7
MA,MA:2653,22300400700000,TOWN OF WEST TISBURY,township,DUKES,1998-04-16,72.08,22.08,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,2169,,7291,5818,523,523,3361.5,241.1
MA,MA:2654,22300400700000,TOWN OF WEST TISBURY,township,DUKES,1998-04-16,69.66,19.66,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,2169,,7291,5818,523,523,3361.5,241.1
MA,MA:2655,22300800400000,TOWN OF CUMMINGTON,township,HAMPSHIRE,1998-04-25,75.40,25.40,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,793,,1756,950,484,367,2214.4,610.3
MA,MA:2656,22301402600000,TOWN OF MILLBURY,township,WORCESTER,1998-04-28,54.07,4.07,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12329,,18523,8255,7950,3917,1502.4,644.8
MA,MA:2657,22301402600000,TOWN OF MILLBURY,township,WORCESTER,1998-04-28,58.79,8.79,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12329,,18523,8255,7950,3917,1502.4,644.8
MA,MA:2658,22301402600000,TOWN OF MILLBURY,township,WORCESTER,1998-04-28,68.55,18.55,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12329,,18523,8255,7950,3917,1502.4,644.8
MA,MA:2659,22300903900000,TOWN OF WAYLAND,township,MIDDLESEX,1998-04-28,64.59,14.59,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,12041,,34537,26040,20515,20255,2868.3,1703.8
MA,MA:2660,22301201300000,TOWN OF MARION,township,PLYMOUTH,1998-05-01,64.25,14.25,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2661,22301201300000,TOWN OF MARION,township,PLYMOUTH,1998-05-01,64.90,14.90,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2662,22301201300000,TOWN OF MARION,township,PLYMOUTH,1998-05-01,76.85,26.85,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2663,22301201300000,TOWN OF MARION,township,PLYMOUTH,1998-05-01,46.07,-3.93,0,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,0,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2664,22301201300000,TOWN OF MARION,township,PLYMOUTH,1998-05-01,65.36,15.36,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2665,22301201300000,TOWN OF MARION,township,PLYMOUTH,1998-05-01,73.63,23.63,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2666,22301201300000,TOWN OF MARION,township,PLYMOUTH,1998-05-01,41.23,-8.77,0,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,0,1997,4953,,10284,7706,3515,2595,2076.3,709.7
MA,MA:2667,22300700200000,TOWN OF BLANDFORD,township,HAMPDEN,1998-05-02,51.48,1.48,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1137,,1660,925,747,147,1460.0,657.0
MA,MA:2668,22301401000000,TOWN OF CHARLTON,township,WORCESTER,1998-05-02,61.19,11.19,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10073,,13841,6926,4501,2987,1374.1,446.8
MA,MA:2669,22301401000000,TOWN OF CHARLTON,township,WORCESTER,1998-05-02,52.76,2.76,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10073,,13841,6926,4501,2987,1374.1,446.8
MA,MA:2670,22301401000000,TOWN OF CHARLTON,township,WORCESTER,1998-05-02,59.84,9.84,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10073,,13841,6926,4501,2987,1374.1,446.8
MA,MA:2671,22301401000000,TOWN OF CHARLTON,township,WORCESTER,1998-05-02,56.68,6.68,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10073,,13841,6926,4501,2987,1374.1,446.8
MA,MA:2672,22301201400000,TOWN OF MARSHFIELD,township,PLYMOUTH,1998-05-02,68.55,18.55,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,22911,,47503,26107,11590,8903,2073.4,505.9
MA,MA:2673,22300801900000,TOWN OF WORTHINGTON,township,HAMPSHIRE,1998-05-02,62.96,12.96,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1210,,1886,1086,63,63,1558.7,52.1
MA,MA:2674,22300600800000,TOWN OF ERVING,township,FRANKLIN,1998-05-04,59.62,9.62,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,1376,,3737,2410,468,468,2715.8,340.1
MA,MA:2675,22301100900000,TOWN OF FOXBOROUGH,township,NORFOLK,1998-05-04,53.25,3.25,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,16011,,29513,17790,5572,5572,1843.3,348.0
MA,MA:2676,22300500700000,TOWN OF GROVELAND,township,ESSEX,1998-05-04,59.53,9.53,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,5610,,11729,5354,3728,2994,2090.7,664.5
MA,MA:2677,22300700700000,TOWN OF HAMPDEN,township,HAMPDEN,1998-05-04,61.61,11.61,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4742,,6203,5230,1390,1390,1308.1,293.1
MA,MA:2678,22300700700000,TOWN OF HAMPDEN,township,HAMPDEN,1998-05-04,78.72,28.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4742,,6203,5230,1390,1390,1308.1,293.1
MA,MA:2679,22301101400000,TOWN OF MILLIS,township,NORFOLK,1998-05-04,59.10,9.10,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7965,,14611,8764,9894,4520,1834.4,1242.2
MA,MA:2680,22301101400000,TOWN OF MILLIS,township,NORFOLK,1998-05-04,52.73,2.73,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7965,,14611,8764,9894,4520,1834.4,1242.2
MA,MA:2681,22300101400000,TOWN OF WELLFLEET,township,BARNSTABLE,1998-05-04,60.82,10.82,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,2713,,8598,6283,4249,4030,3169.2,1566.2
MA,MA:2682,22300502600000,TOWN OF WEST NEWBURY,township,ESSEX,1998-05-04,63.23,13.23,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3871,,7052,5117,2538,1509,1821.8,655.6
MA,MA:2683,22300502400000,TOWN OF TOPSFIELD,township,ESSEX,1998-05-07,56.28,6.28,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6098,,10529,8015,1157,722,1726.6,189.7
MA,MA:2684,22300502400000,TOWN OF TOPSFIELD,township,ESSEX,1998-05-07,67.05,17.05,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6098,,10529,8015,1157,722,1726.6,189.7
MA,MA:2685,22300601200000,TOWN OF HEATH,township,FRANKLIN,1998-05-08,73.33,23.33,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,741,,1750,905,3614,3248,2361.7,4877.2
MA,MA:2686,22301200100000,TOWN OF ABINGTON,township,PLYMOUTH,1998-05-09,65.85,15.85,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,14683,,26246,13248,9752,6252,1787.5,664.2
MA,MA:2687,22300904100000,TOWN OF WESTON,township,MIDDLESEX,1998-05-09,83.51,33.51,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10448,,34617,26883,19105,13745,3313.3,1828.6
MA,MA:2688,22300904100000,TOWN OF WESTON,township,MIDDLESEX,1998-05-09,81.84,31.84,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10448,,34617,26883,19105,13745,3313.3,1828.6
MA,MA:2689,22300904100000,TOWN OF WESTON,township,MIDDLESEX,1998-05-09,79.65,29.65,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10448,,34617,26883,19105,13745,3313.3,1828.6
MA,MA:2690,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1998-05-11,83.32,33.32,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4599,,11262,9424,8191,8191,2448.8,1781.0
MA,MA:2691,22300901100000,TOWN OF CARLISLE,township,MIDDLESEX,1998-05-11,59.19,9.19,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4599,,11262,9424,8191,8191,2448.8,1781.0
MA,MA:2692,22301404100000,TOWN OF SOUTHBOROUGH,township,WORCESTER,1998-05-11,65.29,15.29,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7388,,15228,11745,11020,1520,2061.2,1491.6
MA,MA:2693,22301404100000,TOWN OF SOUTHBOROUGH,township,WORCESTER,1998-05-11,64.80,14.80,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7388,,15228,11745,11020,1520,2061.2,1491.6
MA,MA:2694,22301404100000,TOWN OF SOUTHBOROUGH,township,WORCESTER,1998-05-11,66.07,16.07,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,7388,,15228,11745,11020,1520,2061.2,1491.6
MA,MA:2695,22300501700000,TOWN OF NEWBURY,township,ESSEX,1998-05-12,63.53,13.53,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5985,,9325,7067,12625,11675,1558.1,2109.4
MA,MA:2696,22300502000000,TOWN OF ROWLEY,township,ESSEX,1998-05-12,55.62,5.62,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,5196,,9643,5165,4955,4955,1855.9,953.6
MA,MA:2697,22300502000000,TOWN OF ROWLEY,township,ESSEX,1998-05-12,52.15,2.15,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,5196,,9643,5165,4955,4955,1855.9,953.6
MA,MA:2698,22300502000000,TOWN OF ROWLEY,township,ESSEX,1998-05-12,46.16,-3.84,0,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,1,1997,5196,,9643,5165,4955,4955,1855.9,953.6
MA,MA:2699,22300902900000,TOWN OF SHERBORN,township,MIDDLESEX,1998-05-12,79.26,29.26,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,4107,,10724,9462,1820,1820,2611.2,443.1
MA,MA:2700,22300400600000,TOWN OF TISBURY,township,DUKES,1998-05-12,61.50,11.50,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,3341,,11507,9099,5060,3245,3444.2,1514.5
MA,MA:2701,22300400300000,TOWN OF AQUINNAH,township,DUKES,1998-05-13,77.78,27.78,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,234,,1496,1185,68,68,6393.2,290.6
MA,MA:2702,22300501700000,TOWN OF NEWBURY,township,ESSEX,1998-05-13,62.04,12.04,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5985,,9325,7067,12625,11675,1558.1,2109.4
MA,MA:2703,22301202100000,TOWN OF ROCHESTER,township,PLYMOUTH,1998-05-13,53.04,3.04,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,4393,,9184,4168,4240,4240,2090.6,965.2
MA,MA:2704,22300500800000,TOWN OF HAMILTON,township,ESSEX,1998-05-14,70.09,20.09,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,7487,,11998,9877,0,0,1602.5,0.0
MA,MA:2705,22301100700000,TOWN OF DEDHAM,township,NORFOLK,1998-05-16,58.94,8.94,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,23741,,51092,30966,3271,3271,2152.1,137.8
MA,MA:2706,22301201200000,TOWN OF LAKEVILLE,township,PLYMOUTH,1998-05-16,64.94,14.94,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8596,,11271,7830,5414,4924,1311.2,629.8
MA,MA:2707,22300900900000,TOWN OF BOXBOROUGH,township,MIDDLESEX,1998-05-18,86.29,36.29,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3979,,8734,7162,8528,1479,2195.0,2143.3
MA,MA:2708,22301100800000,TOWN OF DOVER,township,NORFOLK,1998-05-18,62.44,12.44,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5383,,10651,9376,1306,1306,1978.6,242.6
MA,MA:2709,22301100800000,TOWN OF DOVER,township,NORFOLK,1998-05-18,71.49,21.49,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5383,,10651,9376,1306,1306,1978.6,242.6
MA,MA:2710,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,1998-05-18,54.83,4.83,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11328,,28363,19509,16883,16189,2503.8,1490.4
MA,MA:2711,22300100800000,TOWN OF HARWICH,township,BARNSTABLE,1998-05-18,60.16,10.16,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,11328,,28363,19509,16883,16189,2503.8,1490.4
MA,MA:2712,22300901900000,TOWN OF HOPKINTON,township,MIDDLESEX,1998-05-18,59.15,9.15,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10805,,22913,16629,28140,21047,2120.6,2604.3
MA,MA:2713,22300901900000,TOWN OF HOPKINTON,township,MIDDLESEX,1998-05-18,67.63,17.63,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,10805,,22913,16629,28140,21047,2120.6,2604.3
MA,MA:2714,22300500300000,TOWN OF BOXFORD,township,ESSEX,1998-05-19,55.91,5.91,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,8550,,13992,11193,7625,7625,1636.5,891.8
MA,MA:2715,22300500300000,TOWN OF BOXFORD,township,ESSEX,1998-05-19,51.27,1.27,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,8550,,13992,11193,7625,7625,1636.5,891.8
MA,MA:2716,22300500300000,TOWN OF BOXFORD,township,ESSEX,1998-05-19,57.61,7.61,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,8550,,13992,11193,7625,7625,1636.5,891.8
MA,MA:2717,22300500300000,TOWN OF BOXFORD,township,ESSEX,1998-05-19,57.91,7.91,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,8550,,13992,11193,7625,7625,1636.5,891.8
MA,MA:2718,22300500300000,TOWN OF BOXFORD,township,ESSEX,1998-05-19,60.17,10.17,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,8550,,13992,11193,7625,7625,1636.5,891.8
MA,MA:2719,22300200500000,TOWN OF CLARKSBURG,township,BERKSHIRE,1998-05-19,65.16,15.16,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1683,,2852,981,630,630,1694.6,374.3
MA,MA:2720,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,1998-05-19,57.37,7.37,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,14423,,25791,18355,10027,7601,1788.2,695.2
MA,MA:2721,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,1998-05-19,70.48,20.48,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,14423,,25791,18355,10027,7601,1788.2,695.2
MA,MA:2722,22300100500000,TOWN OF DENNIS,township,BARNSTABLE,1998-05-19,66.57,16.57,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,14423,,25791,18355,10027,7601,1788.2,695.2
MA,MA:2723,22300901800000,TOWN OF HOLLISTON,township,MIDDLESEX,1998-05-19,66.63,16.63,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,13381,,26839,16725,3157,785,2005.8,235.9
MA,MA:2724,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,1998-05-19,81.76,31.76,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6185,,19280,11812,7649,4810,3117.2,1236.7
MA,MA:2725,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,1998-05-19,71.91,21.91,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6185,,19280,11812,7649,4810,3117.2,1236.7
MA,MA:2726,22300101000000,TOWN OF ORLEANS,township,BARNSTABLE,1998-05-19,83.47,33.47,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,6185,,19280,11812,7649,4810,3117.2,1236.7
MA,MA:2727,22300101300000,TOWN OF TRURO,township,BARNSTABLE,1998-05-19,55.34,5.34,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,1729,,6478,4628,0,0,3746.7,0.0
MA,MA:2728,22300101300000,TOWN OF TRURO,township,BARNSTABLE,1998-05-19,57.42,7.42,1,0,0,,,,0,municipality,66.7,0,1,0,tax,0,0,,1997,1729,,6478,4628,0,0,3746.7,0.0
MA,MA:2729,22300902400000,TOWN OF MAYNARD,township,MIDDLESEX,1998-05-21,56.93,6.93,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,10412,,20833,12597,5100,4120,2000.9,489.8
MA,MA:2730,22300400500000,TOWN OF OAK BLUFFS,township,DUKES,1998-05-21,68.06,18.06,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,3128,,12644,8850,12383,11421,4042.2,3958.8
MA,MA:2731,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1998-05-26,54.18,4.18,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,5471,,10607,4592,7316,6341,1938.8,1337.2
MA,MA:2732,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1998-05-26,65.99,15.99,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,5471,,10607,4592,7316,6341,1938.8,1337.2
MA,MA:2733,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1998-05-26,56.68,6.68,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,5471,,10607,4592,7316,6341,1938.8,1337.2
MA,MA:2734,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1998-05-26,51.65,1.65,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,5471,,10607,4592,7316,6341,1938.8,1337.2
MA,MA:2735,22301400100000,TOWN OF ASHBURNHAM,township,WORCESTER,1998-05-26,50.25,0.25,1,0,0,,,,0,municipality,66.7,0,1,0,tax,1,1,,1997,5471,,10607,4592,7316,6341,1938.8,1337.2
MA,MA:2736,22300903300000,TOWN OF SUDBURY,township,MIDDLESEX,1998-05-27,59.86,9.86,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,15130,,38218,30800,10990,6975,2526.0,726.4
MA,MA:2737,22300801700000,TOWN OF WESTHAMPTON,township,HAMPSHIRE,1998-06-06,88.78,38.78,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,1448,,2669,1613,2626,2626,1843.2,1813.5
MA,MA:2738,22300501200000,TOWN OF MARBLEHEAD,township,ESSEX,1998-06-08,66.97,16.97,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,19973,,56219,27954,9680,9660,2814.7,484.7
MA,MA:2739,22300501200000,TOWN OF MARBLEHEAD,township,ESSEX,1998-06-08,60.72,10.72,1,0,0,,,,0,municipality,66.7,0,1,0,bond_other,0,0,,1997,19973,,56219,27954,9680,9660,2814.7,484.7
