state,election_date,scope,question_id,question_name,district_or_muni_id,yes_votes,no_votes,total_votes,pct_yes,outcome
MN,2024-11-05,City,2801,CITY QUESTION 1 (Woodbury),71428,24106,20226,44332,54.38,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (SSD #1),0001,126924,64366,191290,66.35,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #14),0014,4376,3277,7653,57.18,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #14),0014,4390,3245,7635,57.5,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #81),0081,338,270,608,55.59,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #146),0146,1065,1665,2730,39.01,Failed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #146),0146,993,1665,2658,37.36,Failed
MN,2024-11-05,School (referendum/bond),5033,SCHOOL DISTRICT QUESTION 3 (ISD #146),0146,978,1674,2652,36.88,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #152),0152,10475,11089,21564,48.58,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #166),0166,1904,1649,3553,53.59,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #166),0166,1677,1847,3524,47.59,Failed
MN,2024-11-05,School (referendum/bond),5033,SCHOOL DISTRICT QUESTION 3 (ISD #166),0166,1504,1993,3497,43.01,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #173),0173,754,685,1439,52.4,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #182),0182,3113,3630,6743,46.17,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #191),0191,21823,11362,33185,65.76,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #192),0192,8421,12152,20573,40.93,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #194),0194,17880,19795,37675,47.46,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #199),0199,8613,7350,15963,53.96,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #252),0252,2196,2477,4673,46.99,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #281),0281,37736,12938,50674,74.47,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #286),0286,1503,1311,2814,53.41,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #378),0378,525,1067,1592,32.98,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #390),0390,791,1236,2027,39.02,Failed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #390),0390,844,1156,2000,42.2,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #391),0391,810,1000,1810,44.75,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #447),0447,401,181,582,68.9,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #447),0447,344,228,572,60.14,Passed
MN,2024-11-05,School (referendum/bond),5033,SCHOOL DISTRICT QUESTION 3 (ISD #447),0447,353,219,572,61.71,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #531),0531,2283,3159,5442,41.95,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #533),0533,917,1635,2552,35.93,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #535),0535,39837,30058,69895,57.0,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #544),0544,4599,6304,10903,42.18,Failed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #544),0544,4234,6417,10651,39.75,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #564),0564,3821,3099,6920,55.22,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #600),0600,259,284,543,47.7,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #659),0659,10067,6855,16922,59.49,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #659),0659,8991,7767,16758,53.65,Passed
MN,2024-11-05,School (referendum/bond),5033,SCHOOL DISTRICT QUESTION 3 (ISD #659),0659,9445,7290,16735,56.44,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #676),0676,327,281,608,53.78,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #676),0676,271,329,600,45.17,Failed
MN,2024-11-05,School (referendum/bond),5033,SCHOOL DISTRICT QUESTION 3 (ISD #676),0676,239,358,597,40.03,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #682),0682,1460,2307,3767,38.76,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #696),0696,1623,1447,3070,52.87,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #719),0719,12215,15293,27508,44.41,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #720),0720,14974,9010,23984,62.43,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #727),0727,5591,4921,10512,53.19,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #727),0727,4714,5823,10537,44.74,Failed
MN,2024-11-05,School (referendum/bond),5033,SCHOOL DISTRICT QUESTION 3 (ISD #727),0727,4230,6215,10445,40.5,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #803),0803,538,609,1147,46.9,Failed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #803),0803,514,594,1108,46.39,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (CSD #815),0815,412,100,512,80.47,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #857),0857,1246,1032,2278,54.7,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #857),0857,1179,1097,2276,51.8,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #876),0876,3211,3779,6990,45.94,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #883),0883,2848,3365,6213,45.84,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2071),2071,1926,1565,3491,55.17,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2137),2137,1625,1398,3023,53.75,Passed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #2137),2137,1258,1750,3008,41.82,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2171),2171,677,393,1070,63.27,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2198),2198,1143,1574,2717,42.07,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2859),2859,3570,3418,6988,51.09,Passed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2860),2860,1655,2604,4259,38.86,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2888),2888,588,713,1301,45.2,Failed
MN,2024-11-05,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #2888),2888,612,699,1311,46.68,Failed
MN,2024-11-05,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2902),2902,888,1128,2016,44.05,Failed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Adrian Twp),00280,72,16,88,81.82,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Baytown Twp),04132,276,1239,1515,18.22,Failed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Bird Island Twp),06094,83,37,120,69.17,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Boy Lake Twp),07156,63,33,96,65.62,Passed
MN,2024-11-05,Township,4032,TOWNSHIP QUESTION 2 (Boy Lake Twp),07156,61,36,97,62.89,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Cambria Twp),09352,64,86,150,42.67,Failed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Deer River Twp),15328,161,173,334,48.2,Failed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Dunn Twp),17162,414,163,577,71.75,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Garrison Twp),23210,336,152,488,68.85,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Higdem Twp),28844,44,0,44,100.0,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (London Twp),37916,117,35,152,76.97,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Macville Twp),39212,57,27,84,67.86,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Mantrap Twp),40022,243,88,331,73.41,Passed
MN,2024-11-05,Township,4032,TOWNSHIP QUESTION 2 (Mantrap Twp),40022,249,77,326,76.38,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Midway Twp),42002,111,50,161,68.94,Passed
MN,2024-11-05,Township,4032,TOWNSHIP QUESTION 2 (Midway Twp),42002,101,47,148,68.24,Passed
MN,2024-11-05,Township,4033,TOWNSHIP QUESTION 3 (Midway Twp),42002,106,47,153,69.28,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Mission Twp),43468,345,173,518,66.6,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Newton Twp),46006,243,133,376,64.63,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Otter Tail Peninsula Twp),49250,38,11,49,77.55,Passed
MN,2024-11-05,Township,4032,TOWNSHIP QUESTION 2 (Otter Tail Peninsula Twp),49250,39,11,50,78.0,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Owens Twp),49336,79,38,117,67.52,Passed
MN,2024-11-05,Township,4034,TOWNSHIP QUESTION 1 (Oxford Twp),49354,300,308,608,49.34,Failed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Ross Lake Twp),55978,104,37,141,73.76,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Scambler Twp),58864,215,88,303,70.96,Passed
MN,2024-11-05,Township,4032,TOWNSHIP QUESTION 2 (Scambler Twp),58864,218,81,299,72.91,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Shell Rock Twp),59548,139,71,210,66.19,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Tegner Twp),64336,23,3,26,88.46,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (White Twp),69898,694,177,871,79.68,Passed
MN,2024-11-05,Township,4031,TOWNSHIP QUESTION 1 (Windemere Twp),70780,558,491,1049,53.19,Passed
MN,2024-11-05,Township,4032,TOWNSHIP QUESTION 2 (Windemere Twp),70780,481,546,1027,46.84,Failed
MN,2025-11-04,City,2801,CITY QUESTION 1 (Duluth),2801,12549,5666,18215,68.89,Passed
MN,2025-11-04,City,2801,CITY QUESTION 1 (Hopkins),30140,2102,912,3014,69.74,Passed
MN,2025-11-04,City,2802,CITY QUESTION 2 (Hopkins),30140,2032,1100,3132,64.88,Passed
MN,2025-11-04,City,2801,CITY QUESTION 1 (Prior Lake),52594,2864,3934,6798,42.13,Failed
MN,2025-11-04,City,2801,CITY QUESTION 1 (St. Paul),58000,44069,20560,64629,68.19,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #1),0001,1549,1760,3309,46.81,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #1),0001,1419,1859,3278,43.29,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #16),0016,1889,966,2855,66.16,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #110),0110,2613,1688,4301,60.75,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #112),0112,7276,4391,11667,62.36,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #113),0113,813,365,1178,69.02,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #113),0113,765,408,1173,65.22,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #152),0152,4206,2799,7005,60.04,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #152),0152,3986,3011,6997,56.97,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #166),0166,1228,1103,2331,52.68,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #182),0182,2241,1262,3503,63.97,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #192),0192,4157,3068,7225,57.54,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #194),0194,7665,3445,11110,68.99,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #196),0196,12370,5823,18193,67.99,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #206),0206,3038,3391,6429,47.25,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #252),0252,1504,679,2183,68.9,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #253),0253,296,290,586,50.51,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #270),0270,10225,3792,14017,72.95,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #270),0270,10890,3095,13985,77.87,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #276),0276,5445,2476,7921,68.74,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #317),0317,392,663,1055,37.16,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #317),0317,389,669,1058,36.77,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #390),0390,397,289,686,57.87,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #391),0391,517,465,982,52.65,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #413),0413,1415,1647,3062,46.21,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #473),0473,179,71,250,71.6,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #477),0477,1404,1983,3387,41.45,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #487),0487,212,277,489,43.35,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #492),0492,1551,2276,3827,40.53,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #492),0492,1492,2315,3807,39.19,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #507),0507,412,186,598,68.9,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #507),0507,379,218,597,63.48,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #531),0531,1385,1200,2585,53.58,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #531),0531,1328,1256,2584,51.39,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #547),0547,293,231,524,55.92,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #547),0547,289,234,523,55.26,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #577),0577,190,350,540,35.19,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #621),0621,7407,4089,11496,64.43,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #622),0622,5709,7901,13610,41.95,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #622),0622,6044,7558,13602,44.43,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #623),0623,7139,3457,10596,67.37,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #625),0625,43178,23175,66353,65.07,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #676),0676,210,119,329,63.83,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #676),0676,179,147,326,54.91,Passed
MN,2025-11-04,School (referendum/bond),5033,SCHOOL DISTRICT QUESTION 3 (ISD #676),0676,140,183,323,43.34,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #690),0690,232,412,644,36.02,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #701),0701,1191,2251,3442,34.6,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #701),0701,1085,2354,3439,31.55,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #716),0716,1491,668,2159,69.06,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #720),0720,3193,1855,5048,63.25,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #720),0720,3115,1925,5040,61.81,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #721),0721,3927,2049,5976,65.71,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #726),0726,500,840,1340,37.31,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #727),0727,1166,1331,2497,46.7,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #727),0727,1009,1484,2493,40.47,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #761),0761,3048,4941,7989,38.15,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #768),0768,209,146,355,58.87,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #768),0768,201,154,355,56.62,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #777),0777,536,722,1258,42.61,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #777),0777,485,773,1258,38.55,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #803),0803,295,226,521,56.62,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #803),0803,289,232,521,55.47,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #832),0832,2273,1280,3553,63.97,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #832),0832,2099,1449,3548,59.16,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #837),0837,494,220,714,69.19,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #837),0837,420,283,703,59.74,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #846),0846,774,330,1104,70.11,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #850),0850,103,150,253,40.71,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #876),0876,2328,1808,4136,56.29,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #882),0882,3007,2645,5652,53.2,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #883),0883,1383,964,2347,58.93,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #883),0883,1369,977,2346,58.35,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #885),0885,3662,2542,6204,59.03,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #885),0885,3510,2687,6197,56.64,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #911),0911,3038,4477,7515,40.43,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #911),0911,2571,4927,7498,34.29,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2125),2125,460,318,778,59.13,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2149),2149,1175,1670,2845,41.3,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2155),2155,579,1335,1914,30.25,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2164),2164,619,652,1271,48.7,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2167),2167,267,187,454,58.81,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2169),2169,548,510,1058,51.8,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2198),2198,719,466,1185,60.68,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2310),2310,558,849,1407,39.66,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2311),2311,405,473,878,46.13,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2396),2396,381,726,1107,34.42,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2536),2536,253,188,441,57.37,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #2536),2536,264,177,441,59.86,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2609),2609,273,200,473,57.72,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2752),2752,647,1247,1894,34.16,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2888),2888,409,250,659,62.06,Passed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #2888),2888,413,250,663,62.29,Passed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2895),2895,734,939,1673,43.87,Failed
MN,2025-11-04,School (referendum/bond),5032,SCHOOL DISTRICT QUESTION 2 (ISD #2895),2895,666,1009,1675,39.76,Failed
MN,2025-11-04,School (referendum/bond),5031,SCHOOL DISTRICT QUESTION 1 (ISD #2905),2905,926,1088,2014,45.98,Failed
